Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Domantas Sabonis,24.0,PF,62,62,2231,0.535,8.8,0.821,0.431,0.259,0.076,0.054,0.179,0.582,0.746,0.427,0.362,0.327,0.321,0.606,0.962,0.046,39,0.049,0.625,0,0,AS
2.0,Justin Holiday,31.0,SG,72,52,2183,0.413,19.9,0.275,0.165,0.034,0.027,0.05,0.725,0.494,0.612,0.19,0.118,0.516,0.382,0.671,0.971,0.034,18,0.371,0.435,0,0,
3.0,Malcolm Brogdon,28.0,PG,56,56,1930,0.453,14.3,0.618,0.309,0.111,0.081,0.117,0.382,0.493,0.554,0.404,0.443,0.452,0.388,0.247,0.662,0.009,8,0.107,0.475,0,0,
4.0,T.J. McConnell,28.0,PG,69,3,1796,0.559,8.4,0.902,0.331,0.341,0.188,0.043,0.098,0.586,0.654,0.545,0.554,0.524,0.313,0.363,0.8,0.0,0,0.396,0.421,1,0,6MOY-11
5.0,Doug McDermott,29.0,PF,66,29,1619,0.532,12.8,0.57,0.397,0.141,0.018,0.014,0.43,0.641,0.716,0.5,0.417,0.222,0.388,0.774,1.0,0.041,26,0.231,0.424,0,0,
6.0,Myles Turner,24.0,C,47,47,1455,0.477,14.3,0.523,0.329,0.148,0.028,0.019,0.477,0.606,0.725,0.438,0.333,0.25,0.335,0.759,1.0,0.063,26,0.218,0.311,0,0,DPOY-9
7.0,Aaron Holiday,24.0,PG,66,8,1176,0.39,14.5,0.583,0.239,0.218,0.076,0.05,0.417,0.406,0.481,0.316,0.333,0.545,0.368,0.456,0.925,0.0,0,0.17,0.581,1,0,
8.0,Caris LeVert,26.0,SG,35,35,1152,0.443,13.5,0.682,0.22,0.205,0.195,0.062,0.318,0.501,0.659,0.333,0.533,0.395,0.318,0.376,0.645,0.018,11,0.149,0.31,1,0,
9.0,Edmond Sumner,25.0,SG,53,24,861,0.525,10.4,0.688,0.443,0.195,0.035,0.014,0.312,0.582,0.712,0.364,0.4,0.0,0.398,0.69,0.943,0.064,18,0.386,0.441,1,0,
10.0,Jeremy Lamb,28.0,SG,36,8,765,0.435,16.4,0.536,0.181,0.159,0.149,0.047,0.464,0.459,0.58,0.364,0.488,0.231,0.406,0.529,0.827,0.0,0,0.094,0.417,1,0,
11.0,Goga Bitadze,21.0,C,45,3,561,0.428,13.0,0.593,0.34,0.191,0.052,0.01,0.407,0.548,0.697,0.297,0.6,0.0,0.253,0.635,1.0,0.098,17,0.051,0.0,0,0,
12.0,Oshae Brissett,22.0,SF,21,16,519,0.483,14.9,0.483,0.325,0.126,0.02,0.013,0.517,0.548,0.735,0.158,0.333,0.0,0.423,0.725,0.97,0.099,14,0.295,0.522,1,0,
13.0,Kelan Martin,25.0,SF,35,0,322,0.449,14.8,0.565,0.283,0.138,0.065,0.08,0.435,0.487,0.564,0.368,0.111,0.727,0.4,0.526,0.917,0.029,3,0.233,0.5,0,0,
14.0,JaKarr Sampson,27.0,PF,29,4,316,0.496,6.8,0.867,0.478,0.327,0.027,0.035,0.133,0.541,0.519,0.541,0.667,0.75,0.2,0.698,1.0,0.071,6,0.6,0.0,0,0,
15.0,Victor Oladipo,28.0,SG,9,9,300,0.421,15.2,0.546,0.316,0.105,0.046,0.079,0.454,0.47,0.542,0.5,0.286,0.25,0.362,0.487,0.72,0.026,4,0.087,0.333,0,0,
16.0,T.J. Warren,27.0,SF,4,4,117,0.529,10.7,0.863,0.333,0.137,0.196,0.196,0.137,0.614,0.824,0.714,0.3,0.5,0.0,0.593,,0.039,2,0.429,0.0,0,0,
17.0,Cassius Stanley,21.0,SG,24,0,93,0.302,10.4,0.698,0.419,0.233,0.047,0.0,0.302,0.333,0.444,0.2,0.0,,0.231,0.6,1.0,0.116,3,0.154,0.5,0,0,
18.0,Amida Brimah,26.0,C,5,0,29,0.625,3.0,1.0,0.625,0.375,0.0,0.0,0.0,0.625,0.8,0.333,,,,0.8,,0.5,3,,,0,0,
19.0,Brian Bowen,22.0,SF,6,0,15,0.25,16.6,0.75,0.0,0.25,0.0,0.5,0.25,0.333,,1.0,,0.0,0.0,1.0,,0.0,0,0.0,,0,0,
20.0,Jalen Lecque,20.0,PG,4,0,12,0.111,10.1,0.889,0.444,0.111,0.111,0.222,0.111,0.125,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,,0,0,
,Team Totals,,,72,72,17452,0.474,12.4,0.628,0.316,0.176,0.081,0.054,0.372,0.54,0.655,0.414,0.445,0.417,0.364,0.535,0.88,0.033,198,0.21,0.421,6,0,
