Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Domantas Sabonis,24.0,62,62,2231,484,904,0.535,52,162,0.321,432,742,0.582,0.564,240,328,0.732,150,592,742,415,76,33,213,203,1260,9,AS
2.0,Justin Holiday,31.0,72,52,2183,258,625,0.413,173,453,0.382,85,172,0.494,0.551,67,85,0.788,32,224,256,119,74,41,54,135,756,0,
3.0,Malcolm Brogdon,28.0,56,56,1930,444,980,0.453,145,374,0.388,299,606,0.493,0.527,153,177,0.864,58,236,294,329,49,15,115,110,1186,0,
4.0,T.J. McConnell,28.0,69,3,1796,274,490,0.559,15,48,0.313,259,442,0.586,0.574,33,48,0.688,55,201,256,456,128,23,135,113,596,1,6MOY-11
5.0,Doug McDermott,29.0,66,29,1619,354,665,0.532,111,286,0.388,243,379,0.641,0.616,80,98,0.816,60,161,221,85,20,6,53,117,899,0,
6.0,Myles Turner,24.0,47,47,1455,206,432,0.477,69,206,0.335,137,226,0.606,0.557,111,142,0.782,63,243,306,48,40,159,67,165,592,0,DPOY-9
7.0,Aaron Holiday,24.0,66,8,1176,170,436,0.39,67,182,0.368,103,254,0.406,0.467,68,83,0.819,15,74,89,123,46,13,66,94,475,0,
8.0,Caris LeVert,26.0,35,35,1152,272,614,0.443,62,195,0.318,210,419,0.501,0.493,120,146,0.822,23,139,162,173,53,24,76,85,726,0,
9.0,Edmond Sumner,25.0,53,24,861,148,282,0.525,35,88,0.398,113,194,0.582,0.587,68,83,0.819,18,76,94,49,33,10,51,88,399,0,
10.0,Jeremy Lamb,28.0,36,8,765,120,276,0.435,52,128,0.406,68,148,0.459,0.529,71,75,0.947,25,106,131,53,34,23,22,72,363,0,
11.0,Goga Bitadze,21.0,45,3,561,83,194,0.428,20,79,0.253,63,115,0.548,0.479,45,61,0.738,60,90,150,37,9,60,17,94,231,0,
12.0,Oshae Brissett,22.0,21,16,519,73,151,0.483,33,78,0.423,40,73,0.548,0.593,50,65,0.769,29,86,115,18,19,20,10,32,229,0,
13.0,Kelan Martin,25.0,35,0,322,62,138,0.449,24,60,0.4,38,78,0.487,0.536,9,10,0.9,18,60,78,17,10,10,16,35,157,0,
14.0,JaKarr Sampson,27.0,29,4,316,56,113,0.496,3,15,0.2,53,98,0.541,0.509,19,29,0.655,27,50,77,4,2,14,15,52,134,0,
15.0,Victor Oladipo,28.0,9,9,300,64,152,0.421,25,69,0.362,39,83,0.47,0.503,27,37,0.73,1,50,51,38,15,2,18,23,180,0,
16.0,T.J. Warren,27.0,4,4,117,27,51,0.529,0,7,0.0,27,44,0.614,0.529,8,10,0.8,2,12,14,5,2,0,4,16,62,0,
17.0,Cassius Stanley,21.0,24,0,93,13,43,0.302,3,13,0.231,10,30,0.333,0.337,7,9,0.778,8,12,20,1,1,2,1,14,36,0,
18.0,Amida Brimah,26.0,5,0,29,5,8,0.625,0,0,,5,8,0.625,0.625,3,3,1.0,2,6,8,1,0,5,4,4,13,0,
19.0,Brian Bowen,22.0,6,0,15,1,4,0.25,0,1,0.0,1,3,0.333,0.25,1,1,1.0,0,3,3,0,0,0,0,1,3,0,
20.0,Jalen Lecque,20.0,4,0,12,1,9,0.111,0,1,0.0,1,8,0.125,0.111,3,3,1.0,2,3,5,2,0,0,0,0,5,0,
,Team Totals,,72,72,17452,3115,6567,0.474,889,2445,0.364,2226,4122,0.54,0.542,1183,1493,0.792,648,2424,3072,1973,611,460,937,1453,8302,10,
