Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Domantas Sabonis,24,PF,62,62,2231,7.8,14.6,0.535,0.8,2.6,0.321,7.0,12.0,0.582,0.564,3.9,5.3,0.732,2.4,9.6,12.0,6.7,1.2,0.5,3.4,3.3,20.3,AS
2,Justin Holiday,31,SG,72,52,2183,4.3,10.3,0.413,2.9,7.5,0.382,1.4,2.8,0.494,0.551,1.1,1.4,0.788,0.5,3.7,4.2,2.0,1.2,0.7,0.9,2.2,12.5,
3,Malcolm Brogdon,28,PG,56,56,1930,8.3,18.3,0.453,2.7,7.0,0.388,5.6,11.3,0.493,0.527,2.9,3.3,0.864,1.1,4.4,5.5,6.1,0.9,0.3,2.1,2.1,22.1,
4,T.J. McConnell,28,PG,69,3,1796,5.5,9.8,0.559,0.3,1.0,0.313,5.2,8.9,0.586,0.574,0.7,1.0,0.688,1.1,4.0,5.1,9.1,2.6,0.5,2.7,2.3,11.9,6MOY-11
5,Doug McDermott,29,PF,66,29,1619,7.9,14.8,0.532,2.5,6.4,0.388,5.4,8.4,0.641,0.616,1.8,2.2,0.816,1.3,3.6,4.9,1.9,0.4,0.1,1.2,2.6,20.0,
6,Myles Turner,24,C,47,47,1455,5.1,10.7,0.477,1.7,5.1,0.335,3.4,5.6,0.606,0.557,2.7,3.5,0.782,1.6,6.0,7.6,1.2,1.0,3.9,1.7,4.1,14.6,DPOY-9
7,Aaron Holiday,24,PG,66,8,1176,5.2,13.3,0.39,2.1,5.6,0.368,3.2,7.8,0.406,0.467,2.1,2.5,0.819,0.5,2.3,2.7,3.8,1.4,0.4,2.0,2.9,14.5,
8,Caris LeVert,26,SG,35,35,1152,8.5,19.2,0.443,1.9,6.1,0.318,6.6,13.1,0.501,0.493,3.7,4.6,0.822,0.7,4.3,5.1,5.4,1.7,0.7,2.4,2.7,22.7,
9,Edmond Sumner,25,SG,53,24,861,6.2,11.8,0.525,1.5,3.7,0.398,4.7,8.1,0.582,0.587,2.8,3.5,0.819,0.8,3.2,3.9,2.0,1.4,0.4,2.1,3.7,16.7,
10,Jeremy Lamb,28,SG,36,8,765,5.6,13.0,0.435,2.4,6.0,0.406,3.2,7.0,0.459,0.529,3.3,3.5,0.947,1.2,5.0,6.2,2.5,1.6,1.1,1.0,3.4,17.1,
11,Goga Bitadze,21,C,45,3,561,5.3,12.4,0.428,1.3,5.1,0.253,4.0,7.4,0.548,0.479,2.9,3.9,0.738,3.9,5.8,9.6,2.4,0.6,3.9,1.1,6.0,14.8,
12,Oshae Brissett,22,SF,21,16,519,5.1,10.5,0.483,2.3,5.4,0.423,2.8,5.1,0.548,0.593,3.5,4.5,0.769,2.0,6.0,8.0,1.2,1.3,1.4,0.7,2.2,15.9,
13,Kelan Martin,25,SF,35,0,322,6.9,15.4,0.449,2.7,6.7,0.4,4.2,8.7,0.487,0.536,1.0,1.1,0.9,2.0,6.7,8.7,1.9,1.1,1.1,1.8,3.9,17.6,
14,JaKarr Sampson,27,PF,29,4,316,6.4,12.9,0.496,0.3,1.7,0.2,6.0,11.2,0.541,0.509,2.2,3.3,0.655,3.1,5.7,8.8,0.5,0.2,1.6,1.7,5.9,15.3,
15,Victor Oladipo,28,SG,9,9,300,7.7,18.2,0.421,3.0,8.3,0.362,4.7,10.0,0.47,0.503,3.2,4.4,0.73,0.1,6.0,6.1,4.6,1.8,0.2,2.2,2.8,21.6,
16,T.J. Warren,27,SF,4,4,117,8.3,15.7,0.529,0.0,2.2,0.0,8.3,13.5,0.614,0.529,2.5,3.1,0.8,0.6,3.7,4.3,1.5,0.6,0.0,1.2,4.9,19.1,
17,Cassius Stanley,21,SG,24,0,93,5.0,16.6,0.302,1.2,5.0,0.231,3.9,11.6,0.333,0.337,2.7,3.5,0.778,3.1,4.6,7.7,0.4,0.4,0.8,0.4,5.4,13.9,
18,Amida Brimah,26,C,5,0,29,6.2,9.9,0.625,0.0,0.0,,6.2,9.9,0.625,0.625,3.7,3.7,1.0,2.5,7.4,9.9,1.2,0.0,6.2,5.0,5.0,16.1,
19,Brian Bowen,22,SF,6,0,15,2.4,9.6,0.25,0.0,2.4,0.0,2.4,7.2,0.333,0.25,2.4,2.4,1.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,2.4,7.2,
20,Jalen Lecque,20,PG,4,0,12,3.0,27.0,0.111,0.0,3.0,0.0,3.0,24.0,0.125,0.111,9.0,9.0,1.0,6.0,9.0,15.0,6.0,0.0,0.0,0.0,0.0,15.0,
