unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Lauri Markkanen,38:55,9,23,.391,2,13,.154,8,8,1.000,1,6,7,2,0,0,1,2,28,17.6,+6,True,,UTA,SAC,UTA,SAC,True,False,b43dd8f58faf1c5ca348ed573aba91776cf58021,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Keyonte George,35:37,10,19,.526,4,9,.444,7,9,.778,0,5,5,6,0,1,3,5,31,22.3,-4,True,,UTA,SAC,UTA,SAC,True,False,e62d58493e563dbf423748cc3160f9e506c33543,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Jusuf Nurkić,27:25,4,8,.500,0,0,,1,2,.500,2,9,11,9,3,0,3,5,9,13.0,+2,True,,UTA,SAC,UTA,SAC,True,False,a61552658775e45738f8a07bb4fbfdfd6399b27d,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Svi Mykhailiuk,23:14,4,7,.571,1,4,.250,0,0,,2,1,3,2,0,0,1,1,9,7.4,+4,True,,UTA,SAC,UTA,SAC,True,False,51d4ed67823d113fd7d91b4fd276e9f3265b5338,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Ace Bailey,16:37,2,5,.400,1,2,.500,0,0,,0,4,4,2,1,0,0,2,5,5.1,+1,True,,UTA,SAC,UTA,SAC,True,False,806fbb1de0d96aef4842487b8da87426d6698de8,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,UTA,SAC,UTA,SAC,True,False,e4437db2498e018712c9ded96fdd867ce4e516d2,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Brice Sensabaugh,27:43,6,11,.545,2,5,.400,6,8,.750,1,2,3,0,1,1,2,2,20,14.1,+11,True,,UTA,SAC,UTA,SAC,True,False,550f528da412cedbdadc62c45f267d54a7e2752e,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Isaiah Collier,23:43,2,4,.500,0,1,.000,5,8,.625,1,0,1,7,0,2,1,0,9,11.8,+3,True,,UTA,SAC,UTA,SAC,True,False,2206b49b9a68bf5b780effad71677f08bac311de,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Kyle Filipowski,20:45,2,4,.500,1,2,.500,3,3,1.000,2,5,7,2,0,0,0,3,8,9.1,+10,True,,UTA,SAC,UTA,SAC,True,False,96f4eda335777cc6531bcfe3b5c5bb3f406fc478,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
Kevin Love,17:24,3,5,.600,2,3,.667,1,2,.500,4,3,7,1,1,1,0,1,9,12.0,+8,True,,UTA,SAC,UTA,SAC,True,False,0be9107bbda6c387a200d158c5a8183ea7e1dec5,202511280UTA,"Sacramento Kings at Utah Jazz Box Score, November 28, 2025",2025-12-31T08:46:16.713341,box-UTA-game-basic
