unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Nic Claxton,24:47,3,4,.750,0,0,,1,2,.500,1,3,4,3,0,0,1,3,7,6.5,-26,True,,BRK,MIL,MIL,BRK,False,True,00f2c543a8dbb5998616e6751c38e3737424e92e,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Tyrese Martin,23:49,4,10,.400,1,5,.200,0,0,,1,5,6,1,0,0,1,1,9,5.1,-21,True,,BRK,MIL,MIL,BRK,False,True,cb9520943a819aec39506c841adfd41db7f1bc9b,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Noah Clowney,21:22,2,3,.667,2,3,.667,0,0,,0,1,1,1,0,0,3,4,6,1.1,-13,True,,BRK,MIL,MIL,BRK,False,True,0cfc30390dd469962ac7f83ee6d21074d9d56767,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Terance Mann,21:05,2,8,.250,0,4,.000,0,0,,0,1,1,1,2,0,2,1,4,-0.2,-12,True,,BRK,MIL,MIL,BRK,False,True,f8e3703db942f620f711cffdb3d6573a23b14974,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Ziaire Williams,19:26,4,10,.400,2,8,.250,0,0,,1,1,2,1,1,0,3,1,10,3.9,-17,True,,BRK,MIL,MIL,BRK,False,True,e9b3c35385dae2c94152ce669e289295cdfa2dd0,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,BRK,MIL,MIL,BRK,False,True,064acb3ff25aa8f52cfde83715a71065e802f49d,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Danny Wolf,30:17,8,16,.500,5,9,.556,1,1,1.000,1,3,4,4,0,1,2,2,22,16.3,-9,True,,BRK,MIL,MIL,BRK,False,True,09abae2cd3aaff5b4fff4fbe25e53cd99d2d21ae,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Ben Saraf,29:19,4,8,.500,2,4,.500,0,0,,0,0,0,7,0,1,3,0,10,8.6,-3,True,,BRK,MIL,MIL,BRK,False,True,1fc4de9d93b3736926b04090bbe783d268f577f2,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Day'Ron Sharpe,23:13,2,6,.333,1,2,.500,2,6,.333,1,6,7,2,0,1,1,1,7,5.2,+9,True,,BRK,MIL,MIL,BRK,False,True,b656f59a73b8debbd0b4e01f129da1221a8c4f3b,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Drake Powell,20:44,0,1,.000,0,1,.000,3,3,1.000,0,2,2,1,0,1,1,1,3,2.9,+7,True,,BRK,MIL,MIL,BRK,False,True,e032bd399f20cf417aaf63cab44df9f92d73bc47,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
Jalen Wilson,16:08,4,8,.500,1,4,.250,4,5,.800,0,3,3,2,1,0,0,1,13,11.5,-8,True,,BRK,MIL,MIL,BRK,False,True,6410c957ed78920380732c2ee0edcf9cbc81139b,202511290MIL,"Brooklyn Nets at Milwaukee Bucks Box Score, November 29, 2025",2025-12-31T08:46:49.212600,box-BRK-game-basic
