unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Michael Porter Jr.,33:56,11,18,.611,3,8,.375,9,10,.900,0,9,9,7,0,0,2,2,34,30.2,+17,True,,BRK,WAS,WAS,BRK,False,True,8c10f4111e3d004ba9b45bb542d910719f97c94f,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Nic Claxton,30:11,5,7,.714,0,0,,7,9,.778,1,7,8,7,0,4,2,2,17,21.0,+14,True,,BRK,WAS,WAS,BRK,False,True,00f2c543a8dbb5998616e6751c38e3737424e92e,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Noah Clowney,29:44,4,6,.667,4,6,.667,0,4,.000,0,4,4,1,1,1,1,2,12,9.6,+16,True,,BRK,WAS,WAS,BRK,False,True,0cfc30390dd469962ac7f83ee6d21074d9d56767,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Terance Mann,29:07,2,8,.250,2,5,.400,4,4,1.000,2,5,7,3,0,0,2,2,10,7.4,+10,True,,BRK,WAS,WAS,BRK,False,True,f8e3703db942f620f711cffdb3d6573a23b14974,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Egor Dёmin,19:44,2,5,.400,1,3,.333,0,0,,1,0,1,5,1,0,1,2,5,5.7,-3,True,,BRK,WAS,WAS,BRK,False,True,add49c14604326e707c69be88fba14a13d56e80f,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,BRK,WAS,WAS,BRK,False,True,064acb3ff25aa8f52cfde83715a71065e802f49d,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Ziaire Williams,30:03,3,7,.429,2,6,.333,5,5,1.000,0,4,4,0,0,1,1,3,13,9.0,+13,True,,BRK,WAS,WAS,BRK,False,True,e9b3c35385dae2c94152ce669e289295cdfa2dd0,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Tyrese Martin,26:01,8,12,.667,3,6,.500,1,1,1.000,2,0,2,4,1,2,2,1,20,19.0,+26,True,,BRK,WAS,WAS,BRK,False,True,cb9520943a819aec39506c841adfd41db7f1bc9b,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Drake Powell,18:53,3,6,.500,0,1,.000,0,0,,0,4,4,2,1,0,1,1,6,5.2,+13,True,,BRK,WAS,WAS,BRK,False,True,e032bd399f20cf417aaf63cab44df9f92d73bc47,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Day'Ron Sharpe,15:33,2,4,.500,0,0,,2,2,1.000,1,4,5,3,0,0,2,2,6,5.2,+9,True,,BRK,WAS,WAS,BRK,False,True,b656f59a73b8debbd0b4e01f129da1221a8c4f3b,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Tyson Etienne,2:16,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,1.3,0,True,,BRK,WAS,WAS,BRK,False,True,5f5f1654811e17236d7db9746417714f8413eaf9,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Jalen Wilson,2:16,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,0,True,,BRK,WAS,WAS,BRK,False,True,6410c957ed78920380732c2ee0edcf9cbc81139b,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
E.J. Liddell,2:16,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,0,True,,BRK,WAS,WAS,BRK,False,True,73459aa7965795f910bfd6eff42bd221bdcfd948,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
Team Totals,240,42,79,.532,17,41,.415,28,35,.800,7,37,44,32,4,8,15,18,129,,,True,,BRK,WAS,WAS,BRK,False,True,f7541e6d457ae0e79b14d200153d197876a05f62,202511160WAS,"Brooklyn Nets at Washington Wizards Box Score, November 16, 2025",2025-12-31T08:33:39.531690,box-BRK-game-basic
