Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Domantas Sabonis,26,79,79,2736,10.1,16.4,0.615,0.5,1.5,0.373,9.5,15.0,0.639,0.632,5.7,7.7,0.742,4.4,12.6,17.0,10.0,1.1,0.7,4.0,4.9,26.4,132,114,"MVP-7,AS,NBA3"
2,Harrison Barnes,30,82,82,2662,6.7,14.2,0.473,2.4,6.3,0.374,4.3,7.9,0.553,0.556,6.3,7.4,0.847,1.6,5.0,6.6,2.3,1.0,0.2,1.5,1.9,22.1,126,119,
3,De'Aaron Fox,25,73,73,2435,13.4,26.2,0.512,2.3,7.2,0.324,11.1,18.9,0.584,0.557,6.7,8.6,0.78,0.8,5.2,6.0,8.8,1.6,0.5,3.6,3.4,35.9,119,117,"MVP-11,CPOY-1,AS,NBA3"
4,Keegan Murray,22,80,78,2382,7.1,15.7,0.453,4.1,10.1,0.411,3.0,5.6,0.527,0.584,1.2,1.6,0.765,1.8,5.7,7.5,2.0,1.2,0.8,1.2,3.3,19.6,119,117,ROY-5
5,Kevin Huerter,24,75,75,2203,9.1,18.8,0.485,4.5,11.1,0.402,4.7,7.7,0.604,0.603,2.1,2.8,0.725,0.9,4.5,5.5,4.8,1.7,0.5,2.1,3.9,24.8,119,117,
6,Malik Monk,24,77,0,1719,9.9,22.2,0.448,4.0,11.1,0.359,6.0,11.1,0.538,0.538,5.1,5.8,0.889,0.9,4.8,5.7,8.3,1.4,0.6,4.1,3.5,29.0,114,118,6MOY-5
7,Davion Mitchell,24,80,9,1447,6.0,13.2,0.454,2.1,6.5,0.32,3.9,6.7,0.584,0.533,0.8,1.0,0.806,0.5,2.9,3.5,6.1,1.5,0.5,2.1,3.7,14.9,111,119,
8,Trey Lyles,27,74,0,1247,7.2,15.7,0.458,3.3,9.2,0.363,3.8,6.4,0.595,0.565,3.9,4.8,0.815,2.6,8.9,11.5,2.5,1.0,1.2,2.5,3.7,21.6,117,116,
9,Terence Davis,25,64,5,841,8.8,20.7,0.423,5.1,13.8,0.366,3.7,6.9,0.537,0.545,1.9,2.4,0.791,1.1,6.8,7.9,3.8,2.4,0.7,3.0,5.9,24.5,106,114,
10,Chimezie Metu,25,66,0,689,9.0,15.2,0.589,0.6,2.6,0.237,8.3,12.6,0.663,0.61,3.8,5.1,0.74,3.3,10.5,13.8,2.8,1.5,1.5,2.2,5.6,22.3,124,113,
11,Richaun Holmes,29,42,1,348,7.6,12.2,0.618,0.7,1.1,0.625,6.9,11.1,0.617,0.646,2.1,2.6,0.789,4.0,7.0,11.0,1.2,0.4,1.5,1.9,6.9,17.9,127,118,
12,Kessler Edwards,22,22,3,306,4.7,10.8,0.435,2.3,6.7,0.349,2.3,4.1,0.577,0.543,1.6,2.0,0.769,2.7,4.7,7.3,3.3,1.7,0.8,1.4,5.8,13.3,120,117,
13,KZ Okpala,23,35,3,248,3.1,7.3,0.421,1.4,4.1,0.333,1.7,3.3,0.529,0.513,1.4,1.5,0.875,1.4,5.2,6.6,2.5,1.4,1.4,1.4,7.5,8.9,113,117,
14,Matthew Dellavedova,32,32,0,213,3.8,11.2,0.34,2.0,6.1,0.333,1.8,5.2,0.348,0.43,0.9,1.6,0.571,0.2,2.7,2.9,9.2,1.6,0.0,2.2,4.5,10.6,105,119,
15,Alex Len,29,26,2,161,4.8,8.9,0.533,0.0,0.6,0.0,4.8,8.3,0.571,0.533,3.3,4.8,0.688,7.1,10.7,17.8,3.6,1.2,3.3,4.8,8.3,12.8,109,112,
16,PJ Dozier,26,16,0,79,6.1,20.0,0.303,1.2,9.7,0.125,4.8,10.3,0.471,0.333,0.0,0.0,,0.6,7.9,8.5,6.1,3.6,0.6,3.0,4.2,13.3,76,111,
17,Keon Ellis,23,16,0,71,4.7,10.8,0.438,4.0,8.1,0.5,0.7,2.7,0.25,0.625,2.7,4.7,0.571,2.7,2.7,5.4,4.0,3.4,0.7,0.7,6.7,16.2,138,114,
18,Neemias Queta,23,5,0,29,9.9,14.8,0.667,0.0,0.0,,9.9,14.8,0.667,0.667,0.0,3.3,0.0,8.2,9.9,18.1,1.6,0.0,3.3,1.6,11.5,19.8,127,114,
19,Chima Moneke,27,2,0,8,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.5,0.0,12.0,0.0,12.0,0.0,12.0,6.0,0.0,0.0,12.0,12.0,12.0,72,124,
20,Deonte Burton,29,2,0,6,0.0,15.9,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,124,
