team,player,image_url,file_path
WashingtonWizards,Marvin Bagley III,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277848.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\marvin_bagley_iii.png
WashingtonWizards,Malaki Branham,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4565201.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\malaki_branham.png
WashingtonWizards,Bub Carrington,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4845374.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\bub_carrington.png
WashingtonWizards,Justin Champagnie,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432907.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\justin_champagnie.png
WashingtonWizards,Sharife Cooper,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432173.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\sharife_cooper.png
WashingtonWizards,Bilal Coulibaly,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5104155.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\bilal_coulibaly.png
WashingtonWizards,Kyshawn George,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5174563.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\kyshawn_george.png
WashingtonWizards,Anthony Gill,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2581184.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\anthony_gill.png
WashingtonWizards,AJ Johnson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5170947.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\aj_johnson.png
WashingtonWizards,Tre Johnson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5238230.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\tre_johnson.png
WashingtonWizards,Corey Kispert,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4280151.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\corey_kispert.png
WashingtonWizards,CJ McCollum,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2490149.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\cj_mccollum.png
WashingtonWizards,Khris Middleton,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6609.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\khris_middleton.png
WashingtonWizards,Will Riley,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5144126.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\will_riley.png
WashingtonWizards,Alex Sarr,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5160992.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\alex_sarr.png
WashingtonWizards,Tristan Vukcevic,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4997537.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\tristan_vukcevic.png
WashingtonWizards,Jamir Watkins,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4606840.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\jamir_watkins.png
WashingtonWizards,Cam Whitmore,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105592.png&h=80&w=110&scale=crop,nba_rosters\washingtonwizards\cam_whitmore.png
