unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jaren Jackson Jr.,32:45,13,18,.722,4,5,.800,1,2,.500,0,4,4,4,2,5,2,3,31,29.5,+7,True,,MEM,LAC,LAC,MEM,False,True,d79776087741e7c9b9b55e0b5c60e40e58dda0a4,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Santi Aldama,30:48,1,5,.200,0,4,.000,1,2,.500,1,1,2,2,1,0,1,1,3,1.5,+6,True,,MEM,LAC,LAC,MEM,False,True,ef9a89cd43add1b4b37c77bf0689f42a7d10161e,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Jaylen Wells,29:40,5,10,.500,1,5,.200,5,5,1.000,0,5,5,3,1,0,1,2,16,13.8,-6,True,,MEM,LAC,LAC,MEM,False,True,2083a9deba0dc2bbdc4d02ff5f9c0777bbb51ddd,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Cedric Coward,23:13,5,9,.556,1,4,.250,1,1,1.000,1,1,2,2,0,0,4,4,12,4.5,-16,True,,MEM,LAC,LAC,MEM,False,True,7eb9d754ecfc91b302a8fd91e9e0c99e5203c0bd,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Ja Morant,20:58,4,12,.333,1,2,.500,3,3,1.000,1,2,3,4,1,1,1,1,12,9.6,-8,True,,MEM,LAC,LAC,MEM,False,True,ea90158935b3e7ad3c3ad22c41bdb89f8718c30f,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,MEM,LAC,LAC,MEM,False,True,1a5debbbf41993d5104739f0048cc74bb7464c76,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Cam Spencer,30:01,9,13,.692,7,10,.700,2,2,1.000,1,2,3,6,1,0,1,4,27,25.4,+29,True,,MEM,LAC,LAC,MEM,False,True,697e292c591281f17c8ff273181a9c25e6b38dd6,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Jock Landale,27:29,3,5,.600,0,1,.000,2,2,1.000,2,2,4,3,1,1,0,1,8,11.1,+29,True,,MEM,LAC,LAC,MEM,False,True,713dcd952975ceadc6bec46b043ff2bbe6dfa867,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Kentavious Caldwell-Pope,23:22,2,5,.400,0,1,.000,0,0,,1,6,7,6,2,0,0,1,4,9.6,+30,True,,MEM,LAC,LAC,MEM,False,True,1bcca7f2d5cb0c76f1039b8fb9eb3de078e517a8,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Vince Williams Jr.,18:20,3,7,.429,2,6,.333,0,0,,1,0,1,3,1,0,0,3,8,6.9,+25,True,,MEM,LAC,LAC,MEM,False,True,856c24dfa3e9cd89142151a776e6d1399b132ac8,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Jahmai Mashack,1:42,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-3,True,,MEM,LAC,LAC,MEM,False,True,76a26bb995588331575bfc9153a0bf5c209bd702,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
Olivier-Maxence Prosper,1:42,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-0.4,-3,True,,MEM,LAC,LAC,MEM,False,True,853c8862715a6a392bd255b3ef1738b7ea213b62,202512150LAC,"Memphis Grizzlies at Los Angeles Clippers Box Score, December 15, 2025",2026-01-20T14:24:16.105673,box-MEM-game-basic
