team,player,image_url,file_path
OrlandoMagic,Paolo Banchero,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432573.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\paolo_banchero.png
OrlandoMagic,Desmond Bane,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066320.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\desmond_bane.png
OrlandoMagic,Goga Bitadze,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4348700.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\goga_bitadze.png
OrlandoMagic,Anthony Black,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4712849.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\anthony_black.png
OrlandoMagic,Jamal Cain,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278572.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\jamal_cain.png
OrlandoMagic,Wendell Carter Jr.,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277847.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\wendell_carter_jr.png
OrlandoMagic,Colin Castleton,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397204.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\colin_castleton.png
OrlandoMagic,Tristan da Silva,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4702382.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\tristan_da_silva.png
OrlandoMagic,Jett Howard,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105806.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\jett_howard.png
OrlandoMagic,Jonathan Isaac,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4065654.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\jonathan_isaac.png
OrlandoMagic,Tyus Jones,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3135046.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\tyus_jones.png
OrlandoMagic,Noah Penda,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5214637.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\noah_penda.png
OrlandoMagic,Jase Richardson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5239561.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\jase_richardson.png
OrlandoMagic,Orlando Robinson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4593049.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\orlando_robinson.png
OrlandoMagic,Jalen Suggs,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432165.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\jalen_suggs.png
OrlandoMagic,Franz Wagner,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4566434.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\franz_wagner.png
OrlandoMagic,Moritz Wagner,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3150844.png&h=80&w=110&scale=crop,nba_rosters\orlandomagic\moritz_wagner.png
