Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jamal Murray,27.0,14,14,578,111,250,0.444,34,96,0.354,77,154,0.5,0.512,49,56,0.875,9,59,68,73,17,11,44,31,305,0,
2.0,Nikola Jokić,29.0,14,14,563,131,268,0.489,27,71,0.38,104,197,0.528,0.539,78,101,0.772,29,149,178,112,28,12,55,48,367,3,
3.0,Christian Braun,23.0,14,14,544,67,148,0.453,21,71,0.296,46,77,0.597,0.524,22,31,0.71,25,65,90,34,17,10,14,47,177,0,
4.0,Aaron Gordon,29.0,14,14,522,81,167,0.485,22,58,0.379,59,109,0.541,0.551,43,50,0.86,50,56,106,38,8,5,26,33,227,0,
5.0,Michael Porter Jr.,26.0,14,14,435,47,120,0.392,24,70,0.343,23,50,0.46,0.492,10,14,0.714,14,63,77,9,9,6,13,26,128,0,
6.0,Russell Westbrook,36.0,13,0,313,52,133,0.391,20,63,0.317,32,70,0.457,0.466,28,40,0.7,19,29,48,34,12,1,30,41,152,0,
7.0,Peyton Watson,22.0,14,0,199,24,59,0.407,7,19,0.368,17,40,0.425,0.466,8,16,0.5,14,27,41,4,11,9,8,21,63,0,
8.0,Julian Strawther,22.0,9,0,88,13,30,0.433,6,12,0.5,7,18,0.389,0.533,6,7,0.857,4,5,9,2,2,1,5,11,38,0,
9.0,Jalen Pickett,25.0,8,0,57,5,15,0.333,3,9,0.333,2,6,0.333,0.433,0,0,,0,7,7,5,0,1,6,3,13,0,
10.0,DeAndre Jordan,36.0,7,0,36,3,3,1.0,0,0,,3,3,1.0,1.0,0,4,0.0,1,8,9,2,0,1,2,9,6,0,
11.0,Zeke Nnaji,24.0,6,0,34,1,8,0.125,1,6,0.167,0,2,0.0,0.188,4,7,0.571,3,4,7,2,1,2,2,6,7,0,
12.0,Hunter Tyson,24.0,5,0,30,5,10,0.5,1,5,0.2,4,5,0.8,0.55,4,4,1.0,4,4,8,2,1,0,1,3,15,0,
13.0,Vlatko Čančar,27.0,3,0,11,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,2,0,0,0,
,Team Totals,,14,14,3410,540,1211,0.446,166,480,0.346,374,731,0.512,0.514,252,330,0.764,172,478,650,317,106,59,208,279,1498,3,
