Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Christian Braun,23.0,SG,79,77,2675,0.58,9.9,0.727,0.418,0.245,0.027,0.038,0.273,0.648,0.758,0.522,0.409,0.419,0.397,0.762,0.888,0.124,94,0.317,0.352,1,0,
2.0,Michael Porter Jr.,26.0,SF,77,77,2593,0.504,15.9,0.533,0.228,0.156,0.053,0.095,0.467,0.599,0.762,0.53,0.536,0.36,0.395,0.74,0.922,0.096,88,0.125,0.508,8,0,
3.0,Nikola Jokić,29.0,C,70,70,2571,0.576,11.5,0.757,0.235,0.403,0.078,0.042,0.243,0.627,0.725,0.605,0.491,0.544,0.417,0.653,0.862,0.019,25,0.045,0.533,22,2,"MVP-2,CPOY-2,AS,NBA1"
4.0,Jamal Murray,27.0,PG,67,67,2418,0.474,15.6,0.646,0.155,0.175,0.153,0.163,0.354,0.518,0.667,0.485,0.468,0.459,0.393,0.355,0.615,0.012,13,0.093,0.378,3,0,
5.0,Russell Westbrook,36.0,PG,75,36,2092,0.449,12.3,0.65,0.314,0.213,0.063,0.06,0.35,0.517,0.682,0.424,0.212,0.3,0.323,0.423,0.862,0.032,23,0.337,0.439,1,0,6MOY-7
6.0,Peyton Watson,22.0,SF,68,18,1656,0.477,10.7,0.682,0.35,0.257,0.058,0.016,0.318,0.534,0.707,0.382,0.32,0.0,0.353,0.801,0.979,0.178,59,0.551,0.453,1,0,
7.0,Aaron Gordon,29.0,PF,51,42,1447,0.531,11.8,0.654,0.348,0.195,0.07,0.04,0.346,0.582,0.665,0.464,0.571,0.45,0.436,0.566,0.867,0.141,63,0.36,0.484,1,0,
8.0,Julian Strawther,22.0,SG,65,4,1384,0.432,17.2,0.447,0.142,0.191,0.097,0.016,0.553,0.535,0.681,0.473,0.489,0.25,0.349,0.724,0.894,0.012,6,0.138,0.541,0,0,
9.0,DeAndre Jordan,36.0,C,56,5,691,0.65,2.3,1.0,0.686,0.314,0.0,0.0,0.0,0.65,0.76,0.409,,,,0.714,,0.514,58,,,0,0,
10.0,Jalen Pickett,25.0,SG,49,4,666,0.428,18.8,0.439,0.072,0.133,0.133,0.1,0.561,0.468,0.692,0.625,0.292,0.333,0.396,0.432,0.725,0.0,0,0.356,0.472,1,0,
11.0,Zeke Nnaji,24.0,PF,57,4,608,0.496,11.4,0.631,0.383,0.199,0.007,0.043,0.369,0.596,0.741,0.321,1.0,0.5,0.327,0.792,0.941,0.184,22,0.519,0.296,0,0,
12.0,Hunter Tyson,24.0,PF,51,2,400,0.375,17.6,0.383,0.175,0.142,0.025,0.042,0.617,0.478,0.714,0.235,0.667,0.2,0.311,0.682,0.913,0.067,6,0.284,0.286,0,0,
13.0,Dario Šarić,30.0,C,16,4,210,0.362,14.1,0.552,0.224,0.276,0.017,0.034,0.448,0.438,0.615,0.313,0.0,0.5,0.269,0.714,1.0,0.0,0,0.154,0.5,0,0,
14.0,Vlatko Čančar,27.0,PF,13,0,136,0.385,16.4,0.423,0.231,0.192,0.0,0.0,0.577,0.545,0.333,0.8,,,0.267,0.667,1.0,0.077,2,0.267,0.5,0,0,
15.0,Spencer Jones,23.0,SF,20,0,125,0.324,15.3,0.5,0.176,0.176,0.118,0.029,0.5,0.588,0.5,0.833,0.25,1.0,0.059,0.9,1.0,0.029,1,0.588,0.0,0,0,
16.0,Trey Alexander,21.0,SG,24,0,117,0.317,16.8,0.585,0.073,0.195,0.171,0.146,0.415,0.417,0.333,0.375,0.571,0.333,0.176,0.6,1.0,0.0,0,0.235,0.5,0,0,
17.0,PJ Hall,22.0,C,19,0,66,0.583,11.3,0.667,0.375,0.208,0.083,0.0,0.333,0.75,0.778,0.6,1.0,,0.25,0.833,1.0,0.208,5,0.0,,0,0,
,Team Totals,,,82,82,19855,0.506,13.5,0.644,0.265,0.237,0.076,0.067,0.356,0.578,0.715,0.512,0.45,0.413,0.376,0.624,0.846,0.073,465,0.215,0.431,38,2,
