Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jamal Murray,27,PG,14,14,578,6.9,15.6,0.444,2.1,6.0,0.354,4.8,9.6,0.5,0.512,3.1,3.5,0.875,0.6,3.7,4.2,4.5,1.1,0.7,2.7,1.9,19.0,
2,Nikola Jokić,29,C,14,14,563,8.4,17.1,0.489,1.7,4.5,0.38,6.7,12.6,0.528,0.539,5.0,6.5,0.772,1.9,9.5,11.4,7.2,1.8,0.8,3.5,3.1,23.5,
3,Christian Braun,23,SG,14,14,544,4.4,9.8,0.453,1.4,4.7,0.296,3.0,5.1,0.597,0.524,1.5,2.1,0.71,1.7,4.3,6.0,2.3,1.1,0.7,0.9,3.1,11.7,
4,Aaron Gordon,29,PF,14,14,522,5.6,11.5,0.485,1.5,4.0,0.379,4.1,7.5,0.541,0.551,3.0,3.4,0.86,3.4,3.9,7.3,2.6,0.6,0.3,1.8,2.3,15.7,
5,Michael Porter Jr.,26,SF,14,14,435,3.9,9.9,0.392,2.0,5.8,0.343,1.9,4.1,0.46,0.492,0.8,1.2,0.714,1.2,5.2,6.4,0.7,0.7,0.5,1.1,2.2,10.6,
6,Russell Westbrook,36,PG,13,0,313,6.0,15.3,0.391,2.3,7.2,0.317,3.7,8.1,0.457,0.466,3.2,4.6,0.7,2.2,3.3,5.5,3.9,1.4,0.1,3.5,4.7,17.5,
7,Peyton Watson,22,SF,14,0,199,4.3,10.7,0.407,1.3,3.4,0.368,3.1,7.2,0.425,0.466,1.4,2.9,0.5,2.5,4.9,7.4,0.7,2.0,1.6,1.4,3.8,11.4,
8,Julian Strawther,22,SG,9,0,88,5.3,12.3,0.433,2.5,4.9,0.5,2.9,7.4,0.389,0.533,2.5,2.9,0.857,1.6,2.0,3.7,0.8,0.8,0.4,2.0,4.5,15.5,
9,Jalen Pickett,25,SG,8,0,57,3.2,9.5,0.333,1.9,5.7,0.333,1.3,3.8,0.333,0.433,0.0,0.0,,0.0,4.4,4.4,3.2,0.0,0.6,3.8,1.9,8.2,
10,DeAndre Jordan,36,C,7,0,36,3.0,3.0,1.0,0.0,0.0,,3.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,8.0,9.0,2.0,0.0,1.0,2.0,9.0,6.0,
11,Zeke Nnaji,24,PF,6,0,34,1.1,8.5,0.125,1.1,6.4,0.167,0.0,2.1,0.0,0.188,4.2,7.4,0.571,3.2,4.2,7.4,2.1,1.1,2.1,2.1,6.4,7.4,
12,Hunter Tyson,24,PF,5,0,30,6.0,12.0,0.5,1.2,6.0,0.2,4.8,6.0,0.8,0.55,4.8,4.8,1.0,4.8,4.8,9.6,2.4,1.2,0.0,1.2,3.6,18.0,
13,Vlatko Čančar,27,PF,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,6.5,0.0,0.0,
