Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jamal Murray,27,14,14,578,9.6,21.7,0.444,2.9,8.3,0.354,6.7,13.4,0.5,0.512,4.3,4.9,0.875,0.8,5.1,5.9,6.3,1.5,1.0,3.8,2.7,26.5,109,117,
2,Nikola Jokić,29,14,14,563,11.7,23.9,0.489,2.4,6.3,0.38,9.3,17.5,0.528,0.539,6.9,9.0,0.772,2.6,13.3,15.9,10.0,2.5,1.1,4.9,4.3,32.7,118,109,
3,Christian Braun,23,14,14,544,6.2,13.6,0.453,1.9,6.5,0.296,4.2,7.1,0.597,0.524,2.0,2.9,0.71,2.3,6.0,8.3,3.1,1.6,0.9,1.3,4.3,16.3,117,116,
4,Aaron Gordon,29,14,14,522,7.8,16.0,0.485,2.1,5.6,0.379,5.7,10.5,0.541,0.551,4.1,4.8,0.86,4.8,5.4,10.2,3.6,0.8,0.5,2.5,3.2,21.8,123,119,
5,Michael Porter Jr.,26,14,14,435,5.4,13.8,0.392,2.8,8.1,0.343,2.7,5.8,0.46,0.492,1.2,1.6,0.714,1.6,7.3,8.9,1.0,1.0,0.7,1.5,3.0,14.8,103,117,
6,Russell Westbrook,36,13,0,313,8.3,21.3,0.391,3.2,10.1,0.317,5.1,11.2,0.457,0.466,4.5,6.4,0.7,3.0,4.6,7.7,5.4,1.9,0.2,4.8,6.6,24.3,100,117,
7,Peyton Watson,22,14,0,199,6.0,14.9,0.407,1.8,4.8,0.368,4.3,10.1,0.425,0.466,2.0,4.0,0.5,3.5,6.8,10.3,1.0,2.8,2.3,2.0,5.3,15.9,99,111,
8,Julian Strawther,22,9,0,88,7.4,17.1,0.433,3.4,6.8,0.5,4.0,10.3,0.389,0.533,3.4,4.0,0.857,2.3,2.8,5.1,1.1,1.1,0.6,2.8,6.3,21.6,108,119,
9,Jalen Pickett,25,8,0,57,4.4,13.2,0.333,2.6,7.9,0.333,1.8,5.3,0.333,0.433,0.0,0.0,,0.0,6.2,6.2,4.4,0.0,0.9,5.3,2.6,11.4,73,119,
10,DeAndre Jordan,36,7,0,36,4.2,4.2,1.0,0.0,0.0,,4.2,4.2,1.0,1.0,0.0,5.6,0.0,1.4,11.1,12.5,2.8,0.0,1.4,2.8,12.5,8.4,90,115,
11,Zeke Nnaji,24,6,0,34,1.5,11.8,0.125,1.5,8.8,0.167,0.0,2.9,0.0,0.188,5.9,10.3,0.571,4.4,5.9,10.3,2.9,1.5,2.9,2.9,8.8,10.3,80,113,
12,Hunter Tyson,24,5,0,30,8.4,16.7,0.5,1.7,8.4,0.2,6.7,8.4,0.8,0.55,6.7,6.7,1.0,6.7,6.7,13.4,3.3,1.7,0.0,1.7,5.0,25.1,138,116,
13,Vlatko Čančar,27,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,9.1,9.1,0.0,0.0,0.0,9.1,0.0,0.0,0,119,
