Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jamal Murray,27.0,PG,14,14,578,57,43,0,0,0,0.0,36.6,27,12,22,1,27,4,173,5,19,
2.0,Nikola Jokić,29.0,C,14,14,563,0,0,0,0,100,-2.8,17.0,23,17,21,12,30,6,272,5,15,
3.0,Christian Braun,23.0,SG,14,14,544,1,68,31,0,0,-1.0,24.1,4,5,25,4,14,0,79,1,13,
4.0,Aaron Gordon,29.0,PF,14,14,522,0,0,0,90,10,1.2,28.8,6,12,16,4,21,1,94,6,19,
5.0,Michael Porter Jr.,26.0,SF,14,14,435,0,0,78,22,0,-4.5,3.6,3,5,16,1,8,0,25,2,8,
6.0,Russell Westbrook,36.0,PG,13,0,313,100,0,0,0,0,-16.0,-19.2,15,10,13,4,18,0,79,4,10,
7.0,Peyton Watson,22.0,SF,14,0,199,0,2,59,38,1,-23.2,-24.7,4,2,11,2,7,1,10,0,3,
8.0,Julian Strawther,22.0,SG,9,0,88,0,43,49,8,0,-22.4,-19.2,4,1,6,0,2,0,4,1,1,
9.0,Jalen Pickett,25.0,SG,8,0,57,61,39,0,0,0,-40.2,-37.6,4,2,1,0,0,0,11,0,1,
10.0,DeAndre Jordan,36.0,C,7,0,36,0,0,0,0,100,-17.4,-12.3,0,0,3,2,2,1,4,0,0,
11.0,Zeke Nnaji,24.0,PF,6,0,34,0,0,0,8,92,-22.4,-17.5,0,2,4,0,3,0,4,0,1,
12.0,Hunter Tyson,24.0,PF,5,0,30,0,0,29,71,0,-9.9,-4.4,0,1,3,0,1,0,5,0,0,
13.0,Vlatko Čančar,27.0,PF,3,0,11,0,0,0,100,0,-47.2,-42.1,0,2,0,0,0,0,0,0,0,
,Team Totals,,,14,14,3410,20,20,20,20,20,-5.7,12.9,90,71,141,30,133,13,760,24,90,
