Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Christian Braun,23.0,SG,14,14,544,0.453,0.597,0.296,0.524,0.71,0.548,0.209,0.48,97.0,110.0,82.0,96.0,91.0,95.0,86.0,114.0,
2.0,Vlatko Čančar,27.0,PF,3,0,11,,,,,,,,,,,,,,,,,
3.0,Aaron Gordon,29.0,PF,14,14,522,0.485,0.541,0.379,0.551,0.86,0.601,0.299,0.347,104.0,99.0,105.0,101.0,110.0,104.0,123.0,82.0,
4.0,Nikola Jokić,29.0,C,14,14,563,0.489,0.528,0.38,0.539,0.772,0.587,0.377,0.265,105.0,97.0,106.0,99.0,99.0,102.0,155.0,63.0,
5.0,DeAndre Jordan,36.0,C,7,0,36,1.0,1.0,,1.0,0.0,0.63,1.333,0.0,214.0,183.0,,184.0,0.0,109.0,549.0,0.0,
6.0,Jamal Murray,27.0,PG,14,14,578,0.444,0.5,0.354,0.512,0.875,0.555,0.224,0.384,95.0,92.0,98.0,94.0,112.0,96.0,92.0,91.0,
7.0,Zeke Nnaji,24.0,PF,6,0,34,0.125,0.0,0.167,0.188,0.571,0.316,0.875,0.75,27.0,0.0,46.0,35.0,73.0,55.0,360.0,178.0,
8.0,Jalen Pickett,25.0,SG,8,0,57,0.333,0.333,0.333,0.433,,0.433,0.0,0.6,71.0,61.0,93.0,80.0,,75.0,0.0,142.0,
9.0,Michael Porter Jr.,26.0,SF,14,14,435,0.392,0.46,0.343,0.492,0.714,0.507,0.117,0.583,84.0,84.0,95.0,91.0,92.0,88.0,48.0,139.0,
10.0,Julian Strawther,22.0,SG,9,0,88,0.433,0.389,0.5,0.533,0.857,0.574,0.233,0.4,93.0,71.0,139.0,98.0,110.0,100.0,96.0,95.0,
11.0,Hunter Tyson,24.0,PF,5,0,30,0.5,0.8,0.2,0.55,1.0,0.638,0.4,0.5,107.0,147.0,56.0,101.0,128.0,111.0,165.0,119.0,
12.0,Peyton Watson,22.0,SF,14,0,199,0.407,0.425,0.368,0.466,0.5,0.477,0.271,0.322,87.0,78.0,102.0,86.0,64.0,83.0,112.0,76.0,
13.0,Russell Westbrook,36.0,PG,13,0,313,0.391,0.457,0.317,0.466,0.7,0.505,0.301,0.474,84.0,84.0,88.0,86.0,90.0,88.0,124.0,112.0,
,Team Totals,,,14,14,3410,0.446,0.512,0.346,0.514,0.764,0.552,0.273,0.396,95.0,94.0,96.0,95.0,98.0,96.0,112.0,94.0,
