Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jrue Holiday,31.0,12,12,463,89,235,0.379,25,79,0.316,64,156,0.41,0.432,26,31,0.839,12,55,67,78,21,7,34,28,229,0,
2.0,Giannis Antetokounmpo,27.0,12,12,448,140,285,0.491,9,41,0.22,131,244,0.537,0.507,91,134,0.679,26,144,170,81,8,15,54,43,380,1,
3.0,Wesley Matthews,35.0,12,12,345,25,64,0.391,18,45,0.4,7,19,0.368,0.531,6,9,0.667,9,28,37,14,9,3,6,27,74,0,
4.0,Brook Lopez,33.0,12,12,332,50,102,0.49,6,28,0.214,44,74,0.595,0.52,21,23,0.913,27,44,71,8,6,18,11,33,127,0,
5.0,Pat Connaughton,29.0,12,0,318,42,88,0.477,25,64,0.391,17,24,0.708,0.619,5,5,1.0,3,48,51,11,5,4,7,14,114,0,
6.0,Grayson Allen,26.0,12,5,305,37,82,0.451,19,48,0.396,18,34,0.529,0.567,7,11,0.636,5,30,35,15,8,4,9,22,100,0,
7.0,Bobby Portis,26.0,12,5,298,48,115,0.417,14,47,0.298,34,68,0.5,0.478,17,22,0.773,25,95,120,9,5,3,16,26,127,0,
8.0,Jevon Carter,26.0,11,0,126,9,19,0.474,3,7,0.429,6,12,0.5,0.553,2,2,1.0,3,13,16,10,8,0,6,12,23,0,
9.0,George Hill,35.0,5,0,76,1,5,0.2,1,2,0.5,0,3,0.0,0.3,2,2,1.0,1,5,6,3,0,0,1,10,5,0,
10.0,Khris Middleton,30.0,2,2,72,10,24,0.417,6,14,0.429,4,10,0.4,0.542,3,3,1.0,1,9,10,14,3,0,11,6,29,0,
11.0,Serge Ibaka,32.0,6,0,22,4,16,0.25,0,3,0.0,4,13,0.308,0.25,1,2,0.5,2,8,10,0,0,0,2,1,9,0,
12.0,Thanasis Antetokounmpo,29.0,8,0,20,2,3,0.667,0,0,,2,3,0.667,0.667,1,3,0.333,1,3,4,1,1,0,0,4,5,0,
13.0,Jordan Nwora,23.0,8,0,20,2,9,0.222,0,4,0.0,2,5,0.4,0.222,0,2,0.0,0,3,3,2,0,0,0,0,4,0,
14.0,Rayjon Tucker,24.0,8,0,19,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,1,2,3,0,0,0,0,2,2,0,
15.0,Luca Vildoza,26.0,7,0,17,2,6,0.333,1,5,0.2,1,1,1.0,0.417,0,0,,1,1,2,4,2,0,0,2,5,0,
,Team Totals,,12,12,2881,462,1056,0.438,127,388,0.327,335,668,0.501,0.498,182,249,0.731,117,488,605,250,76,54,157,230,1233,1,
