Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jrue Holiday,31,12,12,463,9.4,24.7,0.379,2.6,8.3,0.316,6.7,16.4,0.41,0.432,2.7,3.3,0.839,1.3,5.8,7.1,8.2,2.2,0.7,3.6,2.9,24.1,97,102,
2,Giannis Antetokounmpo,27,12,12,448,15.2,31.0,0.491,1.0,4.5,0.22,14.3,26.6,0.537,0.507,9.9,14.6,0.679,2.8,15.7,18.5,8.8,0.9,1.6,5.9,4.7,41.4,108,99,
3,Wesley Matthews,35,12,12,345,3.5,9.0,0.391,2.5,6.4,0.4,1.0,2.7,0.368,0.531,0.8,1.3,0.667,1.3,4.0,5.2,2.0,1.3,0.4,0.8,3.8,10.5,112,106,
4,Brook Lopez,33,12,12,332,7.3,15.0,0.49,0.9,4.1,0.214,6.5,10.9,0.595,0.52,3.1,3.4,0.913,4.0,6.5,10.4,1.2,0.9,2.6,1.6,4.8,18.7,115,102,
5,Pat Connaughton,29,12,0,318,6.4,13.5,0.477,3.8,9.8,0.391,2.6,3.7,0.708,0.619,0.8,0.8,1.0,0.5,7.4,7.8,1.7,0.8,0.6,1.1,2.1,17.5,120,105,
6,Grayson Allen,26,12,5,305,5.9,13.1,0.451,3.0,7.7,0.396,2.9,5.4,0.529,0.567,1.1,1.8,0.636,0.8,4.8,5.6,2.4,1.3,0.6,1.4,3.5,16.0,111,105,
7,Bobby Portis,26,12,5,298,7.9,18.8,0.417,2.3,7.7,0.298,5.6,11.1,0.5,0.478,2.8,3.6,0.773,4.1,15.5,19.6,1.5,0.8,0.5,2.6,4.3,20.8,101,101,
8,Jevon Carter,26,11,0,126,3.5,7.4,0.474,1.2,2.7,0.429,2.3,4.6,0.5,0.553,0.8,0.8,1.0,1.2,5.0,6.2,3.9,3.1,0.0,2.3,4.6,8.9,105,102,
9,George Hill,35,5,0,76,0.6,3.2,0.2,0.6,1.3,0.5,0.0,1.9,0.0,0.3,1.3,1.3,1.0,0.6,3.2,3.8,1.9,0.0,0.0,0.6,6.4,3.2,101,110,
10,Khris Middleton,30,2,2,72,6.8,16.3,0.417,4.1,9.5,0.429,2.7,6.8,0.4,0.542,2.0,2.0,1.0,0.7,6.1,6.8,9.5,2.0,0.0,7.4,4.1,19.6,94,104,
11,Serge Ibaka,32,6,0,22,8.9,35.5,0.25,0.0,6.6,0.0,8.9,28.8,0.308,0.25,2.2,4.4,0.5,4.4,17.7,22.2,0.0,0.0,0.0,4.4,2.2,19.9,57,103,
12,Thanasis Antetokounmpo,29,8,0,20,4.9,7.3,0.667,0.0,0.0,,4.9,7.3,0.667,0.667,2.4,7.3,0.333,2.4,7.3,9.8,2.4,2.4,0.0,0.0,9.8,12.2,130,102,
13,Jordan Nwora,23,8,0,20,4.9,21.9,0.222,0.0,9.8,0.0,4.9,12.2,0.4,0.222,0.0,4.9,0.0,0.0,7.3,7.3,4.9,0.0,0.0,0.0,0.0,9.8,55,108,
14,Rayjon Tucker,24,8,0,19,2.6,7.7,0.333,0.0,2.6,0.0,2.6,5.1,0.5,0.333,0.0,0.0,,2.6,5.1,7.7,0.0,0.0,0.0,0.0,5.1,5.1,88,109,
15,Luca Vildoza,26,7,0,17,5.7,17.2,0.333,2.9,14.3,0.2,2.9,2.9,1.0,0.417,0.0,0.0,,2.9,2.9,5.7,11.5,5.7,0.0,0.0,5.7,14.3,118,97,
