Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Grayson Allen,26.0,SG,66,61,1805,0.448,0.533,0.409,0.588,0.865,0.609,0.13,0.684,97.0,100.0,116.0,111.0,112.0,108.0,52.0,171.0,63.9,52.0,
2.0,Giannis Antetokounmpo,27.0,PF,67,67,2204,0.553,0.616,0.293,0.582,0.722,0.633,0.615,0.194,120.0,116.0,83.0,109.0,93.0,112.0,248.0,49.0,125.1,211.1,"MVP-3,DPOY-6,AS,NBA1,DEF1"
3.0,Thanasis Antetokounmpo,29.0,SF,48,6,473,0.547,0.596,0.143,0.555,0.63,0.577,0.359,0.109,119.0,112.0,40.0,104.0,81.0,102.0,145.0,27.0,5.9,3.2,
4.0,DeAndre' Bembry,27.0,SF,8,0,77,0.375,0.375,,0.375,,0.375,0.0,0.0,81.0,70.0,,71.0,,66.0,0.0,0.0,-2.5,-3.1,
5.0,Jevon Carter,26.0,PG,20,2,353,0.506,0.444,0.558,0.658,1.0,0.679,0.101,0.544,110.0,83.0,158.0,124.0,129.0,120.0,41.0,136.0,20.0,18.6,
6.0,Pat Connaughton,29.0,SF,65,19,1691,0.458,0.643,0.395,0.605,0.833,0.62,0.109,0.746,99.0,121.0,112.0,114.0,108.0,110.0,44.0,187.0,72.6,56.6,
7.0,DeMarcus Cousins,31.0,C,17,5,287,0.466,0.6,0.271,0.521,0.816,0.572,0.322,0.407,101.0,113.0,77.0,98.0,105.0,101.0,130.0,102.0,-2.5,1.5,
8.0,Javin DeLaurier,23.0,C,1,0,3,,,,,,,,,,,,,,,,,0.0,0.0,
9.0,Donte DiVincenzo,25.0,SG,17,0,341,0.331,0.409,0.284,0.419,0.852,0.47,0.229,0.627,72.0,77.0,80.0,79.0,110.0,83.0,92.0,157.0,-26.5,-25.0,
10.0,Jeff Dowtin Jr.,24.0,PG,1,0,3,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,250.0,-1.1,-1.1,
11.0,Langston Galloway,30.0,SG,3,0,49,0.077,0.2,0.0,0.077,,0.077,0.0,0.615,17.0,38.0,0.0,14.0,,14.0,0.0,154.0,-11.8,-12.7,
