Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jrue Holiday,31,PG,12,12,463,6.9,18.3,0.379,1.9,6.1,0.316,5.0,12.1,0.41,0.432,2.0,2.4,0.839,0.9,4.3,5.2,6.1,1.6,0.5,2.6,2.2,17.8,
2,Giannis Antetokounmpo,27,PF,12,12,448,11.3,22.9,0.491,0.7,3.3,0.22,10.5,19.6,0.537,0.507,7.3,10.8,0.679,2.1,11.6,13.7,6.5,0.6,1.2,4.3,3.5,30.5,
3,Wesley Matthews,35,SG,12,12,345,2.6,6.7,0.391,1.9,4.7,0.4,0.7,2.0,0.368,0.531,0.6,0.9,0.667,0.9,2.9,3.9,1.5,0.9,0.3,0.6,2.8,7.7,
4,Brook Lopez,33,C,12,12,332,5.4,11.1,0.49,0.7,3.0,0.214,4.8,8.0,0.595,0.52,2.3,2.5,0.913,2.9,4.8,7.7,0.9,0.7,2.0,1.2,3.6,13.8,
5,Pat Connaughton,29,SF,12,0,318,4.8,10.0,0.477,2.8,7.2,0.391,1.9,2.7,0.708,0.619,0.6,0.6,1.0,0.3,5.4,5.8,1.2,0.6,0.5,0.8,1.6,12.9,
6,Grayson Allen,26,SG,12,5,305,4.4,9.7,0.451,2.2,5.7,0.396,2.1,4.0,0.529,0.567,0.8,1.3,0.636,0.6,3.5,4.1,1.8,0.9,0.5,1.1,2.6,11.8,
7,Bobby Portis,26,C,12,5,298,5.8,13.9,0.417,1.7,5.7,0.298,4.1,8.2,0.5,0.478,2.1,2.7,0.773,3.0,11.5,14.5,1.1,0.6,0.4,1.9,3.1,15.3,
8,Jevon Carter,26,PG,11,0,126,2.6,5.4,0.474,0.9,2.0,0.429,1.7,3.4,0.5,0.553,0.6,0.6,1.0,0.9,3.7,4.6,2.9,2.3,0.0,1.7,3.4,6.6,
9,George Hill,35,PG,5,0,76,0.5,2.4,0.2,0.5,0.9,0.5,0.0,1.4,0.0,0.3,0.9,0.9,1.0,0.5,2.4,2.8,1.4,0.0,0.0,0.5,4.7,2.4,
10,Khris Middleton,30,SF,2,2,72,5.0,12.0,0.417,3.0,7.0,0.429,2.0,5.0,0.4,0.542,1.5,1.5,1.0,0.5,4.5,5.0,7.0,1.5,0.0,5.5,3.0,14.5,
11,Serge Ibaka,32,C,6,0,22,6.5,26.2,0.25,0.0,4.9,0.0,6.5,21.3,0.308,0.25,1.6,3.3,0.5,3.3,13.1,16.4,0.0,0.0,0.0,3.3,1.6,14.7,
12,Thanasis Antetokounmpo,29,SF,8,0,20,3.6,5.4,0.667,0.0,0.0,,3.6,5.4,0.667,0.667,1.8,5.4,0.333,1.8,5.4,7.2,1.8,1.8,0.0,0.0,7.2,9.0,
13,Jordan Nwora,23,SF,8,0,20,3.6,16.2,0.222,0.0,7.2,0.0,3.6,9.0,0.4,0.222,0.0,3.6,0.0,0.0,5.4,5.4,3.6,0.0,0.0,0.0,0.0,7.2,
14,Rayjon Tucker,24,SG,8,0,19,1.9,5.7,0.333,0.0,1.9,0.0,1.9,3.8,0.5,0.333,0.0,0.0,,1.9,3.8,5.7,0.0,0.0,0.0,0.0,3.8,3.8,
15,Luca Vildoza,26,PG,7,0,17,4.2,12.7,0.333,2.1,10.6,0.2,2.1,2.1,1.0,0.417,0.0,0.0,,2.1,2.1,4.2,8.5,4.2,0.0,0.0,4.2,10.6,
