Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jrue Holiday,31.0,67,64,2207,478,954,0.501,132,321,0.411,346,633,0.547,0.57,137,180,0.761,69,232,301,457,108,29,183,133,1225,0,"DPOY-8,DEF2"
2.0,Giannis Antetokounmpo,27.0,67,67,2204,689,1245,0.553,71,242,0.293,618,1003,0.616,0.582,553,766,0.722,134,644,778,388,72,91,219,212,2002,4,"MVP-3,DPOY-6,AS,NBA1,DEF1"
3.0,Khris Middleton,30.0,66,66,2141,452,1021,0.443,162,434,0.373,290,587,0.494,0.522,259,291,0.89,41,315,356,358,76,18,190,160,1325,0,AS
4.0,Bobby Portis,26.0,72,59,2028,417,871,0.479,133,338,0.393,284,533,0.533,0.555,85,113,0.752,180,477,657,86,53,51,90,174,1052,0,
5.0,Grayson Allen,26.0,66,61,1805,255,569,0.448,159,389,0.409,96,180,0.533,0.588,64,74,0.865,32,190,222,100,46,18,43,96,733,0,
6.0,Pat Connaughton,29.0,65,19,1691,227,496,0.458,146,370,0.395,81,126,0.643,0.605,45,54,0.833,45,228,273,82,59,15,35,86,645,0,
7.0,George Hill,35.0,54,17,1253,118,275,0.429,41,134,0.306,77,141,0.546,0.504,57,62,0.919,38,117,155,120,42,6,41,70,334,0,
8.0,Jordan Nwora,23.0,62,13,1185,186,462,0.403,79,227,0.348,107,235,0.455,0.488,36,43,0.837,37,184,221,59,25,17,57,78,487,0,
9.0,Wesley Matthews,35.0,49,14,1002,87,220,0.395,53,157,0.338,34,63,0.54,0.516,22,28,0.786,30,62,92,36,23,8,18,87,249,0,
10.0,Rodney Hood,29.0,39,0,581,46,131,0.351,24,80,0.3,22,51,0.431,0.443,13,14,0.929,13,54,67,30,12,4,7,27,129,0,
11.0,Thanasis Antetokounmpo,29.0,48,6,473,70,128,0.547,2,14,0.143,68,114,0.596,0.555,29,46,0.63,40,61,101,22,16,12,26,68,171,0,
12.0,Sandro Mamukelashvili,22.0,41,3,407,57,115,0.496,22,52,0.423,35,63,0.556,0.591,18,22,0.818,35,47,82,22,9,9,15,28,154,0,
13.0,Jevon Carter,26.0,20,2,353,40,79,0.506,24,43,0.558,16,36,0.444,0.658,8,8,1.0,5,38,43,50,10,4,8,22,112,0,
14.0,Donte DiVincenzo,25.0,17,0,341,39,118,0.331,21,74,0.284,18,44,0.409,0.419,23,27,0.852,18,42,60,29,11,3,28,26,122,0,
15.0,Serge Ibaka,32.0,19,2,339,54,104,0.519,13,37,0.351,41,67,0.612,0.582,12,15,0.8,22,78,100,13,4,7,10,46,133,0,
16.0,Semi Ojeleye,27.0,20,0,308,18,70,0.257,11,41,0.268,7,29,0.241,0.336,10,13,0.769,25,33,58,5,5,5,5,26,57,0,
17.0,Brook Lopez,33.0,13,11,298,61,131,0.466,19,53,0.358,42,78,0.538,0.538,20,23,0.87,19,34,53,6,8,15,12,34,161,0,
18.0,DeMarcus Cousins,31.0,17,5,287,55,118,0.466,13,48,0.271,42,70,0.6,0.521,31,38,0.816,24,74,98,18,16,8,16,46,154,0,
19.0,Lindell Wigginton,23.0,19,0,199,26,61,0.426,9,26,0.346,17,35,0.486,0.5,19,35,0.543,3,22,25,23,5,1,12,17,80,0,
20.0,Justin Robinson,24.0,17,0,198,18,57,0.316,10,37,0.27,8,20,0.4,0.404,2,2,1.0,2,11,13,21,8,0,11,17,48,0,
21.0,Javonte Smart,22.0,13,1,160,11,43,0.256,4,18,0.222,7,25,0.28,0.302,5,6,0.833,4,15,19,14,4,2,9,11,31,0,
22.0,DeAndre' Bembry,27.0,8,0,77,3,8,0.375,0,0,,3,8,0.375,0.375,0,0,,4,7,11,6,2,0,1,9,6,0,
23.0,Greg Monroe,31.0,5,0,70,11,22,0.5,0,0,,11,22,0.5,0.5,5,9,0.556,11,10,21,2,3,2,3,7,27,0,
24.0,Langston Galloway,30.0,3,0,49,1,13,0.077,0,8,0.0,1,5,0.2,0.077,0,0,,2,8,10,7,1,0,1,2,2,0,
25.0,Georgios Kalaitzakis,23.0,9,0,48,5,11,0.455,2,4,0.5,3,7,0.429,0.545,4,9,0.444,4,4,8,0,1,1,4,8,16,0,
26.0,Rayjon Tucker,24.0,2,0,42,5,7,0.714,3,3,1.0,2,4,0.5,0.929,2,3,0.667,2,2,4,6,3,0,1,2,15,0,
27.0,Luke Kornet,26.0,1,0,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,0,1,0,0,0,0,1,0,0,
28.0,Jeff Dowtin Jr.,24.0,1,0,3,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,
29.0,Javin DeLaurier,23.0,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,1,0,0,
,Team Totals,,82,82,19755,3429,7331,0.468,1153,3151,0.366,2276,4180,0.544,0.546,1459,1881,0.776,840,2990,3830,1960,623,326,1045,1494,9470,4,
