Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jrue Holiday,31.0,PG,12,12,463,0.379,15.4,0.664,0.17,0.2,0.145,0.149,0.336,0.41,0.6,0.34,0.441,0.257,0.316,0.281,0.52,0.004,1,0.089,0.571,4,0,
2.0,Giannis Antetokounmpo,27.0,PF,12,12,448,0.491,9.6,0.856,0.351,0.281,0.112,0.112,0.144,0.537,0.83,0.313,0.313,0.406,0.22,0.328,0.333,0.14,39,0.049,0.0,1,0,
3.0,Wesley Matthews,35.0,SG,12,12,345,0.391,19.0,0.297,0.125,0.172,0.0,0.0,0.703,0.368,0.625,0.182,,,0.4,0.857,1.0,0.0,0,0.422,0.526,0,0,
4.0,Brook Lopez,33.0,C,12,12,332,0.49,11.0,0.725,0.353,0.235,0.108,0.029,0.275,0.595,0.806,0.417,0.364,0.333,0.214,0.659,0.833,0.157,15,0.143,0.25,0,0,
5.0,Pat Connaughton,29.0,SF,12,0,318,0.477,19.8,0.273,0.148,0.091,0.011,0.023,0.727,0.708,0.846,0.75,0.0,0.0,0.391,0.824,1.0,0.011,1,0.344,0.5,0,0,
6.0,Grayson Allen,26.0,SG,12,5,305,0.451,17.2,0.415,0.195,0.159,0.049,0.012,0.585,0.529,0.75,0.154,0.75,1.0,0.396,0.444,1.0,0.0,0,0.208,0.5,0,0,
7.0,Bobby Portis,26.0,C,12,5,298,0.417,15.5,0.591,0.148,0.209,0.157,0.078,0.409,0.5,0.529,0.542,0.389,0.556,0.298,0.471,1.0,0.035,3,0.298,0.357,1,0,
8.0,Jevon Carter,26.0,PG,11,0,126,0.474,16.5,0.632,0.105,0.158,0.211,0.158,0.368,0.5,0.5,0.333,0.25,1.0,0.429,0.5,1.0,0.0,0,0.143,1.0,0,0,
9.0,George Hill,35.0,PG,5,0,76,0.2,11.5,0.6,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,,,0.5,,1.0,0.0,0,0.5,1.0,0,0,
10.0,Khris Middleton,30.0,SF,2,2,72,0.417,19.9,0.417,0.125,0.042,0.083,0.167,0.583,0.4,0.667,0.0,0.5,0.25,0.429,0.0,0.833,0.0,0,0.214,0.333,0,0,
11.0,Serge Ibaka,32.0,C,6,0,22,0.25,10.4,0.813,0.188,0.438,0.125,0.063,0.188,0.308,0.667,0.286,0.0,0.0,0.0,0.5,,0.063,1,0.333,0.0,0,0,
12.0,Thanasis Antetokounmpo,29.0,SF,8,0,20,0.667,1.3,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,,,,,1.0,,0.667,2,,,0,0,
13.0,Jordan Nwora,23.0,SF,8,0,20,0.222,18.1,0.556,0.222,0.0,0.0,0.333,0.444,0.4,0.5,,,0.333,0.0,1.0,,0.111,1,0.0,,0,0,
14.0,Rayjon Tucker,24.0,SG,8,0,19,0.333,13.9,0.667,0.333,0.0,0.333,0.0,0.333,0.5,1.0,,0.0,,0.0,0.0,,0.0,0,1.0,0.0,0,0,
15.0,Luca Vildoza,26.0,PG,7,0,17,0.333,22.0,0.167,0.167,0.0,0.0,0.0,0.833,1.0,1.0,,,,0.2,0.0,1.0,0.0,0,0.2,0.0,0,0,
,Team Totals,,,12,12,2881,0.438,14.7,0.633,0.233,0.208,0.103,0.088,0.367,0.501,0.744,0.35,0.376,0.366,0.327,0.427,0.843,0.063,63,0.222,0.453,6,0,
