Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jrue Holiday,31,PG,67,64,2207,7.8,15.6,0.501,2.2,5.2,0.411,5.6,10.3,0.547,0.57,2.2,2.9,0.761,1.1,3.8,4.9,7.5,1.8,0.5,3.0,2.2,20.0,"DPOY-8,DEF2"
2,Giannis Antetokounmpo,27,PF,67,67,2204,11.3,20.3,0.553,1.2,4.0,0.293,10.1,16.4,0.616,0.582,9.0,12.5,0.722,2.2,10.5,12.7,6.3,1.2,1.5,3.6,3.5,32.7,"MVP-3,DPOY-6,AS,NBA1,DEF1"
3,Khris Middleton,30,SF,66,66,2141,7.6,17.2,0.443,2.7,7.3,0.373,4.9,9.9,0.494,0.522,4.4,4.9,0.89,0.7,5.3,6.0,6.0,1.3,0.3,3.2,2.7,22.3,AS
4,Bobby Portis,26,C,72,59,2028,7.4,15.5,0.479,2.4,6.0,0.393,5.0,9.5,0.533,0.555,1.5,2.0,0.752,3.2,8.5,11.7,1.5,0.9,0.9,1.6,3.1,18.7,
5,Grayson Allen,26,SG,66,61,1805,5.1,11.3,0.448,3.2,7.8,0.409,1.9,3.6,0.533,0.588,1.3,1.5,0.865,0.6,3.8,4.4,2.0,0.9,0.4,0.9,1.9,14.6,
6,Pat Connaughton,29,SF,65,19,1691,4.8,10.6,0.458,3.1,7.9,0.395,1.7,2.7,0.643,0.605,1.0,1.1,0.833,1.0,4.9,5.8,1.7,1.3,0.3,0.7,1.8,13.7,
7,George Hill,35,PG,54,17,1253,3.4,7.9,0.429,1.2,3.8,0.306,2.2,4.1,0.546,0.504,1.6,1.8,0.919,1.1,3.4,4.5,3.4,1.2,0.2,1.2,2.0,9.6,
8,Jordan Nwora,23,SF,62,13,1185,5.7,14.0,0.403,2.4,6.9,0.348,3.3,7.1,0.455,0.488,1.1,1.3,0.837,1.1,5.6,6.7,1.8,0.8,0.5,1.7,2.4,14.8,
9,Wesley Matthews,35,SG,49,14,1002,3.1,7.9,0.395,1.9,5.6,0.338,1.2,2.3,0.54,0.516,0.8,1.0,0.786,1.1,2.2,3.3,1.3,0.8,0.3,0.6,3.1,8.9,
10,Rodney Hood,29,PF,39,0,581,2.9,8.1,0.351,1.5,5.0,0.3,1.4,3.2,0.431,0.443,0.8,0.9,0.929,0.8,3.3,4.2,1.9,0.7,0.2,0.4,1.7,8.0,
11,Thanasis Antetokounmpo,29,SF,48,6,473,5.3,9.7,0.547,0.2,1.1,0.143,5.2,8.7,0.596,0.555,2.2,3.5,0.63,3.0,4.6,7.7,1.7,1.2,0.9,2.0,5.2,13.0,
12,Sandro Mamukelashvili,22,PF,41,3,407,5.0,10.2,0.496,1.9,4.6,0.423,3.1,5.6,0.556,0.591,1.6,1.9,0.818,3.1,4.2,7.3,1.9,0.8,0.8,1.3,2.5,13.6,
13,Jevon Carter,26,PG,20,2,353,4.1,8.1,0.506,2.4,4.4,0.558,1.6,3.7,0.444,0.658,0.8,0.8,1.0,0.5,3.9,4.4,5.1,1.0,0.4,0.8,2.2,11.4,
14,Donte DiVincenzo,25,SG,17,0,341,4.1,12.5,0.331,2.2,7.8,0.284,1.9,4.6,0.409,0.419,2.4,2.9,0.852,1.9,4.4,6.3,3.1,1.2,0.3,3.0,2.7,12.9,
15,Serge Ibaka,32,C,19,2,339,5.7,11.0,0.519,1.4,3.9,0.351,4.4,7.1,0.612,0.582,1.3,1.6,0.8,2.3,8.3,10.6,1.4,0.4,0.7,1.1,4.9,14.1,
16,Semi Ojeleye,27,PF,20,0,308,2.1,8.2,0.257,1.3,4.8,0.268,0.8,3.4,0.241,0.336,1.2,1.5,0.769,2.9,3.9,6.8,0.6,0.6,0.6,0.6,3.0,6.7,
17,Brook Lopez,33,C,13,11,298,7.4,15.8,0.466,2.3,6.4,0.358,5.1,9.4,0.538,0.538,2.4,2.8,0.87,2.3,4.1,6.4,0.7,1.0,1.8,1.4,4.1,19.4,
18,DeMarcus Cousins,31,C,17,5,287,6.9,14.8,0.466,1.6,6.0,0.271,5.3,8.8,0.6,0.521,3.9,4.8,0.816,3.0,9.3,12.3,2.3,2.0,1.0,2.0,5.8,19.3,
19,Lindell Wigginton,23,PG,19,0,199,4.7,11.0,0.426,1.6,4.7,0.346,3.1,6.3,0.486,0.5,3.4,6.3,0.543,0.5,4.0,4.5,4.2,0.9,0.2,2.2,3.1,14.5,
20,Justin Robinson,24,PG,17,0,198,3.3,10.4,0.316,1.8,6.7,0.27,1.5,3.6,0.4,0.404,0.4,0.4,1.0,0.4,2.0,2.4,3.8,1.5,0.0,2.0,3.1,8.7,
21,Javonte Smart,22,PG,13,1,160,2.5,9.7,0.256,0.9,4.1,0.222,1.6,5.6,0.28,0.302,1.1,1.4,0.833,0.9,3.4,4.3,3.2,0.9,0.5,2.0,2.5,7.0,
22,DeAndre' Bembry,27,SF,8,0,77,1.4,3.7,0.375,0.0,0.0,,1.4,3.7,0.375,0.375,0.0,0.0,,1.9,3.3,5.1,2.8,0.9,0.0,0.5,4.2,2.8,
23,Greg Monroe,31,C,5,0,70,5.7,11.3,0.5,0.0,0.0,,5.7,11.3,0.5,0.5,2.6,4.6,0.556,5.7,5.1,10.8,1.0,1.5,1.0,1.5,3.6,13.9,
24,Langston Galloway,30,SG,3,0,49,0.7,9.6,0.077,0.0,5.9,0.0,0.7,3.7,0.2,0.077,0.0,0.0,,1.5,5.9,7.3,5.1,0.7,0.0,0.7,1.5,1.5,
25,Georgios Kalaitzakis,23,SF,9,0,48,3.7,8.2,0.455,1.5,3.0,0.5,2.3,5.2,0.429,0.545,3.0,6.8,0.444,3.0,3.0,6.0,0.0,0.7,0.7,3.0,6.0,12.0,
26,Rayjon Tucker,24,SG,2,0,42,4.3,6.0,0.714,2.6,2.6,1.0,1.7,3.4,0.5,0.929,1.7,2.6,0.667,1.7,1.7,3.4,5.1,2.6,0.0,0.9,1.7,12.9,
27,Luke Kornet,26,C,1,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,
28,Jeff Dowtin Jr.,24,PG,1,0,3,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29,Javin DeLaurier,23,C,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,
