Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jrue Holiday,31.0,PG,12,12,463,77,23,0,0,0,1.8,2.3,22,10,8,1,12,2,185,1,13,
2.0,Giannis Antetokounmpo,27.0,PF,12,12,448,0,0,16,68,16,7.7,28.8,14,13,9,21,71,2,204,18,24,
3.0,Wesley Matthews,35.0,SG,12,12,345,0,54,45,1,0,4.3,7.2,1,3,11,0,3,11,35,0,8,
4.0,Brook Lopez,33.0,C,12,12,332,0,0,0,0,100,-3.2,-10.7,0,0,15,9,14,2,20,5,6,
5.0,Pat Connaughton,29.0,SF,12,0,318,0,6,70,24,0,1.8,1.1,4,1,11,1,1,5,27,0,1,
6.0,Grayson Allen,26.0,SG,12,5,305,2,81,18,0,0,-4.6,-12.7,6,2,13,0,7,4,36,4,4,
7.0,Bobby Portis,26.0,C,12,5,298,0,0,0,50,50,2.8,2.8,2,4,11,6,10,0,22,1,6,
8.0,Jevon Carter,26.0,PG,11,0,126,100,0,0,0,0,24.4,29.5,1,3,5,1,1,0,24,0,1,
9.0,George Hill,35.0,PG,5,0,76,100,0,0,0,0,-15.4,-19.3,0,0,6,1,0,5,6,0,2,
10.0,Khris Middleton,30.0,SF,2,2,72,0,0,72,28,0,0.0,-1.5,8,1,2,1,1,1,33,1,1,
11.0,Serge Ibaka,32.0,C,6,0,22,0,0,0,0,100,-26.0,-28.4,2,0,1,0,1,0,0,0,0,
12.0,Thanasis Antetokounmpo,29.0,SF,8,0,20,0,0,77,23,0,-21.4,-23.6,0,0,3,0,2,0,2,1,0,
13.0,Jordan Nwora,23.0,SF,8,0,20,0,0,0,79,21,-29.3,-31.7,0,0,0,0,1,0,5,0,0,
14.0,Rayjon Tucker,24.0,SG,8,0,19,0,77,23,0,0,-22.9,-25.1,0,0,1,0,0,0,0,0,0,
15.0,Luca Vildoza,26.0,PG,7,0,17,75,25,0,0,0,-36.1,-38.6,0,0,0,0,0,0,8,0,0,
,Team Totals,,,12,12,2881,20,20,20,20,20,1.4,3.3,60,37,96,41,124,32,607,31,66,
