Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Domantas Sabonis,25,PF,47,46,1632,7.3,12.6,0.58,0.8,2.4,0.324,6.5,10.2,0.639,0.61,4.2,5.7,0.74,3.4,9.1,12.5,5.2,1.0,0.5,3.2,3.2,19.6,
2,Oshae Brissett,23,SF,67,25,1564,4.8,11.6,0.411,1.9,5.5,0.35,2.9,6.2,0.465,0.493,2.6,3.8,0.695,2.5,5.8,8.2,1.7,1.0,0.7,1.2,2.7,14.1,
3,Chris Duarte,24,SG,55,39,1541,6.3,14.5,0.432,2.2,6.0,0.369,4.1,8.6,0.475,0.507,2.1,2.6,0.804,1.0,4.3,5.3,2.7,1.3,0.2,2.1,2.2,16.8,
4,Justin Holiday,32,SF,49,40,1416,4.8,11.6,0.415,3.2,8.5,0.378,1.6,3.1,0.516,0.553,0.9,1.0,0.829,0.5,3.0,3.4,2.3,0.9,0.5,1.2,2.7,13.8,
5,Myles Turner,25,C,42,42,1235,5.8,11.5,0.509,1.8,5.3,0.333,4.1,6.1,0.662,0.587,2.3,3.1,0.752,1.9,6.8,8.7,1.3,0.8,3.4,1.6,3.5,15.7,
6,Caris LeVert,27,SG,39,39,1214,8.2,18.4,0.447,1.8,5.6,0.323,6.4,12.8,0.501,0.496,3.3,4.3,0.76,0.9,3.6,4.4,5.1,1.0,0.5,2.2,2.7,21.6,
7,Malcolm Brogdon,29,PG,36,36,1206,7.3,16.2,0.448,1.7,5.6,0.312,5.5,10.7,0.518,0.501,4.3,5.0,0.856,1.0,4.5,5.5,6.3,0.9,0.4,2.3,2.1,20.5,
8,Torrey Craig,31,SF,51,14,1034,4.5,9.8,0.456,1.6,4.8,0.333,2.9,5.0,0.573,0.537,0.9,1.2,0.771,2.1,4.7,6.8,2.0,0.8,0.7,1.4,3.3,11.5,
9,Duane Washington Jr.,21,PG,48,7,968,6.4,15.9,0.405,3.0,8.0,0.377,3.4,7.9,0.434,0.5,1.7,2.3,0.754,0.1,2.9,3.1,3.2,1.0,0.1,2.1,2.5,17.6,
10,Tyrese Haliburton,21,PG,26,26,938,6.2,12.4,0.502,2.2,5.3,0.416,4.0,7.1,0.565,0.59,2.8,3.3,0.849,0.8,3.5,4.3,9.6,1.8,0.6,3.2,1.9,17.4,
11,Buddy Hield,29,SG,26,26,925,7.0,15.8,0.447,3.1,8.6,0.362,3.9,7.2,0.549,0.546,1.2,1.4,0.886,0.9,4.2,5.1,4.8,1.0,0.4,2.5,2.8,18.4,
12,Lance Stephenson,31,PG,40,1,744,6.9,15.0,0.458,1.3,4.2,0.31,5.6,10.8,0.516,0.502,3.0,3.8,0.795,0.5,4.9,5.4,7.5,1.2,0.2,3.3,4.3,18.0,
13,Goga Bitadze,22,C,50,16,729,6.5,12.4,0.52,1.1,4.0,0.288,5.3,8.5,0.628,0.565,3.2,4.6,0.681,3.9,4.8,8.7,2.7,1.0,2.1,2.3,5.3,17.2,
14,Terry Taylor,22,PF,33,7,714,6.8,11.1,0.614,0.6,1.9,0.316,6.2,9.2,0.676,0.641,1.8,2.6,0.706,4.8,3.9,8.7,2.1,0.7,0.4,1.2,3.1,16.0,
15,T.J. McConnell,29,PG,27,8,652,5.5,11.5,0.481,0.6,1.8,0.303,5.0,9.7,0.514,0.505,1.0,1.3,0.826,1.1,3.9,5.0,7.2,1.6,0.6,1.6,2.9,12.6,
16,Jeremy Lamb,29,SF,39,0,613,5.0,13.4,0.373,2.3,6.9,0.333,2.7,6.5,0.414,0.458,3.9,4.7,0.838,0.9,4.6,5.5,3.0,1.4,0.8,1.4,2.6,16.2,
17,Keifer Sykes,28,PG,32,11,566,4.4,12.1,0.363,1.7,5.7,0.3,2.7,6.4,0.42,0.434,1.0,1.1,0.882,0.5,2.4,2.9,3.9,0.8,0.3,2.1,3.2,11.4,
18,Jalen Smith,21,PF,22,4,543,7.5,14.1,0.531,2.1,5.5,0.373,5.4,8.6,0.631,0.603,2.5,3.3,0.76,3.0,8.1,11.1,1.2,0.6,1.5,1.3,2.9,19.6,
