Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Domantas Sabonis,25.0,47,46,1632,331,571,0.58,35,108,0.324,296,463,0.639,0.61,191,258,0.74,155,412,567,236,46,22,143,146,888,5,
2.0,Oshae Brissett,23.0,67,25,1564,208,506,0.411,83,237,0.35,125,269,0.465,0.493,114,164,0.695,108,250,358,72,44,29,54,116,613,0,
3.0,Chris Duarte,24.0,55,39,1541,268,621,0.432,94,255,0.369,174,366,0.475,0.507,90,112,0.804,41,185,226,114,56,10,90,95,720,0,
4.0,Justin Holiday,32.0,49,40,1416,190,458,0.415,127,336,0.378,63,122,0.516,0.553,34,41,0.829,18,117,135,90,36,18,49,105,541,0,
5.0,Myles Turner,25.0,42,42,1235,200,393,0.509,61,183,0.333,139,210,0.662,0.587,79,105,0.752,65,232,297,44,28,118,54,119,540,0,
6.0,Caris LeVert,27.0,39,39,1214,278,622,0.447,61,189,0.323,217,433,0.501,0.496,111,146,0.76,30,120,150,173,35,18,75,91,728,0,
7.0,Malcolm Brogdon,29.0,36,36,1206,243,543,0.448,58,186,0.312,185,357,0.518,0.501,143,167,0.856,33,152,185,212,30,14,77,71,687,1,
8.0,Torrey Craig,31.0,51,14,1034,128,281,0.456,46,138,0.333,82,143,0.573,0.537,27,35,0.771,59,136,195,58,24,19,39,95,329,0,
9.0,Duane Washington Jr.,21.0,48,7,968,173,427,0.405,81,215,0.377,92,212,0.434,0.5,46,61,0.754,4,79,83,85,26,3,57,66,473,0,
10.0,Tyrese Haliburton,21.0,26,26,938,162,323,0.502,57,137,0.416,105,186,0.565,0.59,73,86,0.849,22,90,112,249,48,15,84,50,454,0,
11.0,Buddy Hield,29.0,26,26,925,181,405,0.447,80,221,0.362,101,184,0.549,0.546,31,35,0.886,23,109,132,124,25,10,63,71,473,0,
12.0,Lance Stephenson,31.0,40,1,744,142,310,0.458,27,87,0.31,115,223,0.516,0.502,62,78,0.795,11,101,112,154,24,4,68,88,373,0,
13.0,Goga Bitadze,22.0,50,16,729,131,252,0.52,23,80,0.288,108,172,0.628,0.565,64,94,0.681,79,98,177,55,21,42,46,107,349,0,
14.0,Terry Taylor,22.0,33,7,714,135,220,0.614,12,38,0.316,123,182,0.676,0.641,36,51,0.706,95,77,172,41,14,8,23,61,318,0,
15.0,T.J. McConnell,29.0,27,8,652,100,208,0.481,10,33,0.303,90,175,0.514,0.505,19,23,0.826,20,70,90,131,29,10,29,53,229,0,
16.0,Jeremy Lamb,29.0,39,0,613,85,228,0.373,39,117,0.333,46,111,0.414,0.458,67,80,0.838,15,79,94,51,23,14,24,44,276,0,
17.0,Keifer Sykes,28.0,32,11,566,69,190,0.363,27,90,0.3,42,100,0.42,0.434,15,17,0.882,8,37,45,62,12,4,33,51,180,0,
18.0,Jalen Smith,21.0,22,4,543,113,213,0.531,31,83,0.373,82,130,0.631,0.603,38,50,0.76,46,122,168,18,9,23,20,44,295,0,
19.0,Isaiah Jackson,20.0,36,15,541,116,206,0.563,5,16,0.313,111,190,0.584,0.575,60,88,0.682,60,89,149,10,25,52,40,92,297,0,
20.0,Kelan Martin,26.0,27,1,444,70,168,0.417,22,74,0.297,48,94,0.511,0.482,9,13,0.692,16,37,53,21,13,9,14,36,171,0,
21.0,Brad Wanamaker,32.0,22,1,293,26,72,0.361,4,17,0.235,22,55,0.4,0.389,20,22,0.909,6,29,35,48,5,6,23,42,76,0,
22.0,Justin Anderson,28.0,13,6,269,32,87,0.368,13,53,0.245,19,34,0.559,0.443,12,15,0.8,4,36,40,27,7,6,6,18,89,0,
23.0,Tristan Thompson,30.0,4,0,66,13,24,0.542,0,0,,13,24,0.542,0.542,3,8,0.375,7,11,18,2,0,2,4,7,29,0,
24.0,Gabe York,28.0,2,0,21,2,7,0.286,1,6,0.167,1,1,1.0,0.357,3,5,0.6,0,2,2,4,2,1,1,4,8,0,
25.0,Reggie Perry,21.0,1,0,10,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,1,1,0,0,0,0,3,2,0,
26.0,Nate Hinton,22.0,2,0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,1,0,0,0,
27.0,DeJon Jarreau,24.0,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
28.0,Ahmad Caver,25.0,1,0,1,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,0,0,2,0,
,Team Totals,,82,82,19882,3398,7338,0.463,997,2899,0.344,2401,4439,0.541,0.531,1347,1754,0.768,925,2671,3596,2081,582,457,1117,1675,9140,6,
