Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Anthony Edwards,21,79,79,2842,11.8,25.8,0.459,3.6,9.7,0.369,8.3,16.1,0.513,0.528,5.3,7.1,0.756,0.8,6.9,7.7,5.9,2.1,1.0,4.3,3.1,32.5,106,113,AS
2,Jaden McDaniels,22,79,79,2416,7.3,14.1,0.517,2.1,5.3,0.398,5.2,8.8,0.588,0.591,2.1,2.8,0.736,1.8,4.2,6.0,2.9,1.5,1.5,2.2,5.3,18.7,115,115,
3,Rudy Gobert,30,70,70,2148,8.0,12.1,0.659,0.0,0.1,0.0,8.0,12.0,0.663,0.659,4.8,7.5,0.644,5.1,12.9,18.0,1.9,1.2,2.1,2.7,4.6,20.8,127,109,
4,Kyle Anderson,29,69,46,1957,6.1,12.0,0.509,1.0,2.5,0.41,5.1,9.5,0.536,0.553,2.4,3.3,0.735,1.6,7.3,8.9,8.1,1.9,1.5,2.5,3.5,15.7,120,112,
5,D'Angelo Russell,26,54,54,1778,9.0,19.4,0.465,4.0,10.1,0.391,5.1,9.3,0.546,0.567,3.8,4.5,0.856,0.7,3.7,4.4,8.9,1.6,0.6,3.9,3.1,25.8,115,116,
6,Jaylen Nowell,23,65,2,1252,10.6,23.7,0.448,2.5,8.8,0.289,8.1,14.9,0.542,0.502,2.9,3.8,0.778,1.4,5.1,6.5,5.0,1.6,0.2,2.5,3.8,26.7,106,116,
7,Naz Reid,23,68,11,1251,11.8,21.9,0.537,2.8,8.2,0.346,8.9,13.7,0.653,0.602,3.3,4.8,0.677,2.8,9.9,12.6,2.9,1.6,2.0,3.5,6.7,29.7,112,110,
8,Taurean Prince,28,54,4,1192,7.1,15.1,0.467,2.9,7.7,0.381,4.1,7.4,0.557,0.565,2.6,3.1,0.844,0.6,4.7,5.3,3.3,1.1,0.6,2.8,4.9,19.6,108,117,
9,Austin Rivers,30,52,10,1016,4.3,9.8,0.435,2.0,5.8,0.35,2.2,4.0,0.558,0.538,1.4,1.8,0.769,0.2,3.6,3.9,3.5,1.3,0.2,1.1,3.7,11.9,115,117,
10,Karl-Anthony Towns,27,29,29,957,10.5,21.2,0.495,3.0,8.1,0.366,7.5,13.1,0.576,0.565,5.9,6.7,0.874,2.4,9.3,11.7,6.9,1.0,0.8,4.3,5.5,29.9,117,114,
11,Mike Conley,35,24,24,753,6.8,14.8,0.46,3.7,8.7,0.42,3.2,6.1,0.515,0.583,4.0,4.6,0.863,1.0,3.7,4.7,7.6,1.8,0.3,1.8,2.8,21.3,130,116,
12,Jordan McLaughlin,26,43,0,678,4.3,10.2,0.421,1.7,5.5,0.308,2.6,4.7,0.552,0.503,1.1,1.3,0.833,1.1,3.3,4.3,10.4,2.2,0.3,2.3,2.0,11.3,118,115,
13,Nickeil Alexander-Walker,24,23,0,356,6.4,16.7,0.384,3.5,9.6,0.361,2.9,7.1,0.415,0.488,1.7,2.8,0.619,0.9,4.7,5.6,4.3,1.1,0.9,1.3,4.0,18.0,106,116,
14,Nathan Knight,25,38,0,291,7.5,13.2,0.568,1.3,3.6,0.364,6.2,9.6,0.644,0.617,6.4,9.3,0.684,3.6,5.6,9.1,2.1,1.6,1.0,3.4,6.7,22.7,118,114,
15,Bryn Forbes,29,25,0,268,5.3,14.7,0.361,2.5,8.2,0.304,2.8,6.6,0.432,0.446,2.7,2.7,1.0,0.7,1.9,2.7,3.0,1.2,0.4,2.1,3.9,15.8,99,118,
16,Luka Garza,24,28,0,243,12.3,22.7,0.543,2.7,7.6,0.359,9.6,15.1,0.636,0.603,8.0,10.2,0.788,6.5,5.9,12.3,3.5,0.6,0.4,2.7,8.4,35.4,130,117,
17,Matt Ryan,25,22,0,181,6.6,15.5,0.424,5.0,12.9,0.388,1.6,2.6,0.6,0.585,1.6,1.8,0.857,0.5,2.6,3.1,3.1,0.8,0.3,1.0,3.4,19.7,120,119,
18,Wendell Moore Jr.,21,29,2,153,5.6,13.4,0.419,0.6,5.3,0.118,5.0,8.1,0.615,0.442,1.2,1.6,0.8,1.2,4.3,5.6,5.6,2.5,1.6,2.5,4.0,13.0,98,113,
19,Josh Minott,20,15,0,96,8.9,17.8,0.5,1.0,3.0,0.333,7.9,14.8,0.533,0.528,4.0,4.0,1.0,2.5,9.9,12.4,2.5,2.0,3.0,1.5,4.9,22.8,119,109,
20,A.J. Lawson,22,1,0,2,23.8,23.8,1.0,0.0,0.0,,23.8,23.8,1.0,1.0,0.0,0.0,,0.0,23.8,23.8,0.0,0.0,0.0,0.0,23.8,47.5,200,107,
