Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3515,7167,0.49,997,2731,0.365,2518,4436,0.568,1467,1942,0.755,749,2686,3435,2145,657,444,1258,1768,9494
Team/G,,241.8,42.9,87.4,0.49,12.2,33.3,0.365,30.7,54.1,0.568,17.9,23.7,0.755,9.1,32.8,41.9,26.2,8.0,5.4,15.3,21.6,115.8
Lg Rank,,12,9,18,3.0,14,15,13.0,11,16,4.0,18,16,24.0,26,18,23,8,5,4,27,29,13
Year/Year,,0.3%,3.0%,-3.9%,0.033,-17.7%,-19.3%,0.007,14.5%,8.9%,0.027,-0.5%,2.5%,-0.023,-18.7%,-0.5%,-5.1%,1.9%,-8.9%,-3.5%,7.1%,-1.0%,-0.1%
Opponent,82.0,19830,3428,7277,0.471,1007,2728,0.369,2421,4549,0.532,1634,2133,0.766,928,2734,3662,2051,674,336,1262,1654,9497
Opponent/G,,241.8,41.8,88.7,0.471,12.3,33.3,0.369,29.5,55.5,0.532,19.9,26.0,0.766,11.3,33.3,44.7,25.0,8.2,4.1,15.4,20.2,115.8
Lg Rank,,12,15,18,11.0,16,10,24.0,15,20,6.0,27,29,1.0,27,18,22,12,29,8,5,15,18
Year/Year,,0.3%,3.9%,1.6%,0.011,-6.0%,-10.9%,0.019,8.7%,10.9%,-0.011,0.6%,2.5%,-0.014,2.7%,-4.3%,-2.7%,-4.6%,13.7%,-15.4%,-5.8%,-3.6%,2.2%
