Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Anthony Edwards,21.0,SG,5,5,39.8,11.0,22.8,0.482,3.0,8.6,0.349,8.0,14.2,0.563,0.548,6.6,7.8,0.846,0.6,4.4,5.0,5.2,1.8,2.0,1.6,2.6,31.6,
2.0,Mike Conley,35.0,PG,5,5,36.6,4.0,8.4,0.476,2.0,4.4,0.455,2.0,4.0,0.5,0.595,2.0,2.2,0.909,0.4,2.2,2.6,6.4,0.6,0.0,1.4,2.2,12.0,
3.0,Karl-Anthony Towns,27.0,PF,5,5,36.0,6.4,14.0,0.457,1.2,4.8,0.25,5.2,9.2,0.565,0.5,4.2,5.6,0.75,1.2,9.0,10.2,2.0,0.6,0.8,3.6,4.2,18.2,
4.0,Rudy Gobert,30.0,C,5,5,35.4,5.8,9.2,0.63,0.0,0.0,,5.8,9.2,0.63,0.63,3.4,5.4,0.63,3.6,8.6,12.2,2.0,0.4,1.0,1.6,4.8,15.0,
5.0,Nickeil Alexander-Walker,24.0,SG,5,4,29.6,3.0,7.0,0.429,2.0,5.0,0.4,1.0,2.0,0.5,0.571,0.4,0.6,0.667,0.2,1.8,2.0,1.4,0.6,0.2,0.8,1.8,8.4,
6.0,Kyle Anderson,29.0,PF,4,0,26.0,3.8,7.5,0.5,0.5,1.5,0.333,3.3,6.0,0.542,0.533,0.5,0.5,1.0,0.8,3.3,4.0,4.5,1.8,0.5,1.5,3.3,8.5,
7.0,Taurean Prince,28.0,PF,5,1,20.0,2.4,6.6,0.364,1.6,4.2,0.381,0.8,2.4,0.333,0.485,1.4,1.8,0.778,0.6,0.8,1.4,0.8,0.6,0.2,1.0,1.8,7.8,
8.0,Jaylen Nowell,23.0,SG,5,0,12.4,1.2,5.2,0.231,0.6,1.8,0.333,0.6,3.4,0.176,0.288,0.2,0.4,0.5,0.8,0.2,1.0,0.6,0.0,0.0,0.4,0.8,3.2,
9.0,Austin Rivers,30.0,SG,4,0,11.5,1.0,2.0,0.5,0.5,1.5,0.333,0.5,0.5,1.0,0.625,0.0,0.0,,0.3,1.0,1.3,0.3,0.3,0.0,0.3,0.3,2.5,
10.0,Jordan McLaughlin,26.0,PG,2,0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
11.0,Josh Minott,20.0,SF,1,0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,
12.0,Nathan Knight,25.0,C,2,0,2.5,0.5,2.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.25,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,
13.0,Wendell Moore Jr.,21.0,SG,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
,Team Totals,,,5,5,245.0,37.8,82.6,0.458,11.2,32.2,0.348,26.6,50.4,0.528,0.525,18.6,24.2,0.769,8.4,30.8,39.2,22.6,6.6,4.8,12.8,21.6,105.4,
