Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Anthony Edwards,21,5,5,199,14.1,29.2,0.482,3.8,11.0,0.349,10.3,18.2,0.563,0.548,8.5,10.0,0.846,0.8,5.6,6.4,6.7,2.3,2.6,2.1,3.3,40.5,122,116,
2,Mike Conley,35,5,5,183,5.6,11.7,0.476,2.8,6.1,0.455,2.8,5.6,0.5,0.595,2.8,3.1,0.909,0.6,3.1,3.6,8.9,0.8,0.0,2.0,3.1,16.7,130,124,
3,Karl-Anthony Towns,27,5,5,180,9.1,19.8,0.457,1.7,6.8,0.25,7.4,13.0,0.565,0.5,6.0,7.9,0.75,1.7,12.8,14.5,2.8,0.9,1.1,5.1,6.0,25.8,97,116,
4,Rudy Gobert,30,5,5,177,8.4,13.3,0.63,0.0,0.0,,8.4,13.3,0.63,0.63,4.9,7.8,0.63,5.2,12.4,17.6,2.9,0.6,1.4,2.3,6.9,21.6,127,117,
5,Nickeil Alexander-Walker,24,5,4,148,5.2,12.1,0.429,3.4,8.6,0.4,1.7,3.4,0.5,0.571,0.7,1.0,0.667,0.3,3.1,3.4,2.4,1.0,0.3,1.4,3.1,14.5,108,123,
6,Kyle Anderson,29,4,0,104,7.4,14.7,0.5,1.0,2.9,0.333,6.4,11.8,0.542,0.533,1.0,1.0,1.0,1.5,6.4,7.8,8.8,3.4,1.0,2.9,6.4,16.7,111,114,
7,Taurean Prince,28,5,1,100,6.1,16.8,0.364,4.1,10.7,0.381,2.0,6.1,0.333,0.485,3.6,4.6,0.778,1.5,2.0,3.6,2.0,1.5,0.5,2.6,4.6,19.9,100,122,
8,Jaylen Nowell,23,5,0,62,4.9,21.4,0.231,2.5,7.4,0.333,2.5,14.0,0.176,0.288,0.8,1.6,0.5,3.3,0.8,4.1,2.5,0.0,0.0,1.6,3.3,13.2,72,127,
9,Austin Rivers,30,4,0,46,4.4,8.9,0.5,2.2,6.7,0.333,2.2,2.2,1.0,0.625,0.0,0.0,,1.1,4.4,5.5,1.1,1.1,0.0,1.1,1.1,11.1,114,122,
10,Jordan McLaughlin,26,2,0,14,0.0,14.6,0.0,0.0,7.3,0.0,0.0,7.3,0.0,0.0,0.0,0.0,,0.0,7.3,7.3,7.3,0.0,0.0,0.0,7.3,0.0,31,123,
11,Josh Minott,20,1,0,6,0.0,8.5,0.0,0.0,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,8.5,8.5,8.5,0.0,0,78,
12,Nathan Knight,25,2,0,5,10.2,40.8,0.25,0.0,20.4,0.0,10.2,20.4,0.5,0.25,0.0,0.0,,10.2,0.0,10.2,0.0,0.0,0.0,10.2,0.0,20.4,54,127,
13,Wendell Moore Jr.,21,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0,127,
