Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,James Harden,34.0,PG,6,6,242,67,33,0,0,0,-10.2,-13.8,7,6,6,1,13,1,111,4,5,
2.0,Paul George,33.0,PF,6,6,222,0,0,0,90,10,-6.5,5.4,7,4,11,2,5,3,69,2,8,
3.0,Ivica Zubac,26.0,C,6,6,192,0,0,0,0,100,-3.1,13.6,4,0,13,4,11,0,14,3,5,
4.0,Terance Mann,27.0,SG,6,6,187,0,46,45,9,0,-7.4,1.2,2,3,6,0,4,1,26,0,5,
5.0,Norman Powell,30.0,SG,6,0,179,0,64,36,0,0,-8.1,-0.9,1,1,9,5,5,1,5,0,2,
6.0,Russell Westbrook,35.0,PG,6,0,114,100,0,0,0,0,-0.2,12.8,7,3,4,0,6,1,26,1,5,
7.0,Amir Coffey,26.0,SF,6,3,112,0,0,72,27,1,-15.7,-13.0,1,1,2,1,0,0,6,0,2,
8.0,Mason Plumlee,33.0,C,6,0,66,0,0,0,0,100,-7.8,0.0,0,1,12,0,4,0,10,0,6,
9.0,Kawhi Leonard,32.0,SF,2,2,59,0,0,67,33,0,-11.9,-5.2,1,3,1,0,2,0,11,1,0,
10.0,P.J. Tucker,38.0,PF,2,1,31,0,0,56,44,0,-40.9,-37.0,0,0,3,2,0,0,0,0,0,
11.0,Bones Hyland,23.0,PG,3,0,12,100,0,0,0,0,-2.7,5.4,1,0,0,0,1,0,10,0,0,
12.0,Brandon Boston Jr.,22.0,SF,3,0,10,0,87,13,0,0,11.7,20.2,0,0,1,0,1,0,3,0,0,
13.0,Kobe Brown,24.0,PF,3,0,10,0,0,0,74,26,8.8,17.2,0,0,1,0,0,0,0,0,0,
14.0,Daniel Theis,31.0,C,1,0,4,0,0,0,0,100,25.0,33.3,0,0,0,0,0,0,0,0,0,
,Team Totals,,,6,6,1440,20,20,20,20,20,-7.9,-0.2,31,22,69,15,52,7,291,11,38,
