Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,James Harden,34,6,6,242,8.7,19.4,0.449,3.9,10.3,0.383,4.8,9.2,0.524,0.551,6.3,7.0,0.906,0.7,5.2,5.9,10.5,1.3,1.3,3.1,2.8,27.7,128,118,
2,Paul George,33,6,6,222,9.3,22.6,0.411,4.3,11.6,0.367,5.0,10.9,0.457,0.505,5.0,5.9,0.84,0.7,9.0,9.7,6.9,1.7,0.7,3.3,5.2,27.8,112,115,
3,Ivica Zubac,26,6,6,192,11.5,19.2,0.6,0.0,0.0,,11.5,19.2,0.6,0.6,3.6,5.5,0.65,4.9,10.4,15.4,1.6,1.4,0.8,2.2,5.8,26.7,122,115,
4,Terance Mann,27,6,6,187,5.4,13.0,0.413,2.8,6.2,0.455,2.5,6.8,0.375,0.522,2.3,2.3,1.0,4.8,3.7,8.5,3.1,0.0,0.0,1.4,5.4,15.8,125,124,
5,Norman Powell,30,6,0,179,7.7,18.0,0.426,3.8,8.6,0.448,3.8,9.4,0.406,0.533,3.5,4.4,0.8,0.9,4.1,5.0,0.6,0.9,0.0,2.1,5.9,22.7,109,121,
6,Russell Westbrook,35,6,0,114,6.0,23.1,0.26,1.9,7.9,0.235,4.2,15.3,0.273,0.3,3.7,6.0,0.615,2.8,8.8,11.6,4.6,3.2,1.4,4.6,5.1,17.6,75,111,
7,Amir Coffey,26,6,3,112,3.3,10.4,0.318,1.4,5.2,0.273,1.9,5.2,0.364,0.386,0.0,0.0,,0.9,3.8,4.7,0.9,0.9,0.5,2.4,2.8,8.0,73,121,
8,Mason Plumlee,33,6,0,66,5.6,14.4,0.389,0.0,0.0,,5.6,14.4,0.389,0.389,4.0,6.4,0.625,5.6,10.4,16.0,3.2,2.4,1.6,1.6,10.4,15.2,106,111,
9,Kawhi Leonard,32,2,2,59,9.8,21.5,0.458,0.0,4.5,0.0,9.8,17.0,0.579,0.458,1.8,2.7,0.667,2.7,11.6,14.3,3.6,3.6,0.9,3.6,2.7,21.5,94,109,
10,P.J. Tucker,38,2,1,31,6.8,10.2,0.667,5.1,6.8,0.75,1.7,3.4,0.5,0.917,0.0,0.0,,5.1,0.0,5.1,0.0,0.0,0.0,5.1,10.2,18.7,114,126,
11,Bones Hyland,23,3,0,12,13.2,30.8,0.429,4.4,22.0,0.2,8.8,8.8,1.0,0.5,17.6,17.6,1.0,0.0,8.8,8.8,17.6,0.0,0.0,4.4,0.0,48.4,135,120,
12,Brandon Boston Jr.,22,3,0,10,10.6,21.1,0.5,0.0,0.0,,10.6,21.1,0.5,0.5,5.3,10.6,0.5,5.3,5.3,10.6,5.3,0.0,0.0,0.0,10.6,26.4,123,122,
13,Kobe Brown,24,3,0,10,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,5.3,5.3,10.6,0.0,0.0,0.0,0.0,5.3,0.0,228,122,
14,Daniel Theis,31,1,0,4,13.2,13.2,1.0,13.2,13.2,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,13.2,13.2,0.0,0.0,0.0,0.0,0.0,39.6,300,117,
