Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Brandon Boston Jr.,22.0,SF,3,0,10,0.5,0.5,,0.5,0.5,0.512,0.5,0.0,105.0,92.0,,91.0,64.0,88.0,205.0,0.0,
2.0,Kobe Brown,24.0,PF,3,0,10,,,,,,,,,,,,,,,,,
3.0,Amir Coffey,26.0,SF,6,3,112,0.318,0.364,0.273,0.386,,0.386,0.0,0.5,67.0,67.0,75.0,71.0,,67.0,0.0,127.0,
4.0,Paul George,33.0,PF,6,6,222,0.411,0.457,0.367,0.505,0.84,0.552,0.263,0.516,87.0,84.0,100.0,92.0,107.0,95.0,108.0,131.0,
5.0,James Harden,34.0,PG,6,6,242,0.449,0.524,0.383,0.551,0.906,0.616,0.36,0.528,95.0,96.0,105.0,101.0,116.0,106.0,147.0,134.0,
6.0,Bones Hyland,23.0,PG,3,0,12,0.429,1.0,0.2,0.5,1.0,0.628,0.571,0.714,90.0,183.0,55.0,91.0,128.0,108.0,234.0,181.0,
7.0,Kawhi Leonard,32.0,SF,2,2,59,0.458,0.579,0.0,0.458,0.667,0.474,0.125,0.208,97.0,106.0,0.0,84.0,85.0,82.0,51.0,53.0,
8.0,Terance Mann,27.0,SG,6,6,187,0.413,0.375,0.455,0.522,1.0,0.565,0.174,0.478,87.0,69.0,124.0,95.0,128.0,97.0,71.0,121.0,
9.0,Mason Plumlee,33.0,C,6,0,66,0.389,0.389,,0.389,0.625,0.441,0.444,0.0,82.0,71.0,,71.0,80.0,76.0,182.0,0.0,
10.0,Norman Powell,30.0,SG,6,0,179,0.426,0.406,0.448,0.533,0.8,0.57,0.246,0.475,90.0,75.0,123.0,97.0,102.0,98.0,101.0,120.0,
11.0,Daniel Theis,31.0,C,1,0,4,1.0,,1.0,1.5,,1.5,0.0,1.0,211.0,,273.0,274.0,,259.0,0.0,253.0,
12.0,P.J. Tucker,38.0,PF,2,1,31,0.667,0.5,0.75,0.917,,0.917,0.0,0.667,141.0,92.0,205.0,168.0,,158.0,0.0,169.0,
13.0,Russell Westbrook,35.0,PG,6,0,114,0.26,0.273,0.235,0.3,0.615,0.341,0.26,0.34,55.0,50.0,64.0,55.0,78.0,59.0,106.0,86.0,
14.0,Ivica Zubac,26.0,C,6,6,192,0.6,0.6,,0.6,0.65,0.615,0.286,0.0,126.0,110.0,,110.0,83.0,106.0,117.0,0.0,
,Team Totals,,,6,6,1440,0.434,0.472,0.374,0.506,0.792,0.547,0.264,0.385,92.0,87.0,102.0,93.0,101.0,94.0,108.0,98.0,
