Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Paul George,33.0,PF,74,74,2502,0.471,17.7,0.524,0.128,0.125,0.122,0.15,0.476,0.523,0.703,0.448,0.523,0.432,0.413,0.448,0.733,0.032,29,0.138,0.457,1,0,AS
2.0,James Harden,34.0,PG,72,72,2470,0.428,18.5,0.406,0.144,0.137,0.099,0.027,0.594,0.497,0.703,0.345,0.457,0.318,0.381,0.157,0.462,0.002,2,0.076,0.378,0,0,
3.0,Kawhi Leonard,32.0,SF,68,68,2330,0.525,13.9,0.711,0.168,0.2,0.246,0.097,0.289,0.569,0.79,0.539,0.5,0.425,0.417,0.451,0.657,0.072,76,0.193,0.446,0,0,"AS,NBA2"
4.0,Norman Powell,30.0,SG,76,3,1990,0.486,16.4,0.5,0.143,0.214,0.091,0.052,0.5,0.536,0.736,0.482,0.429,0.4,0.435,0.689,0.916,0.023,15,0.32,0.545,2,0,6MOY-4
5.0,Terance Mann,27.0,SG,75,71,1873,0.515,13.1,0.586,0.292,0.193,0.085,0.016,0.414,0.633,0.833,0.463,0.405,0.25,0.348,0.639,0.944,0.105,45,0.515,0.381,1,0,
6.0,Ivica Zubac,26.0,C,68,68,1794,0.649,3.7,1.0,0.493,0.466,0.04,0.0,0.0,0.649,0.711,0.599,0.476,,,0.772,,0.245,112,,,0,0,
7.0,Russell Westbrook,35.0,PG,68,11,1529,0.454,9.6,0.768,0.385,0.27,0.074,0.039,0.232,0.509,0.655,0.363,0.367,0.346,0.273,0.378,0.857,0.075,38,0.403,0.29,0,0,6MOY-7
8.0,Amir Coffey,26.0,SF,70,13,1460,0.472,16.6,0.477,0.151,0.159,0.128,0.04,0.523,0.571,0.774,0.5,0.489,0.357,0.38,0.771,0.971,0.023,7,0.5,0.424,3,0,
9.0,Daniel Theis,31.0,C,59,3,1007,0.536,9.5,0.758,0.415,0.228,0.1,0.014,0.242,0.589,0.717,0.439,0.483,0.0,0.371,0.791,1.0,0.156,41,0.243,0.353,1,0,
10.0,Mason Plumlee,33.0,C,46,11,674,0.569,3.8,0.961,0.562,0.379,0.02,0.0,0.039,0.592,0.698,0.466,0.0,,0.0,0.736,,0.268,38,0.667,0.0,0,0,
11.0,Bones Hyland,23.0,PG,37,5,540,0.386,17.5,0.462,0.135,0.203,0.084,0.04,0.538,0.457,0.647,0.412,0.333,0.3,0.326,0.302,0.5,0.008,2,0.126,0.353,1,0,
12.0,P.J. Tucker,38.0,PF,28,7,420,0.356,17.6,0.333,0.156,0.111,0.022,0.044,0.667,0.333,0.571,0.0,0.0,0.5,0.367,0.6,1.0,0.0,0,0.967,0.379,0,0,
13.0,Kobe Brown,24.0,PF,44,0,394,0.411,15.5,0.467,0.289,0.111,0.056,0.011,0.533,0.548,0.654,0.4,0.2,1.0,0.292,0.652,1.0,0.078,7,0.292,0.214,0,0,
14.0,Brandon Boston Jr.,22.0,SF,32,0,345,0.404,13.9,0.677,0.205,0.168,0.211,0.093,0.323,0.468,0.636,0.296,0.5,0.333,0.269,0.588,0.786,0.068,11,0.25,0.385,0,0,
15.0,Xavier Moon,29.0,SG,14,1,119,0.326,16.2,0.63,0.065,0.217,0.217,0.13,0.37,0.448,0.0,0.4,0.6,0.5,0.118,0.308,0.5,0.0,0,0.059,0.0,0,0,
16.0,Robert Covington,33.0,PF,3,3,69,0.333,22.2,0.111,0.111,0.0,0.0,0.0,0.889,1.0,1.0,,,,0.25,1.0,1.0,0.111,1,0.375,0.333,0,0,
17.0,Moussa Diabaté,22.0,C,11,0,64,0.526,3.2,1.0,0.579,0.368,0.053,0.0,0.0,0.526,0.727,0.286,0.0,,,0.5,,0.316,4,,,0,0,
18.0,Nicolas Batum,35.0,PF,3,0,54,0.375,22.0,0.125,0.0,0.125,0.0,0.0,0.875,1.0,,1.0,,,0.286,1.0,1.0,0.125,1,0.571,0.5,0,0,
19.0,KJ Martin,23.0,SF,2,0,31,0.4,13.5,0.5,0.2,0.3,0.0,0.0,0.5,0.6,1.0,0.333,,,0.2,1.0,1.0,0.2,2,0.6,0.333,0,0,
20.0,Jordan Miller,24.0,SF,8,0,28,0.556,9.2,0.778,0.556,0.0,0.111,0.111,0.222,0.571,0.8,,0.0,0.0,0.5,0.0,1.0,0.222,2,1.0,0.5,0,0,
21.0,Joshua Primo,21.0,SG,2,0,10,0.333,16.7,0.667,0.333,0.0,0.0,0.333,0.333,0.5,1.0,,,0.0,0.0,1.0,,0.0,0,0.0,,0,0,
,Team Totals,,,82,82,19703,0.489,13.8,0.617,0.228,0.207,0.12,0.063,0.383,0.555,0.72,0.469,0.472,0.402,0.381,0.544,0.744,0.07,433,0.247,0.417,9,0,
