Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Paul George,33,74,74,2502,11.5,24.4,0.471,4.8,11.6,0.413,6.7,12.8,0.523,0.569,5.2,5.7,0.907,0.7,6.9,7.7,5.2,2.2,0.7,3.0,4.0,33.0,119,114,AS
2,James Harden,34,72,72,2470,7.0,16.4,0.428,3.7,9.8,0.381,3.3,6.7,0.497,0.541,6.0,6.9,0.878,0.7,6.7,7.4,12.3,1.5,1.1,3.7,2.5,23.8,125,116,
3,Kawhi Leonard,32,68,68,2330,12.9,24.6,0.525,3.0,7.1,0.417,10.0,17.5,0.569,0.585,5.4,6.1,0.885,1.8,7.0,8.8,5.2,2.4,1.3,2.5,2.1,34.2,124,114,"AS,NBA2"
4,Norman Powell,30,76,3,1990,9.3,19.1,0.486,4.1,9.5,0.435,5.1,9.5,0.536,0.594,3.5,4.3,0.831,0.4,4.4,4.8,2.0,1.1,0.5,1.6,3.4,26.2,120,119,6MOY-4
5,Terance Mann,27,75,71,1873,6.7,13.0,0.515,1.9,5.4,0.348,4.8,7.6,0.633,0.587,2.1,2.5,0.832,2.3,4.4,6.7,3.1,1.1,0.4,1.3,3.8,17.3,127,119,
6,Ivica Zubac,26,68,68,1794,9.3,14.3,0.649,0.0,0.0,,9.3,14.3,0.649,0.649,3.3,4.6,0.723,5.4,11.8,17.2,2.6,0.6,2.3,2.2,5.0,21.9,132,113,
7,Russell Westbrook,35,68,11,1529,9.7,21.4,0.454,1.4,5.0,0.273,8.4,16.4,0.509,0.486,3.6,5.2,0.688,3.0,8.1,11.1,9.9,2.4,0.7,4.6,3.9,24.3,107,113,6MOY-7
8,Amir Coffey,26,70,13,1460,5.6,11.9,0.472,2.4,6.2,0.38,3.2,5.7,0.571,0.571,2.1,2.4,0.859,1.0,4.0,5.0,2.6,1.4,0.5,1.1,3.4,15.7,122,118,
9,Daniel Theis,31,59,3,1007,7.6,14.2,0.536,1.3,3.4,0.371,6.3,10.7,0.589,0.581,1.9,2.5,0.76,4.2,7.8,12.0,3.0,1.0,2.5,2.1,6.2,18.3,122,114,
10,Mason Plumlee,33,46,11,674,6.4,11.2,0.569,0.0,0.4,0.0,6.4,10.8,0.592,0.569,5.1,7.3,0.707,4.4,12.7,17.1,4.0,1.0,1.2,2.6,5.0,17.9,125,113,
11,Bones Hyland,23,37,5,540,8.9,22.9,0.386,4.0,12.3,0.326,4.8,10.6,0.457,0.474,1.6,2.1,0.783,0.5,4.6,5.0,8.5,2.4,0.4,4.0,4.7,23.4,100,116,
12,P.J. Tucker,38,28,7,420,1.9,5.3,0.356,1.3,3.5,0.367,0.6,1.8,0.333,0.478,0.4,0.4,1.0,3.2,5.2,8.3,1.9,1.5,0.6,0.7,5.3,5.4,124,117,
13,Kobe Brown,24,44,0,394,4.6,11.3,0.411,1.8,6.0,0.292,2.9,5.3,0.548,0.489,0.1,0.3,0.5,2.5,5.3,7.8,3.1,1.5,0.8,1.1,6.1,11.2,111,117,
14,Brandon Boston Jr.,22,32,0,345,9.3,23.0,0.404,2.0,7.4,0.269,7.3,15.6,0.468,0.447,3.3,4.7,0.697,2.7,4.7,7.4,1.9,1.6,1.1,3.4,5.7,23.9,93,117,
15,Xavier Moon,29,14,1,119,6.2,19.1,0.326,0.8,7.1,0.118,5.4,12.0,0.448,0.348,0.4,0.8,0.5,3.3,4.1,7.5,8.7,1.2,1.2,2.1,3.3,13.7,95,118,
16,Robert Covington,33,3,3,69,2.1,6.4,0.333,1.4,5.7,0.25,0.7,0.7,1.0,0.444,0.7,1.4,0.5,1.4,4.3,5.7,5.0,4.3,1.4,0.0,5.0,6.4,131,110,
17,Moussa Diabaté,22,11,0,64,7.7,14.7,0.526,0.0,0.0,,7.7,14.7,0.526,0.526,6.9,10.8,0.643,11.6,6.9,18.5,3.1,3.9,0.8,1.5,3.1,22.4,136,111,
18,Nicolas Batum,35,3,0,54,2.7,7.3,0.375,1.8,6.4,0.286,0.9,0.9,1.0,0.5,0.0,0.0,,0.0,6.4,6.4,4.6,2.7,3.7,0.9,4.6,7.3,112,110,
19,KJ Martin,23,2,0,31,6.4,15.9,0.4,1.6,8.0,0.2,4.8,8.0,0.6,0.45,1.6,3.2,0.5,1.6,3.2,4.8,1.6,3.2,1.6,3.2,4.8,15.9,86,114,
20,Jordan Miller,24,8,0,28,8.8,15.9,0.556,1.8,3.5,0.5,7.1,12.3,0.571,0.611,3.5,3.5,1.0,5.3,3.5,8.8,0.0,0.0,0.0,1.8,3.5,22.9,130,122,
21,Joshua Primo,21,2,0,10,4.9,14.8,0.333,0.0,4.9,0.0,4.9,9.9,0.5,0.333,0.0,0.0,,4.9,0.0,4.9,0.0,0.0,4.9,19.7,0.0,9.9,37,119,
