Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19705,3473,7108,0.489,1036,2719,0.381,2437,4389,0.555,1499,1817,0.825,822,2701,3523,2097,640,413,1078,1519,9481
Team/G,,240.3,42.4,86.7,0.489,12.6,33.2,0.381,29.7,53.5,0.555,18.3,22.2,0.825,10.0,32.9,43.0,25.6,7.8,5.0,13.1,18.5,115.6
Lg Rank,,26,14,26,6.0,16,21,6.0,11,17,11.0,8,12,3.0,21,17,19,21,7,15,13,14,12
Year/Year,,-0.6%,3.1%,0.7%,0.011,-0.5%,-0.6%,0.0,4.6%,1.5%,0.017,-2.2%,-7.4%,0.044,2.4%,-1.5%,-0.6%,7.0%,10.3%,13.5%,-7.6%,-4.9%,1.8%
Opponent,82.0,19705,3413,7288,0.468,1054,2902,0.363,2359,4386,0.538,1332,1718,0.775,909,2551,3460,2165,597,384,1069,1537,9212
Opponent/G,,240.3,41.6,88.9,0.468,12.9,35.4,0.363,28.8,53.5,0.538,16.2,21.0,0.775,11.1,31.1,42.2,26.4,7.3,4.7,13.0,18.7,112.3
Lg Rank,,26,15,16,12.0,14,15,14.0,15,14,8.0,9,10,8.0,27,4,5,12,14,9,22,15,10
Year/Year,,-0.6%,-0.5%,0.6%,-0.005,5.4%,6.0%,-0.002,-2.9%,-2.6%,-0.002,-5.7%,-6.2%,0.004,8.5%,-5.5%,-2.2%,5.7%,-6.7%,12.0%,0.4%,-4.4%,-0.7%
