Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Paul George,33.0,74,74,2502,582,1236,0.471,243,588,0.413,339,648,0.523,0.569,264,291,0.907,37,351,388,262,113,37,153,202,1671,0,AS
2.0,James Harden,34.0,72,72,2470,352,822,0.428,186,488,0.381,166,334,0.497,0.541,302,344,0.878,34,335,369,614,77,57,185,127,1192,3,
3.0,Kawhi Leonard,32.0,68,68,2330,610,1162,0.525,140,336,0.417,470,826,0.569,0.585,253,286,0.885,84,332,416,244,111,59,119,97,1613,1,"AS,NBA2"
4.0,Norman Powell,30.0,76,3,1990,373,768,0.486,167,384,0.435,206,384,0.536,0.594,143,172,0.831,16,179,195,82,43,22,66,137,1056,0,6MOY-4
5.0,Terance Mann,27.0,75,71,1873,254,493,0.515,71,204,0.348,183,289,0.633,0.587,79,95,0.832,87,167,254,119,43,15,48,145,658,0,
6.0,Ivica Zubac,26.0,68,68,1794,337,519,0.649,0,0,,337,519,0.649,0.649,120,166,0.723,196,430,626,93,22,83,79,180,794,0,
7.0,Russell Westbrook,35.0,68,11,1529,301,663,0.454,42,154,0.273,259,509,0.509,0.486,110,160,0.688,93,250,343,306,74,23,144,121,754,1,6MOY-7
8.0,Amir Coffey,26.0,70,13,1460,166,352,0.472,70,184,0.38,96,168,0.571,0.571,61,71,0.859,29,119,148,76,41,14,33,102,463,0,
9.0,Daniel Theis,31.0,59,3,1007,155,289,0.536,26,70,0.371,129,219,0.589,0.581,38,50,0.76,85,159,244,61,21,51,42,126,374,0,
10.0,Mason Plumlee,33.0,46,11,674,87,153,0.569,0,6,0.0,87,147,0.592,0.569,70,99,0.707,60,174,234,55,14,17,36,68,244,0,
11.0,Bones Hyland,23.0,37,5,540,97,251,0.386,44,135,0.326,53,116,0.457,0.474,18,23,0.783,5,50,55,93,26,4,44,51,256,0,
12.0,P.J. Tucker,38.0,28,7,420,16,45,0.356,11,30,0.367,5,15,0.333,0.478,3,3,1.0,27,44,71,16,13,5,6,45,46,0,
13.0,Kobe Brown,24.0,44,0,394,37,90,0.411,14,48,0.292,23,42,0.548,0.489,1,2,0.5,20,42,62,25,12,6,9,49,89,0,
14.0,Brandon Boston Jr.,22.0,32,0,345,65,161,0.404,14,52,0.269,51,109,0.468,0.447,23,33,0.697,19,33,52,13,11,8,24,40,167,0,
15.0,Xavier Moon,29.0,14,1,119,15,46,0.326,2,17,0.118,13,29,0.448,0.348,1,2,0.5,8,10,18,21,3,3,5,8,33,0,
16.0,Robert Covington,33.0,3,3,69,3,9,0.333,2,8,0.25,1,1,1.0,0.444,1,2,0.5,2,6,8,7,6,2,0,7,9,0,
17.0,Moussa Diabaté,22.0,11,0,64,10,19,0.526,0,0,,10,19,0.526,0.526,9,14,0.643,15,9,24,4,5,1,2,4,29,0,
18.0,Nicolas Batum,35.0,3,0,54,3,8,0.375,2,7,0.286,1,1,1.0,0.5,0,0,,0,7,7,5,3,4,1,5,8,0,
19.0,KJ Martin,23.0,2,0,31,4,10,0.4,1,5,0.2,3,5,0.6,0.45,1,2,0.5,1,2,3,1,2,1,2,3,10,0,
20.0,Jordan Miller,24.0,8,0,28,5,9,0.556,1,2,0.5,4,7,0.571,0.611,2,2,1.0,3,2,5,0,0,0,1,2,13,0,
21.0,Joshua Primo,21.0,2,0,10,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,1,0,1,0,0,1,4,0,2,0,
,Team Totals,,82,82,19703,3473,7108,0.489,1036,2719,0.381,2437,4389,0.555,0.561,1499,1817,0.825,822,2701,3523,2097,640,413,1003,1519,9481,5,
