Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3353,7236,0.463,906,2602,0.348,2447,4634,0.528,1398,1780,0.785,861,2692,3553,2088,531,384,1248,1688,9010
Team/G,,240.9,40.9,88.2,0.463,11.0,31.7,0.348,29.8,56.5,0.528,17.0,21.7,0.785,10.5,32.8,43.3,25.5,6.5,4.7,15.2,20.6,109.9
Lg Rank,,21,24,20,24.0,29,27,26.0,10,5,24.0,14,15,12.0,15,18,16,22,30,20,28,28,27
Year/Year,,-0.3%,3.4%,1.3%,0.009,-3.0%,-2.1%,-0.003,5.9%,3.4%,0.013,-13.9%,-15.5%,0.015,-6.0%,5.0%,2.1%,10.8%,-7.5%,24.7%,0.9%,-6.9%,-0.4%
Opponent,82.0,19755,3578,7301,0.49,991,2682,0.37,2587,4619,0.56,1610,2013,0.8,791,2745,3536,2216,727,490,1019,1457,9757
Opponent/G,,240.9,43.6,89.0,0.49,12.1,32.7,0.37,31.5,56.3,0.56,19.6,24.5,0.8,9.6,33.5,43.1,27.0,8.9,6.0,12.4,17.8,119.0
Lg Rank,,21,23,17,24.0,7,5,19.0,27,25,25.0,29,28,28.0,4,19,13,20,28,25,26,28,26
Year/Year,,-0.3%,1.3%,1.1%,0.001,0.7%,-1.8%,0.009,1.5%,2.9%,-0.008,-3.5%,-6.3%,0.023,-12.2%,-0.8%,-3.6%,4.9%,15.2%,8.2%,-8.0%,-15.2%,0.4%
