Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Marvin Bagley III,24.0,C,26,10,478,0.591,0.606,0.167,0.594,0.82,0.638,0.337,0.033,125.0,111.0,46.0,109.0,105.0,110.0,138.0,8.0,17.2,23.9,
2.0,Buddy Boeheim,24.0,SF,10,0,84,0.31,0.25,0.32,0.448,0.8,0.509,0.345,0.862,65.0,46.0,88.0,82.0,102.0,88.0,141.0,218.0,-5.7,-4.7,
3.0,Bojan Bogdanović,34.0,PF,28,27,921,0.468,0.518,0.415,0.569,0.779,0.6,0.245,0.487,99.0,95.0,114.0,104.0,99.0,103.0,100.0,123.0,19.4,18.9,6MOY-9
4.0,Troy Brown Jr.,24.0,SF,22,12,417,0.296,0.314,0.281,0.37,0.867,0.406,0.139,0.528,62.0,58.0,77.0,68.0,111.0,70.0,57.0,134.0,-38.1,-39.9,
5.0,Alec Burks,32.0,SG,43,0,901,0.394,0.384,0.401,0.516,0.903,0.581,0.33,0.608,83.0,70.0,110.0,94.0,115.0,100.0,135.0,154.0,-24.8,0.7,
6.0,Malcolm Cazalon,22.0,SG,1,0,3,,,,,,,,,,,,,,,,,0.0,0.0,
7.0,Cade Cunningham,22.0,PG,62,62,2074,0.449,0.487,0.355,0.5,0.869,0.546,0.235,0.287,95.0,89.0,97.0,91.0,111.0,94.0,96.0,73.0,-108.6,-88.5,
8.0,Jalen Duren,20.0,C,61,60,1777,0.619,0.623,0.0,0.619,0.79,0.653,0.321,0.007,130.0,114.0,0.0,113.0,101.0,113.0,131.0,2.0,81.5,94.4,
9.0,Tosan Evbuomwan,22.0,SF,13,8,293,0.571,0.688,0.417,0.661,0.68,0.679,0.446,0.429,120.0,126.0,114.0,121.0,87.0,117.0,183.0,109.0,12.8,13.3,
