Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
11,Jabari Walker,20,56,0,619,6.5,15.6,0.419,1.3,4.4,0.286,5.3,11.2,0.472,0.46,2.7,3.5,0.756,3.8,6.5,10.3,2.7,0.8,1.0,2.3,5.4,17.0,104,120,
12,Matisse Thybulle,25,22,22,609,4.8,11.0,0.438,2.6,6.8,0.388,2.2,4.2,0.519,0.558,0.8,1.3,0.625,1.6,4.6,6.2,2.4,3.0,1.4,1.3,3.8,13.0,114,116,
13,Cam Reddish,23,20,12,552,6.9,15.5,0.443,2.5,7.8,0.318,4.4,7.8,0.568,0.523,3.1,3.7,0.833,1.0,4.1,5.0,3.3,2.1,0.5,2.8,3.5,19.3,105,119,
14,Keon Johnson,20,40,0,416,7.8,20.8,0.376,3.3,9.5,0.346,4.6,11.4,0.402,0.455,3.2,4.8,0.659,1.3,3.9,5.2,6.9,2.2,0.7,5.0,5.0,22.1,93,119,
15,Kevin Knox,23,21,4,359,9.2,20.8,0.444,3.0,9.5,0.314,6.2,11.3,0.554,0.516,2.7,3.7,0.741,1.9,7.5,9.4,2.4,1.4,0.0,2.4,2.8,24.1,105,120,
16,Gary Payton II,30,15,1,255,4.6,7.8,0.585,1.7,3.2,0.529,2.9,4.6,0.625,0.695,0.8,0.8,1.0,1.9,5.5,7.4,4.2,3.1,0.2,2.3,5.5,11.7,126,116,
17,John Butler,20,19,1,221,3.7,11.7,0.321,1.8,7.7,0.229,2.0,4.0,0.5,0.396,0.7,0.9,0.75,0.7,3.1,3.7,2.4,1.5,2.0,0.2,4.8,9.9,97,119,
18,Skylar Mays,25,6,6,189,8.8,17.5,0.5,3.1,6.7,0.462,5.7,10.8,0.524,0.588,3.1,3.3,0.923,0.5,4.4,4.9,12.9,1.5,0.3,2.6,2.8,23.7,132,121,
19,Ryan Arcidiacono,28,9,4,146,2.7,10.7,0.25,2.3,6.7,0.35,0.3,4.0,0.083,0.359,0.0,0.0,,0.0,3.7,3.7,7.0,1.0,0.0,2.0,4.7,7.7,88,122,
20,Jeenathan Williams,23,5,4,127,9.2,15.0,0.615,1.2,3.1,0.375,8.1,11.9,0.677,0.654,0.8,1.2,0.667,3.8,1.9,5.8,3.8,1.2,0.8,1.5,5.0,20.3,132,122,
21,Shaquille Harrison,29,5,0,120,6.1,14.6,0.417,1.2,4.1,0.3,4.9,10.6,0.462,0.458,4.5,6.1,0.733,0.4,8.5,8.9,12.2,4.5,0.8,2.4,4.9,17.9,118,111,
22,Greg Brown III,21,16,0,93,5.8,14.7,0.393,0.5,3.7,0.143,5.2,11.0,0.476,0.411,2.6,6.3,0.417,1.0,8.9,10.0,1.6,2.1,2.6,3.1,6.8,14.7,79,114,
23,Justin Minaya,23,4,0,89,3.8,12.6,0.304,1.6,6.6,0.25,2.2,6.0,0.364,0.37,0.0,0.5,0.0,1.6,6.6,8.2,2.2,1.1,2.7,2.2,4.9,9.3,77,117,
24,Chance Comanche,26,1,0,21,7.0,11.6,0.6,0.0,0.0,,7.0,11.6,0.6,0.6,2.3,9.3,0.25,4.6,2.3,7.0,0.0,0.0,2.3,0.0,0.0,16.2,115,123,
