Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Jerami Grant,28,PF,63,63,2246,7.0,14.6,0.475,2.3,5.8,0.401,4.6,8.9,0.523,0.554,4.5,5.5,0.813,0.8,3.7,4.5,2.4,0.8,0.8,1.9,2.4,20.7,
2,Anfernee Simons,23,SG,62,62,2171,7.7,17.3,0.447,3.5,9.3,0.377,4.2,8.0,0.528,0.548,2.7,3.0,0.894,0.3,2.4,2.7,4.2,0.7,0.2,2.1,2.4,21.7,
3,Damian Lillard,32,PG,58,58,2107,9.5,20.5,0.463,4.2,11.2,0.371,5.3,9.3,0.574,0.564,8.7,9.5,0.914,0.8,4.0,4.7,7.3,0.9,0.3,3.3,1.9,31.9,"CPOY-10,AS,NBA3"
4,Shaedon Sharpe,19,SG,80,15,1779,6.2,13.1,0.472,2.1,5.7,0.36,4.1,7.4,0.559,0.551,1.5,2.1,0.714,1.3,3.5,4.8,1.9,0.8,0.5,1.7,2.8,16.0,
5,Josh Hart,27,SF,51,51,1704,3.9,7.7,0.504,0.7,2.4,0.304,3.1,5.3,0.594,0.551,1.8,2.5,0.731,2.0,6.8,8.8,4.2,1.1,0.2,1.7,2.8,10.3,
6,Drew Eubanks,25,C,78,28,1584,4.9,7.6,0.641,0.2,0.4,0.389,4.7,7.2,0.655,0.651,1.9,2.8,0.664,3.0,6.5,9.5,2.3,0.9,2.3,1.5,3.8,11.8,
7,Jusuf Nurkić,28,C,52,52,1391,6.8,13.1,0.519,1.1,3.1,0.361,5.7,10.0,0.567,0.561,3.3,5.0,0.661,3.0,9.2,12.2,3.9,1.1,1.1,3.1,4.8,18.0,
8,Trendon Watford,22,PF,62,12,1182,5.5,9.8,0.56,0.8,1.9,0.391,4.8,7.9,0.602,0.599,2.2,3.0,0.72,1.3,6.0,7.2,4.0,1.0,0.4,2.2,3.6,14.0,
9,Nassir Little,22,SF,54,4,976,4.9,11.2,0.442,2.1,5.8,0.367,2.8,5.3,0.524,0.538,1.2,1.7,0.717,1.0,4.2,5.2,1.8,0.7,0.7,1.3,2.4,13.2,
10,Justise Winslow,26,PF,29,11,776,3.8,9.2,0.409,0.6,2.1,0.311,3.1,7.1,0.438,0.444,0.9,1.3,0.714,2.3,4.5,6.7,4.5,1.4,0.5,2.0,4.1,9.1,
11,Jabari Walker,20,PF,56,0,619,4.8,11.5,0.419,0.9,3.3,0.286,3.9,8.3,0.472,0.46,2.0,2.6,0.756,2.8,4.8,7.6,2.0,0.6,0.8,1.7,4.0,12.6,
12,Matisse Thybulle,25,SG,22,22,609,3.5,8.1,0.438,2.0,5.0,0.388,1.6,3.1,0.519,0.558,0.6,0.9,0.625,1.2,3.4,4.6,1.8,2.2,1.1,0.9,2.8,9.6,
13,Cam Reddish,23,SF,20,12,552,5.1,11.5,0.443,1.8,5.7,0.318,3.3,5.7,0.568,0.523,2.3,2.7,0.833,0.7,3.0,3.7,2.4,1.6,0.4,2.1,2.6,14.3,
14,Keon Johnson,20,SG,40,0,416,5.8,15.4,0.376,2.4,7.0,0.346,3.4,8.4,0.402,0.455,2.3,3.5,0.659,1.0,2.9,3.8,5.1,1.6,0.5,3.7,3.7,16.4,
15,Kevin Knox,23,PF,21,4,359,6.8,15.3,0.444,2.2,7.0,0.314,4.6,8.3,0.554,0.516,2.0,2.7,0.741,1.4,5.5,6.9,1.8,1.0,0.0,1.8,2.1,17.8,
16,Gary Payton II,30,SG,15,1,255,3.4,5.8,0.585,1.3,2.4,0.529,2.1,3.4,0.625,0.695,0.6,0.6,1.0,1.4,4.1,5.5,3.1,2.3,0.1,1.7,4.1,8.6,
17,John Butler,20,C,19,1,221,2.8,8.6,0.321,1.3,5.7,0.229,1.5,2.9,0.5,0.396,0.5,0.7,0.75,0.5,2.3,2.8,1.8,1.1,1.5,0.2,3.6,7.3,
18,Skylar Mays,25,PG,6,6,189,6.5,13.0,0.5,2.3,5.0,0.462,4.2,8.0,0.524,0.588,2.3,2.5,0.923,0.4,3.2,3.6,9.5,1.1,0.2,1.9,2.1,17.5,
19,Ryan Arcidiacono,28,PG,9,4,146,2.0,7.9,0.25,1.7,4.9,0.35,0.2,3.0,0.083,0.359,0.0,0.0,,0.0,2.7,2.7,5.2,0.7,0.0,1.5,3.5,5.7,
20,Jeenathan Williams,23,SG,5,4,127,6.8,11.1,0.615,0.9,2.3,0.375,6.0,8.8,0.677,0.654,0.6,0.9,0.667,2.8,1.4,4.3,2.8,0.9,0.6,1.1,3.7,15.0,
21,Shaquille Harrison,29,SG,5,0,120,4.5,10.8,0.417,0.9,3.0,0.3,3.6,7.8,0.462,0.458,3.3,4.5,0.733,0.3,6.3,6.6,9.0,3.3,0.6,1.8,3.6,13.2,
22,Greg Brown III,21,PF,16,0,93,4.3,10.8,0.393,0.4,2.7,0.143,3.9,8.1,0.476,0.411,1.9,4.6,0.417,0.8,6.6,7.4,1.2,1.5,1.9,2.3,5.0,10.8,
23,Justin Minaya,23,SF,4,0,89,2.8,9.3,0.304,1.2,4.9,0.25,1.6,4.4,0.364,0.37,0.0,0.4,0.0,1.2,4.9,6.1,1.6,0.8,2.0,1.6,3.6,6.9,
24,Chance Comanche,26,C,1,0,21,5.1,8.6,0.6,0.0,0.0,,5.1,8.6,0.6,0.6,1.7,6.9,0.25,3.4,1.7,5.1,0.0,0.0,1.7,0.0,0.0,12.0,
