Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3317,7001,0.474,1056,2893,0.365,2261,4108,0.55,1609,2021,0.796,774,2551,3325,1981,553,376,1185,1643,9299
Team/G,,240.6,40.5,85.4,0.474,12.9,35.3,0.365,27.6,50.1,0.55,19.6,24.6,0.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20.0,113.4
Lg Rank,,29,27,25,17.0,8,9,14.0,26,26,15.0,5,9,8.0,24,28,28,22,24,17,19,14,19
Year/Year,,0.0%,4.9%,-2.0%,0.031,1.2%,-4.1%,0.019,6.8%,-0.5%,0.037,19.5%,14.1%,0.036,-9.4%,-4.1%,-5.4%,5.4%,-15.8%,2.7%,-0.2%,-4.9%,6.8%
Opponent,82.0,19730,3522,7176,0.491,1029,2717,0.379,2493,4459,0.559,1555,1977,0.787,857,2686,3543,2214,640,352,1108,1679,9628
Opponent/G,,240.6,43.0,87.5,0.491,12.5,33.1,0.379,30.4,54.4,0.559,19.0,24.1,0.787,10.5,32.8,43.2,27.0,7.8,4.3,13.5,20.5,117.4
Lg Rank,,29,22,11,28.0,21,9,29.0,20,14,20.0,21,20,21.0,15,13,14,30,23,12,19,8,23
Year/Year,,0.0%,4.4%,1.9%,0.012,-8.9%,-10.8%,0.008,11.1%,11.5%,-0.002,-0.6%,-1.8%,0.01,7.1%,-6.3%,-3.4%,1.4%,-4.8%,-13.9%,-3.7%,5.7%,2.0%
