Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Shai Gilgeous-Alexander,23,56,56,1942,12.0,26.4,0.453,2.2,7.4,0.3,9.7,18.9,0.514,0.496,8.2,10.2,0.81,0.9,6.0,7.0,8.3,1.8,1.2,3.9,3.6,34.4,111,113,
2,Darius Bazley,21,69,53,1924,6.9,16.4,0.422,2.0,6.8,0.297,4.9,9.6,0.511,0.484,3.0,4.3,0.688,1.8,9.2,11.0,2.5,1.5,1.8,2.3,1.7,18.9,101,111,
3,Josh Giddey,19,54,54,1700,8.1,19.2,0.419,1.6,6.1,0.263,6.4,13.1,0.492,0.461,1.6,2.3,0.709,2.8,9.3,12.1,9.9,1.5,0.6,4.9,2.5,19.3,97,112,
4,Luguentz Dort,22,51,51,1665,8.6,21.2,0.404,3.8,11.4,0.332,4.8,9.8,0.487,0.493,4.7,5.6,0.843,1.1,5.1,6.2,2.6,1.3,0.5,2.6,4.4,25.7,104,115,
5,Tre Mann,20,60,26,1367,8.2,21.0,0.393,3.5,9.7,0.36,4.7,11.3,0.421,0.476,2.3,2.9,0.793,0.9,5.2,6.1,3.2,1.7,0.4,2.5,3.6,22.3,97,114,
6,Aleksej Pokusevski,20,61,12,1233,7.3,18.0,0.408,2.3,7.8,0.289,5.1,10.2,0.498,0.47,1.4,2.0,0.7,2.9,9.7,12.6,5.2,1.5,1.5,3.7,3.5,18.3,96,111,
7,Aaron Wiggins,23,50,35,1209,6.3,13.6,0.463,1.7,5.6,0.304,4.6,8.0,0.573,0.525,2.5,3.4,0.729,2.1,5.1,7.2,2.7,1.2,0.4,2.2,3.7,16.8,107,116,
8,Jeremiah Robinson-Earl,21,49,36,1087,6.0,14.5,0.414,2.6,7.4,0.352,3.4,7.1,0.478,0.503,1.8,2.4,0.741,3.4,8.9,12.3,2.2,1.3,0.7,1.7,3.4,16.4,108,113,
9,Kenrich Williams,27,49,0,1072,6.6,14.4,0.461,1.9,5.5,0.339,4.8,8.9,0.536,0.525,1.4,2.5,0.545,3.4,6.6,10.0,4.9,2.0,0.5,2.1,3.7,16.5,111,113,
10,Isaiah Roby,23,45,28,948,8.5,16.6,0.514,2.3,5.1,0.444,6.3,11.5,0.545,0.582,4.0,6.0,0.672,3.9,7.3,11.1,3.6,1.8,1.7,2.2,5.6,23.3,120,111,
11,Théo Maledon,20,51,7,908,6.4,17.0,0.375,2.4,8.0,0.293,4.0,9.0,0.449,0.445,4.2,5.4,0.79,1.1,6.0,7.0,6.0,1.7,0.6,3.5,3.6,19.4,99,114,
12,Ty Jerome,24,48,4,801,7.5,19.9,0.378,3.3,11.3,0.29,4.3,8.6,0.493,0.46,2.3,2.9,0.809,1.2,3.6,4.7,6.6,1.8,0.3,2.2,4.4,20.7,103,115,
13,Vit Krejci,21,30,8,690,4.8,11.8,0.407,2.3,6.9,0.327,2.5,4.9,0.522,0.503,1.3,1.6,0.864,1.3,5.9,7.1,4.0,1.3,0.6,2.0,4.6,13.2,105,115,
14,Derrick Favors,30,39,18,653,7.0,13.6,0.516,0.1,1.2,0.125,6.9,12.4,0.554,0.522,1.2,1.9,0.64,4.3,9.4,13.7,1.9,1.3,0.9,0.7,4.6,15.4,118,112,
15,Mike Muscala,30,43,0,592,9.3,20.4,0.456,5.8,13.4,0.429,3.5,7.0,0.506,0.597,3.9,4.7,0.842,1.7,8.9,10.6,1.8,1.5,2.1,1.2,4.8,28.3,124,110,
16,Lindy Waters III,24,25,1,465,7.4,18.3,0.406,5.6,15.3,0.363,1.9,3.0,0.621,0.557,0.4,0.5,0.8,0.6,7.0,7.6,2.5,2.0,0.8,1.2,3.2,20.8,110,112,
17,Olivier Sarr,22,22,2,421,6.7,11.7,0.574,1.5,3.4,0.448,5.2,8.3,0.625,0.639,2.8,3.4,0.828,3.9,6.8,10.8,2.2,0.7,1.7,2.5,6.0,17.7,123,114,
18,Jaylen Hoard,22,7,5,240,8.9,18.3,0.489,1.8,5.1,0.36,7.1,13.2,0.538,0.539,1.2,2.8,0.429,6.1,11.0,17.0,3.5,1.2,1.0,1.6,2.8,20.9,115,111,
19,Mamadi Diakite,25,13,3,188,6.5,12.2,0.532,0.0,1.3,0.0,6.5,10.9,0.595,0.532,1.6,2.8,0.545,4.4,10.9,15.3,0.5,1.3,2.3,1.8,8.5,14.5,107,109,
20,Zavier Simpson,24,4,4,174,5.3,14.6,0.365,0.3,2.2,0.125,5.0,12.3,0.409,0.375,1.4,1.4,1.0,0.6,5.3,5.9,8.4,1.4,1.1,2.8,4.2,12.3,91,114,
21,Georgios Kalaitzakis,23,4,4,166,7.6,16.4,0.464,2.3,6.5,0.364,5.3,10.0,0.529,0.536,2.9,6.2,0.476,0.6,3.2,3.8,3.5,2.9,0.3,4.7,3.2,20.5,90,113,
22,Paul Watson,27,9,3,156,3.7,10.9,0.343,1.9,8.1,0.231,1.9,2.8,0.667,0.429,0.3,0.6,0.5,0.9,7.5,8.4,2.5,0.9,0.9,1.2,3.1,9.7,91,114,
23,Melvin Frazier,25,3,0,120,5.3,19.5,0.271,0.4,8.5,0.048,4.9,11.0,0.444,0.281,2.0,2.8,0.714,2.0,3.2,5.3,0.4,0.4,0.0,1.2,3.2,13.0,70,119,
24,Gabriel Deck,26,7,0,56,7.0,12.2,0.571,1.7,3.5,0.5,5.2,8.7,0.6,0.643,0.0,0.0,,0.9,4.3,5.2,4.3,0.9,0.0,1.7,1.7,15.7,121,117,
25,Scotty Hopson,32,1,0,18,5.4,10.8,0.5,0.0,2.7,0.0,5.4,8.1,0.667,0.5,0.0,0.0,,0.0,2.7,2.7,2.7,0.0,0.0,5.4,2.7,10.8,69,120,
26,Rob Edwards,25,2,0,11,4.4,17.7,0.25,4.4,17.7,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,13.3,13.3,0.0,0.0,0.0,4.4,0.0,13.3,60,114,
