Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Advanced,Advanced,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 21_level_0,Unnamed: 22_level_0
Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
Team,24,58,21,61,-8.1,0.2,-7.9,104.6,112.8,98.6,0.223,0.419,0.497,12.5,21.8,0.169,0.533,11.8,76.1,0.169,Paycom Center,595112
Lg Rank,27,4,29,29,28.0,7.0,28.0,29.0,18.0,12.0,27.0,11.0,29.0,15.0,21.0,29.0,16.0,22.0,20.0,4.0,,27
