Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3141,7310,0.43,991,3066,0.323,2150,4244,0.507,1233,1632,0.756,854,2887,3741,1822,622,380,1145,1497,8506
Team/G,,241.5,38.3,89.1,0.43,12.1,37.4,0.323,26.2,51.8,0.507,15.0,19.9,0.756,10.4,35.2,45.6,22.2,7.6,4.6,14.0,18.3,103.7
Lg Rank,,8,27,9,30.0,17,7,30.0,22,18,27.0,30,28,24.0,12,6,6,28,14,16,15,4,30
Year/Year,,0.2%,-1.3%,1.3%,-0.011,1.5%,6.4%,-0.016,-2.6%,-2.2%,-0.002,-2.7%,-6.7%,0.031,4.9%,-1.3%,0.1%,0.7%,8.4%,5.6%,-13.5%,0.7%,-1.2%
Opponent,82.0,19805,3398,7421,0.458,1118,3171,0.353,2280,4250,0.536,1256,1629,0.771,906,3060,3966,2142,695,490,1086,1463,9170
Opponent/G,,241.5,41.4,90.5,0.458,13.6,38.7,0.353,27.8,51.8,0.536,15.3,19.9,0.771,11.0,37.3,48.4,26.1,8.5,6.0,13.2,17.8,111.8
Lg Rank,,8,23,25,13.0,27,29,15.0,13,10,16.0,5,4,12.0,25,30,30,26,29,29,21,30,15
Year/Year,,0.2%,-4.5%,-1.3%,-0.015,0.4%,3.6%,-0.011,-6.7%,-4.7%,-0.011,0.1%,0.3%,-0.002,9.1%,0.9%,2.7%,1.3%,-5.7%,13.8%,1.2%,-3.8%,-3.3%
