Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Isaac Okoro,20,SG,67,67,2173,3.9,9.3,0.42,1.0,3.5,0.29,2.9,5.7,0.501,0.476,1.9,2.6,0.726,1.1,2.3,3.4,2.1,1.0,0.4,1.4,3.1,10.7,
2,Collin Sexton,22,SG,60,60,2115,8.9,18.8,0.475,1.7,4.5,0.371,7.3,14.3,0.508,0.519,5.3,6.5,0.815,1.0,2.2,3.2,4.5,1.1,0.2,2.8,2.7,24.9,
3,Darius Garland,21,PG,54,50,1790,7.3,16.1,0.451,2.1,5.3,0.395,5.2,10.8,0.479,0.517,2.3,2.7,0.848,0.5,2.1,2.6,6.6,1.3,0.1,3.3,2.2,18.9,
4,Jarrett Allen,22,C,51,40,1544,5.9,9.7,0.609,0.1,0.4,0.316,5.8,9.3,0.623,0.616,3.7,5.3,0.69,3.7,8.1,11.8,2.0,0.6,1.7,1.8,1.7,15.7,
5,Cedi Osman,25,SF,59,26,1510,5.2,14.0,0.374,2.4,7.7,0.306,2.9,6.2,0.458,0.458,1.8,2.3,0.8,0.9,3.9,4.8,4.1,1.3,0.2,1.9,2.8,14.6,
6,Dean Wade,24,PF,63,19,1212,4.0,9.2,0.431,2.3,6.3,0.366,1.7,2.9,0.571,0.556,0.9,1.2,0.769,1.1,5.3,6.4,2.2,1.0,0.6,0.9,2.3,11.2,
7,Larry Nance Jr.,28,PF,35,27,1091,4.2,9.0,0.471,1.4,3.8,0.36,2.9,5.2,0.551,0.546,1.0,1.6,0.612,1.8,6.0,7.8,3.5,2.0,0.6,1.8,2.4,10.8,
8,Damyean Dotson,26,SG,46,7,907,4.7,11.6,0.406,1.8,6.3,0.289,2.9,5.3,0.545,0.485,1.0,1.4,0.667,0.2,3.5,3.7,3.6,0.6,0.2,1.7,1.7,12.2,
9,Andre Drummond,27,C,25,25,722,9.0,18.9,0.474,0.0,0.4,0.0,9.0,18.5,0.484,0.474,3.8,6.4,0.597,5.0,11.8,16.8,3.2,2.0,1.4,4.0,3.4,21.8,
10,Taurean Prince,26,PF,29,6,687,5.3,13.3,0.399,2.6,6.2,0.415,2.7,7.1,0.385,0.496,2.1,2.6,0.837,0.9,4.8,5.7,3.6,1.0,0.8,1.9,2.8,15.3,
11,Kevin Love,32,PF,25,25,622,6.0,14.6,0.409,3.3,9.0,0.365,2.7,5.6,0.479,0.522,2.4,3.0,0.824,1.0,9.8,10.8,3.6,0.9,0.1,2.2,1.5,17.7,
12,Dylan Windler,24,SF,31,0,513,4.0,9.1,0.438,1.8,5.4,0.338,2.2,3.7,0.585,0.538,1.5,1.9,0.778,1.4,6.1,7.5,2.3,1.3,0.8,2.2,2.6,11.3,
13,JaVale McGee,33,C,33,1,503,8.0,15.4,0.521,0.4,1.4,0.25,7.7,14.0,0.549,0.533,2.6,3.9,0.655,3.9,8.3,12.2,2.4,1.1,2.9,3.2,5.7,19.0,
14,Lamar Stevens,23,PF,40,0,499,4.5,9.8,0.456,0.3,1.8,0.16,4.2,8.0,0.523,0.471,2.7,3.7,0.725,1.7,5.2,6.9,1.8,1.2,0.9,1.7,3.8,11.9,
15,Brodric Thomas,24,SG,28,1,375,3.6,9.7,0.366,1.4,5.1,0.283,2.1,4.6,0.458,0.441,2.5,3.7,0.667,0.7,4.0,4.7,2.5,1.3,0.9,1.7,3.4,11.0,
16,Isaiah Hartenstein,22,C,16,2,287,6.6,11.4,0.582,0.3,0.8,0.333,6.4,10.7,0.6,0.593,3.0,4.4,0.686,3.1,8.9,12.0,5.0,1.0,2.4,2.9,5.6,16.6,
