Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Isaac Okoro,20.0,SG,67,67,2173,0.42,11.8,0.617,0.377,0.197,0.023,0.02,0.383,0.501,0.611,0.364,0.077,0.273,0.29,0.659,0.871,0.063,32,0.383,0.366,0,0,
2.0,Collin Sexton,22.0,SG,60,60,2115,0.475,11.7,0.761,0.273,0.251,0.163,0.074,0.239,0.508,0.619,0.455,0.483,0.329,0.371,0.422,0.684,0.01,9,0.102,0.407,0,0,
3.0,Darius Garland,21.0,PG,54,50,1790,0.451,13.1,0.668,0.238,0.269,0.111,0.05,0.332,0.479,0.586,0.444,0.393,0.35,0.395,0.307,0.705,0.001,1,0.173,0.435,0,0,
4.0,Jarrett Allen,22.0,C,51,40,1544,0.609,4.7,0.954,0.58,0.29,0.058,0.026,0.046,0.623,0.752,0.446,0.417,0.182,0.316,0.718,1.0,0.29,110,0.368,0.286,0,0,
5.0,Cedi Osman,25.0,SF,59,26,1510,0.374,16.3,0.447,0.234,0.147,0.051,0.015,0.553,0.458,0.569,0.314,0.4,0.333,0.306,0.617,0.859,0.012,7,0.191,0.323,0,0,
6.0,Dean Wade,24.0,PF,63,19,1212,0.431,18.7,0.315,0.209,0.048,0.032,0.026,0.685,0.571,0.662,0.333,0.5,0.375,0.366,0.696,0.974,0.035,10,0.235,0.5,0,0,
7.0,Larry Nance Jr.,28.0,PF,35,27,1091,0.471,13.5,0.581,0.313,0.162,0.059,0.048,0.419,0.551,0.682,0.432,0.25,0.462,0.36,0.747,0.951,0.169,42,0.281,0.344,0,0,
8.0,Damyean Dotson,26.0,SG,46,7,907,0.406,18.4,0.457,0.174,0.075,0.072,0.137,0.543,0.545,0.667,0.591,0.333,0.475,0.289,0.493,0.891,0.007,2,0.208,0.333,2,0,
9.0,Andre Drummond,27.0,C,25,25,722,0.474,3.7,0.979,0.613,0.332,0.024,0.011,0.021,0.484,0.545,0.397,0.333,0.0,0.0,0.533,,0.129,38,0.0,,1,0,
