Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Isaac Okoro,20,67,67,2173,5.3,12.7,0.42,1.4,4.9,0.29,3.9,7.8,0.501,0.476,2.6,3.6,0.726,1.5,3.1,4.7,2.9,1.4,0.5,2.0,4.2,14.7,103,117,
2,Collin Sexton,22,60,60,2115,12.2,25.8,0.475,2.3,6.2,0.371,10.0,19.6,0.508,0.519,7.3,8.9,0.815,1.4,3.0,4.4,6.1,1.4,0.2,3.9,3.7,34.0,111,118,
3,Darius Garland,21,54,50,1790,10.0,22.1,0.451,2.9,7.3,0.395,7.1,14.8,0.479,0.517,3.1,3.6,0.848,0.6,2.9,3.6,9.1,1.8,0.2,4.5,3.0,25.9,105,117,
4,Jarrett Allen,22,51,40,1544,8.1,13.3,0.609,0.2,0.6,0.316,7.9,12.7,0.623,0.616,5.0,7.3,0.69,5.0,11.1,16.2,2.7,0.8,2.3,2.5,2.4,21.5,125,112,
5,Cedi Osman,25,59,26,1510,7.2,19.1,0.374,3.2,10.6,0.306,3.9,8.6,0.458,0.458,2.5,3.1,0.8,1.2,5.3,6.6,5.7,1.7,0.3,2.6,3.9,20.0,100,116,
6,Dean Wade,24,63,19,1212,5.5,12.7,0.431,3.2,8.7,0.366,2.3,4.0,0.571,0.556,1.2,1.6,0.769,1.5,7.2,8.7,3.0,1.4,0.9,1.2,3.2,15.3,116,115,
7,Larry Nance Jr.,28,35,27,1091,5.8,12.3,0.471,1.9,5.2,0.36,3.9,7.1,0.551,0.546,1.4,2.2,0.612,2.4,8.2,10.6,4.8,2.8,0.8,2.5,3.3,14.8,109,111,
8,Damyean Dotson,26,46,7,907,6.5,15.9,0.406,2.5,8.6,0.289,4.0,7.3,0.545,0.485,1.3,2.0,0.667,0.3,4.8,5.1,4.9,0.9,0.2,2.3,2.3,16.7,99,118,
9,Andre Drummond,27,25,25,722,12.3,26.0,0.474,0.0,0.5,0.0,12.3,25.4,0.484,0.474,5.3,8.8,0.597,6.9,16.1,23.0,4.4,2.7,2.0,5.5,4.7,29.9,97,105,
10,Taurean Prince,26,29,6,687,7.3,18.2,0.399,3.5,8.5,0.415,3.7,9.7,0.385,0.496,2.9,3.5,0.837,1.2,6.5,7.8,5.0,1.4,1.1,2.6,3.9,21.0,106,115,
11,Kevin Love,32,25,25,622,8.2,20.0,0.409,4.5,12.4,0.365,3.6,7.6,0.479,0.522,3.3,4.0,0.824,1.3,13.4,14.7,5.0,1.3,0.2,3.0,2.1,24.2,108,113,
12,Dylan Windler,24,31,0,513,5.5,12.5,0.438,2.5,7.4,0.338,3.0,5.1,0.585,0.538,2.0,2.6,0.778,1.9,8.4,10.3,3.2,1.8,1.2,3.1,3.6,15.5,103,113,
13,JaVale McGee,33,33,1,503,11.0,21.1,0.521,0.5,2.0,0.25,10.5,19.1,0.549,0.533,3.5,5.4,0.655,5.3,11.4,16.7,3.2,1.6,3.9,4.4,7.8,26.0,103,108,
14,Lamar Stevens,23,40,0,499,6.1,13.4,0.456,0.4,2.5,0.16,5.7,11.0,0.523,0.471,3.7,5.0,0.725,2.4,7.1,9.5,2.5,1.7,1.3,2.3,5.2,16.3,103,113,
15,Brodric Thomas,24,28,1,375,4.9,13.3,0.366,2.0,7.0,0.283,2.9,6.3,0.458,0.441,3.4,5.1,0.667,0.9,5.5,6.4,3.4,1.8,1.2,2.4,4.6,15.1,97,114,
16,Isaiah Hartenstein,22,16,2,287,9.1,15.6,0.582,0.3,1.0,0.333,8.8,14.6,0.6,0.593,4.1,6.0,0.686,4.3,12.2,16.5,6.9,1.4,3.3,4.0,7.7,22.7,117,109,
17,Matthew Dellavedova,30,13,1,224,3.1,12.3,0.25,0.9,5.5,0.16,2.2,6.8,0.323,0.286,0.9,0.9,1.0,1.3,4.0,5.3,12.8,0.9,0.2,1.3,4.6,7.9,101,118,
18,Mfiondu Kabengele,23,16,0,186,6.4,15.1,0.421,2.4,8.5,0.281,4.0,6.6,0.6,0.5,2.9,3.7,0.786,2.9,9.3,12.2,3.2,1.6,2.7,2.4,4.8,18.0,107,111,
19,Dante Exum,25,6,3,116,4.3,11.1,0.385,0.9,4.7,0.182,3.4,6.4,0.533,0.423,0.4,0.9,0.5,0.9,6.4,7.2,5.5,1.7,0.9,3.0,3.8,9.8,87,114,
20,Quinn Cook,27,7,0,95,8.8,21.8,0.405,3.1,6.7,0.462,5.7,15.1,0.379,0.476,1.6,1.6,1.0,1.0,5.2,6.2,6.7,1.6,0.0,2.1,4.2,22.3,105,117,
21,Thon Maker,23,8,0,76,6.5,11.7,0.556,0.0,1.3,0.0,6.5,10.4,0.625,0.556,6.5,7.1,0.909,5.2,6.5,11.7,2.6,1.3,2.6,1.9,4.5,19.5,133,113,
22,Jeremiah Martin,24,9,0,75,5.9,21.7,0.273,2.0,7.9,0.25,3.9,13.8,0.286,0.318,0.7,3.3,0.2,1.3,3.3,4.6,2.6,3.3,1.3,3.9,0.7,14.5,63,112,
23,Yogi Ferrell,27,2,0,40,9.9,25.9,0.381,3.7,11.1,0.333,6.2,14.8,0.417,0.452,0.0,2.5,0.0,3.7,4.9,8.6,6.2,3.7,1.2,3.7,4.9,23.4,90,110,
24,Anderson Varejão,38,5,0,36,5.5,21.9,0.25,0.0,1.4,0.0,5.5,20.6,0.267,0.25,6.9,12.3,0.556,9.6,17.8,27.4,4.1,0.0,2.7,1.4,4.1,17.8,91,110,
25,Marques Bolden,22,6,0,29,1.7,5.1,0.333,0.0,0.0,,1.7,5.1,0.333,0.333,8.5,13.6,0.625,5.1,5.1,10.2,0.0,3.4,3.4,3.4,0.0,11.9,101,108,
