Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Amen Thompson,23.0,PG,23,23,840,79,19,3,0,0,12.0,9.5,28,22,26,3,46,2,299,16,27,
2.0,Alperen Şengün,23.0,C,21,21,760,0,0,0,31,69,7.5,-6.4,37,20,37,10,63,9,360,17,25,
3.0,Kevin Durant,37.0,SF,21,21,752,0,25,67,9,0,9.3,-1.1,29,28,26,5,50,0,188,15,10,
4.0,Jabari Smith Jr.,22.0,PF,22,22,747,0,0,19,78,3,12.1,7.3,5,14,32,6,29,4,114,8,15,
5.0,Reed Sheppard,21.0,SG,23,4,580,22,60,18,0,0,10.7,2.3,19,8,27,1,9,1,181,4,8,
6.0,Josh Okogie,27.0,SG,23,17,487,5,71,23,1,0,11.4,3.0,11,7,22,0,16,11,51,2,9,
7.0,Steven Adams,32.0,C,19,5,405,0,0,0,0,100,17.5,12.3,8,5,13,6,15,0,64,1,3,
8.0,Aaron Holiday,29.0,PG,18,0,301,100,0,0,0,0,14.0,6.0,9,4,14,1,8,6,50,4,4,
9.0,Tari Eason,24.0,PF,11,1,255,0,3,66,30,0,10.1,0.6,8,4,9,1,2,0,43,1,5,
10.0,Clint Capela,31.0,C,22,1,251,0,0,0,38,62,-0.5,-13.0,5,0,15,2,8,0,23,1,3,
11.0,Jae'Sean Tate,30.0,SF,14,0,116,0,12,61,27,0,-6.8,-18.3,1,1,9,2,1,2,16,0,2,
12.0,JD Davison,23.0,PG,11,0,74,16,84,0,0,0,-16.1,-27.3,0,0,3,1,1,0,23,0,0,
13.0,Jeff Green,39.0,PF,10,0,48,0,0,1,82,17,-36.2,-47.7,0,0,3,0,0,0,2,0,0,
14.0,Isaiah Crawford,24.0,SF,2,0,5,0,0,55,0,46,14.3,4.7,0,0,0,0,0,0,0,0,0,
,Team Totals,,,23,23,5621,20,20,20,20,20,9.5,1.4,160,113,236,38,248,35,1414,69,111,
