Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Amen Thompson,23.0,23,23,840,155,323,0.48,9,48,0.188,146,275,0.531,0.494,80,99,0.808,62,107,169,121,30,11,58,59,399,0,
2.0,Alperen Şengün,23.0,21,21,760,184,368,0.5,20,57,0.351,164,311,0.527,0.527,105,142,0.739,64,134,198,150,31,20,71,74,493,1,
3.0,Kevin Durant,37.0,21,21,752,180,359,0.501,38,94,0.404,142,265,0.536,0.554,123,138,0.891,6,91,97,84,20,17,64,51,521,0,
4.0,Jabari Smith Jr.,22.0,22,22,747,121,264,0.458,46,124,0.371,75,140,0.536,0.545,51,64,0.797,32,116,148,45,16,17,30,68,339,0,
5.0,Reed Sheppard,21.0,23,4,580,111,240,0.463,59,135,0.437,52,105,0.495,0.585,16,23,0.696,8,64,72,72,36,13,29,47,297,0,
6.0,Josh Okogie,27.0,23,17,487,56,118,0.475,25,61,0.41,31,57,0.544,0.581,24,34,0.706,32,36,68,22,32,5,21,44,161,0,
7.0,Steven Adams,32.0,19,5,405,43,80,0.538,0,0,,43,80,0.538,0.538,33,44,0.75,85,78,163,28,14,13,21,37,119,0,
8.0,Aaron Holiday,29.0,18,0,301,51,111,0.459,34,75,0.453,17,36,0.472,0.613,25,29,0.862,2,15,17,20,8,3,16,25,161,0,
9.0,Tari Eason,24.0,11,1,255,47,95,0.495,27,53,0.509,20,42,0.476,0.637,5,7,0.714,16,41,57,18,9,5,19,18,126,0,
10.0,Clint Capela,31.0,22,1,251,35,62,0.565,0,0,,35,62,0.565,0.565,11,17,0.647,55,47,102,9,9,16,10,21,81,0,
11.0,Jae'Sean Tate,30.0,14,0,116,17,32,0.531,5,12,0.417,12,20,0.6,0.609,2,2,1.0,8,14,22,7,4,0,4,20,41,0,
12.0,JD Davison,23.0,11,0,74,8,17,0.471,4,9,0.444,4,8,0.5,0.588,0,2,0.0,1,3,4,10,3,1,1,4,20,0,
13.0,Jeff Green,39.0,10,0,48,8,16,0.5,5,12,0.417,3,4,0.75,0.656,0,0,,1,3,4,1,0,1,0,4,21,0,
14.0,Isaiah Crawford,24.0,2,0,5,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,23,23,5621,1016,2086,0.487,272,681,0.399,744,1405,0.53,0.552,475,601,0.79,372,749,1121,587,212,122,344,472,2779,1,
