Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Amen Thompson,23,PG,23,23,840,6.6,13.8,0.48,0.4,2.1,0.188,6.3,11.8,0.531,0.494,3.4,4.2,0.808,2.7,4.6,7.2,5.2,1.3,0.5,2.5,2.5,17.1,
2,Alperen Şengün,23,C,21,21,760,8.7,17.4,0.5,0.9,2.7,0.351,7.8,14.7,0.527,0.527,5.0,6.7,0.739,3.0,6.3,9.4,7.1,1.5,0.9,3.4,3.5,23.4,
3,Kevin Durant,37,SF,21,21,752,8.6,17.2,0.501,1.8,4.5,0.404,6.8,12.7,0.536,0.554,5.9,6.6,0.891,0.3,4.4,4.6,4.0,1.0,0.8,3.1,2.4,24.9,
4,Jabari Smith Jr.,22,PF,22,22,747,5.8,12.7,0.458,2.2,6.0,0.371,3.6,6.7,0.536,0.545,2.5,3.1,0.797,1.5,5.6,7.1,2.2,0.8,0.8,1.4,3.3,16.3,
5,Reed Sheppard,21,SG,23,4,580,6.9,14.9,0.463,3.7,8.4,0.437,3.2,6.5,0.495,0.585,1.0,1.4,0.696,0.5,4.0,4.5,4.5,2.2,0.8,1.8,2.9,18.4,
6,Josh Okogie,27,SG,23,17,487,4.1,8.7,0.475,1.8,4.5,0.41,2.3,4.2,0.544,0.581,1.8,2.5,0.706,2.4,2.7,5.0,1.6,2.4,0.4,1.6,3.3,11.9,
7,Steven Adams,32,C,19,5,405,3.8,7.1,0.538,0.0,0.0,,3.8,7.1,0.538,0.538,2.9,3.9,0.75,7.6,6.9,14.5,2.5,1.2,1.2,1.9,3.3,10.6,
8,Aaron Holiday,29,PG,18,0,301,6.1,13.3,0.459,4.1,9.0,0.453,2.0,4.3,0.472,0.613,3.0,3.5,0.862,0.2,1.8,2.0,2.4,1.0,0.4,1.9,3.0,19.3,
9,Tari Eason,24,PF,11,1,255,6.6,13.4,0.495,3.8,7.5,0.509,2.8,5.9,0.476,0.637,0.7,1.0,0.714,2.3,5.8,8.0,2.5,1.3,0.7,2.7,2.5,17.8,
10,Clint Capela,31,C,22,1,251,5.0,8.9,0.565,0.0,0.0,,5.0,8.9,0.565,0.565,1.6,2.4,0.647,7.9,6.7,14.6,1.3,1.3,2.3,1.4,3.0,11.6,
11,Jae'Sean Tate,30,SF,14,0,116,5.3,9.9,0.531,1.6,3.7,0.417,3.7,6.2,0.6,0.609,0.6,0.6,1.0,2.5,4.3,6.8,2.2,1.2,0.0,1.2,6.2,12.7,
12,JD Davison,23,PG,11,0,74,3.9,8.3,0.471,1.9,4.4,0.444,1.9,3.9,0.5,0.588,0.0,1.0,0.0,0.5,1.5,1.9,4.9,1.5,0.5,0.5,1.9,9.7,
13,Jeff Green,39,PF,10,0,48,6.0,12.0,0.5,3.7,9.0,0.417,2.3,3.0,0.75,0.656,0.0,0.0,,0.7,2.3,3.0,0.7,0.0,0.7,0.0,3.0,15.8,
14,Isaiah Crawford,24,SF,2,0,5,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
