unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Paolo Banchero,38:06,10,18,.556,1,4,.250,11,11,1.000,1,6,7,5,0,3,2,3,32,28.3,-15,True,,ORL,PHI,PHI,ORL,False,True,f2dfaab192fcfb530d2cd00772f6cffa2d15e85e,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Franz Wagner,36:14,8,12,.667,1,4,.250,5,7,.714,1,3,4,4,0,1,0,1,22,20.7,-12,True,,ORL,PHI,PHI,ORL,False,True,82ada742854d70739e57748026b551e73429c42a,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Desmond Bane,34:25,10,17,.588,2,7,.286,2,2,1.000,1,2,3,1,0,0,0,6,24,15.7,-14,True,,ORL,PHI,PHI,ORL,False,True,cd20b9bbac924323361c64365137c6bad571bac6,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Wendell Carter Jr.,33:57,4,11,.364,1,2,.500,1,3,.333,4,6,10,2,1,2,2,3,10,8.3,-19,True,,ORL,PHI,PHI,ORL,False,True,8a0cbc00f12c82f71ad95cf567c9eb37f57a5449,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Jalen Suggs,20:32,4,7,.571,1,3,.333,3,4,.750,2,4,6,6,0,0,4,3,12,9.9,-9,True,,ORL,PHI,PHI,ORL,False,True,8d8ee3d5181c058e47e187bb08c9788a9d3470ce,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,ORL,PHI,PHI,ORL,False,True,3625924ef2607a1ae617585773ead26cd7f38105,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Anthony Black,29:50,5,10,.500,1,3,.333,3,7,.429,1,2,3,2,1,1,3,2,14,8.0,-4,True,,ORL,PHI,PHI,ORL,False,True,ed8b93a4d8321d0d9fee934d03e6c842079fe248,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Tristan Da Silva,14:54,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,-0.1,+9,True,,ORL,PHI,PHI,ORL,False,True,aeaba37b9874ad03dea08f1e691cda6a77239337,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Goga Bitadze,14:03,2,3,.667,0,0,,1,4,.250,0,3,3,2,1,0,2,2,5,3.0,+7,True,,ORL,PHI,PHI,ORL,False,True,09109be8ab6fc9ec3adbe5c393df368c4d8a43ac,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Tyus Jones,10:19,1,1,1.000,0,0,,0,0,,2,1,3,2,1,0,0,0,2,5.8,+5,True,,ORL,PHI,PHI,ORL,False,True,8829ea9eda69ca5d8eb4f18d76b3d6cad95148b6,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Noah Penda,6:46,1,1,1.000,1,1,1.000,0,0,,1,1,2,1,0,0,0,2,3,3.6,-6,True,,ORL,PHI,PHI,ORL,False,True,bf44c01df599c43d0681f42f133028fd4cf985f9,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Jase Richardson,0:55,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-2,True,,ORL,PHI,PHI,ORL,False,True,f12e906cf01edd5f755f1492e0c41a48058ba0f0,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Jett Howard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,ORL,PHI,PHI,ORL,False,True,4338aab9e136e561bca07857e08ea4a728d9485b,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Jonathan Isaac,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,ORL,PHI,PHI,ORL,False,True,781dfe220e6939c7f43f77d568bd870d1577ed9b,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
Team Totals,240,45,82,.549,8,25,.320,26,38,.684,13,30,43,27,4,7,13,22,124,,,True,,ORL,PHI,PHI,ORL,False,True,0e0b7cc880872e568fbcba2ce7d985347cc98681,202510270PHI,"Orlando Magic at Philadelphia 76ers Box Score, October 27, 2025",2026-01-20T13:46:28.406494,box-ORL-game-basic
