game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2025-05-15,202505150DEN,OKC,Jalen Williams,https://www.basketball-reference.com/boxscores/202505150DEN.html,37.78,3,16,.188,0,4,.000,0,0,1,6,7,10,3,1,3,3,6,5.0,-8,
2025-05-15,202505150DEN,OKC,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202505150DEN.html,34.97,11,16,.688,2,4,.500,8,11,0,3,3,6,0,0,2,4,32,25.5,-8,.727
2025-05-15,202505150DEN,OKC,Chet Holmgren,https://www.basketball-reference.com/boxscores/202505150DEN.html,30.07,8,14,.571,2,7,.286,1,3,1,10,11,1,1,1,0,2,19,16.9,+3,.333
2025-05-15,202505150DEN,OKC,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202505150DEN.html,25.1,4,4,1.000,0,0,,0,0,2,4,6,0,0,0,1,4,8,6.8,-17,
2025-05-15,202505150DEN,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202505150DEN.html,21.02,4,9,.444,2,7,.286,0,0,1,1,2,1,1,0,1,2,10,6.2,-18,
2025-05-15,202505150DEN,OKC,Alex Caruso,https://www.basketball-reference.com/boxscores/202505150DEN.html,27.33,4,9,.444,2,5,.400,0,0,0,0,0,4,2,1,1,5,10,7.8,-4,
2025-05-15,202505150DEN,OKC,Cason Wallace,https://www.basketball-reference.com/boxscores/202505150DEN.html,26.82,4,9,.444,2,5,.400,0,0,0,4,4,0,3,0,1,3,10,7.3,-12,
2025-05-15,202505150DEN,OKC,Jaylin Williams,https://www.basketball-reference.com/boxscores/202505150DEN.html,14.47,3,5,.600,1,2,.500,1,2,2,3,5,2,1,0,1,4,8,7.4,-1,.500
2025-05-15,202505150DEN,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202505150DEN.html,12.47,1,6,.167,0,4,.000,0,0,0,1,1,1,0,1,1,1,2,-1.5,+1,
2025-05-15,202505150DEN,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202505150DEN.html,7.98,1,3,.333,0,2,.000,0,0,0,1,1,0,0,0,0,0,2,0.6,+4,
2025-05-15,202505150DEN,OKC,Ousmane Dieng,https://www.basketball-reference.com/boxscores/202505150DEN.html,0.67,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
2025-05-15,202505150DEN,OKC,Dillon Jones,https://www.basketball-reference.com/boxscores/202505150DEN.html,0.67,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
2025-05-15,202505150DEN,OKC,Ajay Mitchell,https://www.basketball-reference.com/boxscores/202505150DEN.html,0.67,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,
2025-05-15,202505150DEN,DEN,Jamal Murray,https://www.basketball-reference.com/boxscores/202505150DEN.html,42.33,9,19,.474,2,6,.333,5,6,1,7,8,7,0,1,5,3,25,17.1,+28,.833
2025-05-15,202505150DEN,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/202505150DEN.html,40.83,9,14,.643,1,3,.333,10,12,1,13,14,8,2,1,1,4,29,32.3,+11,.833
2025-05-15,202505150DEN,DEN,Christian Braun,https://www.basketball-reference.com/boxscores/202505150DEN.html,39.3,8,14,.571,3,6,.500,4,4,2,9,11,5,3,1,2,4,23,24.1,+14,1.000
2025-05-15,202505150DEN,DEN,Aaron Gordon,https://www.basketball-reference.com/boxscores/202505150DEN.html,38.23,2,7,.286,1,4,.250,0,0,2,5,7,7,1,0,1,0,5,8.7,+17,
2025-05-15,202505150DEN,DEN,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202505150DEN.html,28.97,4,9,.444,2,5,.400,0,0,0,4,4,0,1,1,1,1,10,6.8,+5,
2025-05-15,202505150DEN,DEN,Julian Strawther,https://www.basketball-reference.com/boxscores/202505150DEN.html,19.52,4,8,.500,3,4,.750,4,4,1,1,2,0,0,0,0,3,15,10.8,+4,1.000
2025-05-15,202505150DEN,DEN,Russell Westbrook,https://www.basketball-reference.com/boxscores/202505150DEN.html,16.93,3,8,.375,0,2,.000,2,4,3,0,3,0,0,1,4,0,8,1.6,-9,.500
2025-05-15,202505150DEN,DEN,Peyton Watson,https://www.basketball-reference.com/boxscores/202505150DEN.html,13.88,1,7,.143,0,2,.000,2,2,1,2,3,0,1,1,0,1,4,2.1,-10,1.000
