game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2024-10-25,202410250NYK,IND,https://www.basketball-reference.com/boxscores/202410250NYK.html,95.6,0.512,14.8,22.0,0.157,102.5
2024-10-25,202410250NYK,NYK,https://www.basketball-reference.com/boxscores/202410250NYK.html,95.6,0.595,11.0,31.4,0.274,128.6
