game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-03-24,202403240LAL,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202403240LAL.html,9.17,1,2,.500,0,0,0,0,1,3,4,2,1,0,0,1,2,4.6,+5,,
2024-03-24,202403240LAL,IND,Q1,Pascal Siakam,https://www.basketball-reference.com/boxscores/202403240LAL.html,9.47,2,7,.286,0,1,1,5,0,3,3,2,0,0,0,1,5,1.2,+5,.000,.200
2024-03-24,202403240LAL,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202403240LAL.html,7.92,3,6,.500,1,2,0,0,0,2,2,1,0,1,0,1,7,5.6,+8,.500,
2024-03-24,202403240LAL,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202403240LAL.html,7.58,1,2,.500,1,1,0,0,0,0,0,2,0,0,0,0,3,3.4,+6,1.000,
2024-03-24,202403240LAL,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202403240LAL.html,7.58,4,5,.800,1,2,0,0,0,0,0,1,1,0,0,0,9,8.8,+6,.500,
2024-03-24,202403240LAL,IND,Q1,Doug McDermott,https://www.basketball-reference.com/boxscores/202403240LAL.html,4.42,2,2,1.000,2,2,0,0,0,0,0,0,0,0,0,0,6,5.4,0,1.000,
2024-03-24,202403240LAL,IND,Q1,Obi Toppin,https://www.basketball-reference.com/boxscores/202403240LAL.html,2.53,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,+1,.000,
2024-03-24,202403240LAL,IND,Q1,T.J. McConnell,https://www.basketball-reference.com/boxscores/202403240LAL.html,4.42,2,4,.500,0,0,0,0,0,1,1,3,1,0,0,0,4,5.4,0,,
2024-03-24,202403240LAL,IND,Q1,Ben Sheppard,https://www.basketball-reference.com/boxscores/202403240LAL.html,2.83,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+1,,
2024-03-24,202403240LAL,IND,Q1,Jalen Smith,https://www.basketball-reference.com/boxscores/202403240LAL.html,4.08,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4,-2,.000,
2024-03-24,202403240LAL,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202403240LAL.html,7.73,1,5,.200,0,2,0,0,0,0,0,2,1,0,0,0,2,1.3,-10,.000,
2024-03-24,202403240LAL,IND,Q2,Pascal Siakam,https://www.basketball-reference.com/boxscores/202403240LAL.html,5.75,2,3,.667,0,0,0,0,0,2,2,0,0,0,0,0,4,3.3,-5,,
2024-03-24,202403240LAL,IND,Q2,Myles Turner,https://www.basketball-reference.com/boxscores/202403240LAL.html,5.33,2,3,.667,1,2,2,2,0,1,1,0,0,0,1,2,7,4.2,-9,.500,1.000
2024-03-24,202403240LAL,IND,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202403240LAL.html,8.83,2,4,.500,1,3,2,2,1,0,1,0,0,1,0,3,7,5.2,-7,.333,1.000
2024-03-24,202403240LAL,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202403240LAL.html,7.73,1,1,1.000,0,0,0,0,0,2,2,2,0,0,0,2,2,2.9,-10,,
