game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-02-11,202302110ORL,MIA,https://www.basketball-reference.com/boxscores/202302110ORL.html,19,27,26,25,10,107
2023-02-11,202302110ORL,ORL,https://www.basketball-reference.com/boxscores/202302110ORL.html,29,25,25,18,6,103
