game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-02-12,202102120CHO,MIN,https://www.basketball-reference.com/boxscores/202102120CHO.html,103.2,0.535,7.1,17.3,0.081,110.4
2021-02-12,202102120CHO,CHO,https://www.basketball-reference.com/boxscores/202102120CHO.html,103.2,0.561,16.9,27.9,0.211,116.2
