game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-12-26,202212260DET,LAC,https://www.basketball-reference.com/boxscores/202212260DET.html,31,35,30,32,14,142
2022-12-26,202212260DET,DET,https://www.basketball-reference.com/boxscores/202212260DET.html,36,25,39,28,3,131
