game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2025-03-22,202503220NYK,WAS,Bub Carrington,https://www.basketball-reference.com/boxscores/202503220NYK.html,35.48,2,9,.222,0,4,.000,0,0,0,2,2,2,0,1,0,3,4,0.0,-29,
2025-03-22,202503220NYK,WAS,Kyshawn George,https://www.basketball-reference.com/boxscores/202503220NYK.html,28.2,5,13,.385,1,4,.250,4,6,3,7,10,4,3,0,4,4,15,11.5,-24,.667
2025-03-22,202503220NYK,WAS,Jordan Poole,https://www.basketball-reference.com/boxscores/202503220NYK.html,27.68,9,17,.529,3,9,.333,4,4,0,3,3,3,0,0,5,4,25,13.1,-16,1.000
2025-03-22,202503220NYK,WAS,Alex Sarr,https://www.basketball-reference.com/boxscores/202503220NYK.html,27.03,3,10,.300,0,4,.000,2,2,0,5,5,1,0,2,5,2,8,0.0,-25,1.000
2025-03-22,202503220NYK,WAS,Justin Champagnie,https://www.basketball-reference.com/boxscores/202503220NYK.html,21.7,3,6,.500,1,2,.500,0,0,0,2,2,0,1,0,1,4,7,3.0,-27,
2025-03-22,202503220NYK,WAS,AJ Johnson,https://www.basketball-reference.com/boxscores/202503220NYK.html,27.88,3,10,.300,2,5,.400,1,2,1,1,2,3,1,0,1,0,9,5.9,+2,.500
2025-03-22,202503220NYK,WAS,Marcus Smart,https://www.basketball-reference.com/boxscores/202503220NYK.html,23.72,6,11,.545,4,7,.571,1,3,1,3,4,3,2,1,2,1,17,14.9,+3,.333
2025-03-22,202503220NYK,WAS,Richaun Holmes,https://www.basketball-reference.com/boxscores/202503220NYK.html,17.22,2,5,.400,0,0,,0,0,3,4,7,2,0,1,0,2,4,5.9,+8,
2025-03-22,202503220NYK,WAS,Anthony Gill,https://www.basketball-reference.com/boxscores/202503220NYK.html,11.85,2,3,.667,0,1,.000,0,0,1,0,1,0,0,0,1,2,4,1.6,+5,
2025-03-22,202503220NYK,WAS,Colby Jones,https://www.basketball-reference.com/boxscores/202503220NYK.html,11.73,3,3,1.000,0,0,,0,0,1,3,4,2,2,0,0,1,6,9.7,+12,
2025-03-22,202503220NYK,WAS,Tristan Vukcevic,https://www.basketball-reference.com/boxscores/202503220NYK.html,3.75,1,1,1.000,0,0,,2,2,0,0,0,1,0,0,0,0,4,4.4,-2,1.000
2025-03-22,202503220NYK,WAS,Jaylen Martin,https://www.basketball-reference.com/boxscores/202503220NYK.html,3.75,0,0,,0,0,,0,0,0,1,1,0,0,0,1,0,0,-0.7,-2,
2025-03-22,202503220NYK,NYK,Mikal Bridges,https://www.basketball-reference.com/boxscores/202503220NYK.html,37.57,10,20,.500,4,8,.500,3,3,3,3,6,4,3,1,5,0,27,21.5,+25,1.000
2025-03-22,202503220NYK,NYK,Josh Hart,https://www.basketball-reference.com/boxscores/202503220NYK.html,37.53,4,10,.400,0,3,.000,1,2,3,9,12,2,1,0,2,2,9,7.6,+22,.500
2025-03-22,202503220NYK,NYK,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202503220NYK.html,36.68,10,20,.500,1,5,.200,10,13,0,11,11,1,2,1,3,2,31,22.7,+20,.769
2025-03-22,202503220NYK,NYK,OG Anunoby,https://www.basketball-reference.com/boxscores/202503220NYK.html,30.9,8,12,.667,4,5,.800,3,4,0,2,2,3,2,0,0,3,23,20.9,+12,.750
2025-03-22,202503220NYK,NYK,Cameron Payne,https://www.basketball-reference.com/boxscores/202503220NYK.html,29.6,4,12,.333,3,8,.375,2,2,1,3,4,7,1,0,1,1,13,12.3,+14,1.000
2025-03-22,202503220NYK,NYK,Tyler Kolek,https://www.basketball-reference.com/boxscores/202503220NYK.html,18.4,1,4,.250,0,1,.000,2,3,1,0,1,8,3,0,0,2,4,9.7,+5,.667
2025-03-22,202503220NYK,NYK,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202503220NYK.html,17.37,2,3,.667,0,0,,0,0,3,2,5,1,0,1,1,1,4,5.4,-8,
2025-03-22,202503220NYK,NYK,Landry Shamet,https://www.basketball-reference.com/boxscores/202503220NYK.html,14.82,1,4,.250,1,4,.250,0,0,0,1,1,1,0,0,1,4,3,-1.0,-8,
2025-03-22,202503220NYK,NYK,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202503220NYK.html,11.87,2,3,.667,0,0,,0,0,3,2,5,2,0,0,1,0,4,5.8,+11,
2025-03-22,202503220NYK,NYK,MarJon Beauchamp,https://www.basketball-reference.com/boxscores/202503220NYK.html,2.63,1,2,.500,0,1,.000,0,0,0,1,1,0,1,0,0,1,2,1.9,+1,
2025-03-22,202503220NYK,NYK,Anton Watson,https://www.basketball-reference.com/boxscores/202503220NYK.html,2.63,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,0,1,2,1.6,+1,
