game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2024-03-31,202403310WAS,MIA,https://www.basketball-reference.com/boxscores/202403310WAS.html,102.1,0.58,13.0,14.6,0.309,116.5
2024-03-31,202403310WAS,WAS,https://www.basketball-reference.com/boxscores/202403310WAS.html,102.1,0.517,14.1,16.3,0.182,104.8
