game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-11-08,202111080LAL,CHO,https://www.basketball-reference.com/boxscores/202111080LAL.html,26,34,27,28,8,123
2021-11-08,202111080LAL,LAL,https://www.basketball-reference.com/boxscores/202111080LAL.html,29,32,33,21,11,126
