game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-03-03,202203030TOR,DET,Cade Cunningham,https://www.basketball-reference.com/boxscores/202203030TOR.html,38.13,9,20,.450,4,9,.444,0,0,2,10,12,5,2,1,1,4,22,19.6,+9,
2022-03-03,202203030TOR,DET,Saddiq Bey,https://www.basketball-reference.com/boxscores/202203030TOR.html,37.83,8,19,.421,3,12,.250,4,6,2,4,6,3,0,1,2,1,23,15.1,+5,.667
2022-03-03,202203030TOR,DET,Jerami Grant,https://www.basketball-reference.com/boxscores/202203030TOR.html,34.63,8,14,.571,2,5,.400,8,9,1,2,3,4,0,0,1,3,26,20.9,+8,.889
2022-03-03,202203030TOR,DET,Cory Joseph,https://www.basketball-reference.com/boxscores/202203030TOR.html,32.15,1,4,.250,0,2,.000,3,3,0,3,3,6,1,1,0,6,5,7.0,+8,1.000
2022-03-03,202203030TOR,DET,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202203030TOR.html,29.87,5,7,.714,0,0,,0,0,4,4,8,1,0,2,2,5,10,9.2,+8,
2022-03-03,202203030TOR,DET,Killian Hayes,https://www.basketball-reference.com/boxscores/202203030TOR.html,18.17,0,3,.000,0,2,.000,0,0,0,1,1,3,0,0,1,3,0,-1.9,-7,
2022-03-03,202203030TOR,DET,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202203030TOR.html,18.13,2,5,.400,0,1,.000,1,2,0,3,3,2,0,0,1,3,5,2.0,-6,.500
2022-03-03,202203030TOR,DET,Hamidou Diallo,https://www.basketball-reference.com/boxscores/202203030TOR.html,15.82,3,6,.500,0,0,,5,8,2,2,4,0,1,0,1,2,11,8.0,-9,.625
2022-03-03,202203030TOR,DET,Rodney McGruder,https://www.basketball-reference.com/boxscores/202203030TOR.html,10.23,2,4,.500,2,4,.500,0,0,0,2,2,0,0,0,0,2,6,3.8,-5,
2022-03-03,202203030TOR,DET,Isaiah Livers,https://www.basketball-reference.com/boxscores/202203030TOR.html,5.03,0,2,.000,0,2,.000,0,0,0,0,0,1,0,0,0,0,0,-0.7,-1,
2022-03-03,202203030TOR,TOR,Pascal Siakam,https://www.basketball-reference.com/boxscores/202203030TOR.html,42.77,10,15,.667,0,0,,8,10,0,5,5,2,1,0,4,4,28,19.0,-8,.800
2022-03-03,202203030TOR,TOR,Scottie Barnes,https://www.basketball-reference.com/boxscores/202203030TOR.html,39.92,7,13,.538,1,3,.333,6,8,6,4,10,2,1,1,3,2,21,18.6,-2,.750
2022-03-03,202203030TOR,TOR,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202203030TOR.html,38.73,4,23,.174,3,15,.200,3,3,0,2,2,4,2,0,1,3,14,2.7,-7,1.000
2022-03-03,202203030TOR,TOR,Malachi Flynn,https://www.basketball-reference.com/boxscores/202203030TOR.html,27.38,4,6,.667,2,3,.667,1,1,0,3,3,1,1,0,0,2,11,10.2,-18,1.000
2022-03-03,202203030TOR,TOR,Khem Birch,https://www.basketball-reference.com/boxscores/202203030TOR.html,20.37,1,5,.200,0,0,,0,0,2,1,3,2,0,1,0,3,2,1.5,-8,
2022-03-03,202203030TOR,TOR,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202203030TOR.html,28.02,6,13,.462,1,3,.333,5,9,3,4,7,0,0,0,1,4,18,10.4,+4,.556
2022-03-03,202203030TOR,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202203030TOR.html,26.53,2,4,.500,0,1,.000,1,2,3,7,10,0,0,1,0,1,5,7.1,+8,.500
2022-03-03,202203030TOR,TOR,Dalano Banton,https://www.basketball-reference.com/boxscores/202203030TOR.html,13.45,2,4,.500,0,1,.000,1,1,0,1,1,1,0,1,1,2,5,2.9,+10,1.000
2022-03-03,202203030TOR,TOR,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202203030TOR.html,2.83,0,0,,0,0,,2,2,0,0,0,0,0,0,0,1,2,1.6,+11,1.000
