game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-10-28,202110280DAL,SAS,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202110280DAL.html,35.8,7,13,.538,0,0,0,2,.000,6,7,13,2,1,2,1,3,14,14.8,+8,
2021-10-28,202110280DAL,SAS,Dejounte Murray,https://www.basketball-reference.com/boxscores/202110280DAL.html,35.6,10,17,.588,3,5,0,0,,2,8,10,8,1,0,2,1,23,23.1,+16,.600
2021-10-28,202110280DAL,SAS,Derrick White,https://www.basketball-reference.com/boxscores/202110280DAL.html,32.87,4,11,.364,0,3,1,1,1.000,0,1,1,7,1,2,3,2,9,6.7,-2,.000
2021-10-28,202110280DAL,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202110280DAL.html,27.35,4,14,.286,1,2,1,4,.250,1,4,5,2,2,0,0,2,10,5.1,-8,.500
2021-10-28,202110280DAL,SAS,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202110280DAL.html,27.08,5,11,.455,2,7,2,2,1.000,0,2,2,1,1,1,3,1,14,7.9,-10,.286
2021-10-28,202110280DAL,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202110280DAL.html,27.27,3,9,.333,1,5,0,0,,0,5,5,0,0,2,2,3,7,1.6,+13,.200
2021-10-28,202110280DAL,SAS,Bryn Forbes,https://www.basketball-reference.com/boxscores/202110280DAL.html,19.87,5,8,.625,5,7,0,0,,0,2,2,1,0,0,2,2,15,9.9,-9,.714
2021-10-28,202110280DAL,SAS,Keita Bates-Diop,https://www.basketball-reference.com/boxscores/202110280DAL.html,14.73,0,3,.000,0,1,0,0,,2,0,2,0,0,2,0,0,0,0.7,-9,.000
2021-10-28,202110280DAL,SAS,Drew Eubanks,https://www.basketball-reference.com/boxscores/202110280DAL.html,12.2,1,1,1.000,0,0,3,4,.750,0,5,5,0,0,2,1,1,5,5.8,-13,
2021-10-28,202110280DAL,SAS,Tre Jones,https://www.basketball-reference.com/boxscores/202110280DAL.html,7.23,0,1,.000,0,0,2,2,1.000,0,3,3,0,0,0,0,1,2,1.8,-11,
2021-10-28,202110280DAL,DAL,Luka Dončić,https://www.basketball-reference.com/boxscores/202110280DAL.html,34.33,11,19,.579,3,8,0,3,.000,0,3,3,5,0,1,7,3,25,11.8,-19,.375
2021-10-28,202110280DAL,DAL,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202110280DAL.html,32.37,5,11,.455,3,8,1,2,.500,2,6,8,1,2,0,2,3,14,10.6,-6,.375
2021-10-28,202110280DAL,DAL,Tim Hardaway Jr.,https://www.basketball-reference.com/boxscores/202110280DAL.html,31.82,2,8,.250,1,4,1,2,.500,0,5,5,3,0,0,0,3,6,3.2,-23,.250
2021-10-28,202110280DAL,DAL,Reggie Bullock,https://www.basketball-reference.com/boxscores/202110280DAL.html,29.85,2,6,.333,2,5,1,2,.500,0,2,2,0,0,0,0,0,7,3.8,+10,.400
2021-10-28,202110280DAL,DAL,Dwight Powell,https://www.basketball-reference.com/boxscores/202110280DAL.html,24.73,5,12,.417,0,1,1,2,.500,2,1,3,1,1,0,3,3,11,3.4,-15,.000
2021-10-28,202110280DAL,DAL,Jalen Brunson,https://www.basketball-reference.com/boxscores/202110280DAL.html,30.1,8,15,.533,3,6,0,2,.000,1,6,7,5,0,0,0,2,19,16.1,+21,.500
2021-10-28,202110280DAL,DAL,Maxi Kleber,https://www.basketball-reference.com/boxscores/202110280DAL.html,29.3,4,8,.500,4,8,0,0,,3,7,10,2,1,6,0,5,12,16.8,+22,.500
2021-10-28,202110280DAL,DAL,Willie Cauley-Stein,https://www.basketball-reference.com/boxscores/202110280DAL.html,13.83,2,4,.500,0,1,0,0,,1,2,3,1,0,0,0,0,4,4.0,+11,.000
2021-10-28,202110280DAL,DAL,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202110280DAL.html,13.67,2,6,.333,2,4,0,0,,0,4,4,0,0,0,0,0,6,3.8,+24,.500
