game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2024-01-20,202401200DET,MIL,Q1,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202401200DET.html,8.57,1,2,.500,0,0,2,4,.500,0,0,0,3,0,0,1,1,4,2.9,-5,
2024-01-20,202401200DET,MIL,Q1,Damian Lillard,https://www.basketball-reference.com/boxscores/202401200DET.html,12.0,2,5,.400,0,0,2,2,1.000,0,0,0,5,0,0,0,0,6,6.8,-4,
2024-01-20,202401200DET,MIL,Q1,Brook Lopez,https://www.basketball-reference.com/boxscores/202401200DET.html,8.52,4,4,1.000,1,1,0,0,,0,3,3,1,0,2,0,0,9,10.8,+2,1.000
2024-01-20,202401200DET,MIL,Q1,Malik Beasley,https://www.basketball-reference.com/boxscores/202401200DET.html,8.52,1,3,.333,0,1,0,0,,0,0,0,0,0,0,1,0,2,-0.7,+2,.000
2024-01-20,202401200DET,MIL,Q1,Khris Middleton,https://www.basketball-reference.com/boxscores/202401200DET.html,7.03,1,3,.333,1,1,1,2,.500,0,4,4,1,0,1,0,0,4,4.5,+5,1.000
2024-01-20,202401200DET,MIL,Q1,Bobby Portis,https://www.basketball-reference.com/boxscores/202401200DET.html,6.92,1,1,1.000,0,0,0,0,,0,1,1,0,0,0,0,0,2,2.0,-5,
2024-01-20,202401200DET,MIL,Q1,Pat Connaughton,https://www.basketball-reference.com/boxscores/202401200DET.html,3.48,3,4,.750,1,2,0,0,,0,1,1,0,0,0,0,0,7,5.7,-6,.500
2024-01-20,202401200DET,MIL,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202401200DET.html,4.97,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-9,
2024-01-20,202401200DET,MIL,Q2,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202401200DET.html,9.32,2,4,.500,0,0,0,4,.000,1,0,1,4,1,0,2,0,4,2.9,+9,
2024-01-20,202401200DET,MIL,Q2,Damian Lillard,https://www.basketball-reference.com/boxscores/202401200DET.html,5.42,3,4,.750,2,3,3,3,1.000,0,1,1,1,0,0,0,1,11,10.0,+12,.667
2024-01-20,202401200DET,MIL,Q2,Brook Lopez,https://www.basketball-reference.com/boxscores/202401200DET.html,8.1,2,5,.400,0,1,3,3,1.000,2,0,2,0,0,1,0,0,7,6.4,+10,.000
2024-01-20,202401200DET,MIL,Q2,Malik Beasley,https://www.basketball-reference.com/boxscores/202401200DET.html,9.28,3,4,.750,1,2,0,0,,0,1,1,0,0,0,1,1,7,4.3,+12,.500
2024-01-20,202401200DET,MIL,Q2,Khris Middleton,https://www.basketball-reference.com/boxscores/202401200DET.html,8.32,1,3,.333,1,2,0,0,,0,1,1,2,1,0,0,1,3,3.6,0,.500
2024-01-20,202401200DET,MIL,Q2,Bobby Portis,https://www.basketball-reference.com/boxscores/202401200DET.html,2.33,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,
2024-01-20,202401200DET,MIL,Q2,Andre Jackson Jr.,https://www.basketball-reference.com/boxscores/202401200DET.html,7.93,1,1,1.000,0,0,0,0,,2,3,5,0,0,0,0,1,2,3.6,+4,
